name,subname,index,time,pc_time,original_pos_left,original_ori_left,original_pos_right,original_ori_right,grasp_pos_left,grasp_pos_right,left_gripper,right_gripper
robot_lsshirt_resize,lsshirt_grey_3,432,1722268472209643502,1722268469798636707,"{'x': -0.023338075300080002, 'y': -1.25060886959578, 'z': -0.5339347867955099}","{'x': 0.09745535587780174, 'y': 0.7523323116336115, 'z': -0.1832447563695561, 'w': 0.6252358800851242}","{'x': 0.464746422465565, 'y': -1.0506197057394708, 'z': -0.6148357541123688}","{'x': 0.3043316192622102, 'y': 0.43396125752542913, 'z': -0.606143180420381, 'w': 0.5930011275824484}","{'x': -0.023338075300080002, 'y': -1.25060886959578, 'z': -0.5339347867955099}","{'x': 0.464746422465565, 'y': -1.0506197057394708, 'z': -0.6148357541123688}",1,0
robot_lsshirt_resize,lsshirt_grey_3,449,1722268476005204528,1722268473600842896,"{'x': -0.027587898132025362, 'y': -1.2501230519543012, 'z': -0.5335883900487804}","{'x': 0.10092879055624465, 'y': 0.7515686559696184, 'z': -0.18201421594676723, 'w': 0.6259622670689974}","{'x': 0.13671601118215165, 'y': -1.2597799514136931, 'z': -0.5231844373885814}","{'x': 0.633872452702017, 'y': 0.22731755878926643, 'z': -0.7214168161513281, 'w': 0.1615246685361051}","{'x': -0.027587898132025362, 'y': -1.2501230519543012, 'z': -0.5335883900487804}","{'x': 0.13671601118215165, 'y': -1.2597799514136931, 'z': -0.5231844373885814}",0,1
robot_lsshirt_resize,lsshirt_grey_3,478,1722268484206944390,1722268481404196292,"{'x': -0.07738840721655318, 'y': -1.2572397736880936, 'z': -0.9998872141861374}","{'x': 0.5160640384614894, 'y': 0.6780562802691555, 'z': -0.13563769888302166, 'w': 0.5054898650181758}","{'x': 0.2774389672340214, 'y': -1.1773818296041878, 'z': -0.7488892677215079}","{'x': 0.5005780554695566, 'y': 0.4896322905905669, 'z': -0.6835256008199302, 'w': 0.20609362779354776}","{'x': -0.07738840721655318, 'y': -1.2572397736880936, 'z': -0.9998872141861374}","{'x': 0.2774389672340214, 'y': -1.1773818296041878, 'z': -0.7488892677215079}",1,0
robot_lsshirt_resize,lsshirt_grey_3,497,1722268489416155492,1722268486209730847,"{'x': 0.05197655483283917, 'y': -1.2211414147373056, 'z': -0.8947667876141785}","{'x': 0.7072271065194667, 'y': 0.25632275814701505, 'z': 0.015072865031643012, 'w': 0.6587118278881496}","{'x': 0.2792818699193721, 'y': -1.1804148900576052, 'z': -0.7476322424440827}","{'x': 0.5031980821641743, 'y': 0.4865152055914636, 'z': -0.6834826658126802, 'w': 0.20723438510098846}","{'x': 0.05197655483283917, 'y': -1.2211414147373056, 'z': -0.8947667876141785}","{'x': 0.2792818699193721, 'y': -1.1804148900576052, 'z': -0.7476322424440827}",1,0
robot_lsshirt_resize,lsshirt_bluedot_1,62,1722266195337056757,1722266192938743317,"{'x': -0.04800182182478205, 'y': -1.2244186374245978, 'z': -0.6375521585975003}","{'x': -0.5236451390181087, 'y': 0.014486439783279903, 'z': -0.23594087426145627, 'w': -0.8184850733506694}","{'x': 0.11701616411770999, 'y': -0.8758964890228103, 'z': -0.5247267822763843}","{'x': -0.11937598175995134, 'y': 0.5816401165330112, 'z': -0.7927273802301973, 'w': -0.13794002483572743}","{'x': -0.04800182182478205, 'y': -1.2244186374245978, 'z': -0.6375521585975003}","{'x': 0.11701616411770999, 'y': -0.8758964890228103, 'z': -0.5247267822763843}",1,0
robot_lsshirt_resize,lsshirt_bluedot_1,91,1722266202732638482,1722266200128677598,"{'x': 0.10207427288024765, 'y': -0.6292415962529101, 'z': -0.8804721791798462}","{'x': 0.5962834329304647, 'y': 0.5362927728734838, 'z': -0.028427132890188944, 'w': 0.5966808422364284}","{'x': 0.037542987530508165, 'y': -0.7859950226471737, 'z': -0.8503722385189986}","{'x': 0.5352550106149259, 'y': 0.6934246898190465, 'z': -0.4570101492269838, 'w': 0.15429192028264133}","{'x': 0.10207427288024765, 'y': -0.6292415962529101, 'z': -0.8804721791798462}","{'x': 0.037542987530508165, 'y': -0.7859950226471737, 'z': -0.8503722385189986}",0,1
robot_lsshirt_resize,lsshirt_bluedot_1,133,1722266213733791585,1722266211141826622,"{'x': 0.0687197446764247, 'y': -0.9584217467750447, 'z': -0.8743817969670405}","{'x': 0.5697999539606529, 'y': 0.4335091611082775, 'z': -0.0625945640259562, 'w': 0.6953270743010342}","{'x': 0.1434430963332935, 'y': -0.6892304659832857, 'z': -0.8675669791996915}","{'x': 0.6428908601769439, 'y': 0.556678314087761, 'z': -0.39549934714821827, 'w': 0.34695945430365527}","{'x': 0.0687197446764247, 'y': -0.9584217467750447, 'z': -0.8743817969670405}","{'x': 0.1434430963332935, 'y': -0.6892304659832857, 'z': -0.8675669791996915}",1,0
robot_lsshirt_resize,lsshirt_bluedot_1,195,1722266229751661343,1722266227137605536,"{'x': -0.49937772428418725, 'y': -1.1869267847566656, 'z': -0.5075175358658988}","{'x': 0.31109159320156293, 'y': 0.52200191220404, 'z': -0.41969893297508215, 'w': 0.6742320297599458}","{'x': 0.20027335549744596, 'y': -1.2263222758932626, 'z': -0.5868272191980425}","{'x': 0.5086061065712917, 'y': 0.501462500093634, 'z': -0.5200877168189985, 'w': 0.46836306021315915}","{'x': -0.49937772428418725, 'y': -1.1869267847566656, 'z': -0.5075175358658988}","{'x': 0.20027335549744596, 'y': -1.2263222758932626, 'z': -0.5868272191980425}",0,1
robot_lsshirt_resize,lsshirt_bluedot_1,214,1722266234553821317,1722266232143058042,"{'x': -0.5000107330491488, 'y': -1.1852557769545256, 'z': -0.5077884068100149}","{'x': 0.3124354161958509, 'y': 0.5210216906968758, 'z': -0.4193327804166148, 'w': 0.6745965666959518}","{'x': 0.37447349834008636, 'y': -1.2317704953223756, 'z': -0.6200098134853836}","{'x': 0.6092118657305059, 'y': 0.3708812841395055, 'z': -0.32702416804835466, 'w': 0.619970297063068}","{'x': -0.5000107330491488, 'y': -1.1852557769545256, 'z': -0.5077884068100149}","{'x': 0.37447349834008636, 'y': -1.2317704953223756, 'z': -0.6200098134853836}",0,1
robot_lsshirt_resize,lsshirt_bluedot_1,241,1722266241548726890,1722266239337701272,"{'x': -0.0295322101594665, 'y': -1.233839020242354, 'z': -0.7613357834391806}","{'x': 0.4323419488151156, 'y': 0.46645056074358004, 'z': -0.5161504168710861, 'w': 0.5736663323226765}","{'x': 0.32799015780468543, 'y': -1.0773963888632139, 'z': -0.6604527892641956}","{'x': 0.2882809013355616, 'y': 0.613432799405419, 'z': -0.5764905898051771, 'w': 0.4563473703275458}","{'x': -0.0295322101594665, 'y': -1.233839020242354, 'z': -0.7613357834391806}","{'x': 0.32799015780468543, 'y': -1.0773963888632139, 'z': -0.6604527892641956}",1,0
robot_lsshirt_resize,lsshirt_bluedot_1,263,1722266247751482380,1722266245141941440,"{'x': -0.13935858542585638, 'y': -1.2597883573892958, 'z': -0.720954040743905}","{'x': 0.4810732208470697, 'y': 0.4250352694137577, 'z': -0.49744300640367756, 'w': 0.583492957385324}","{'x': 0.3450219568742473, 'y': -1.0678651195142481, 'z': -0.6886391633443374}","{'x': 0.3029285749542089, 'y': 0.6320572257293636, 'z': -0.5499265567549728, 'w': 0.4542232095073217}","{'x': -0.13935858542585638, 'y': -1.2597883573892958, 'z': -0.720954040743905}","{'x': 0.3450219568742473, 'y': -1.0678651195142481, 'z': -0.6886391633443374}",1,0
robot_lsshirt_resize,lsshirt_bluedot_1,295,1722266255365994209,1722266252953093361,"{'x': -0.2214555952078187, 'y': -1.2170528752570404, 'z': -0.553999234336111}","{'x': 0.35160830350663175, 'y': 0.4896247810631445, 'z': -0.35772890859344597, 'w': 0.7132104897087523}","{'x': 0.21698379876268042, 'y': -1.2562813901083976, 'z': -0.6016843159425349}","{'x': 0.4073261823728359, 'y': 0.43544386875069135, 'z': -0.7940610584199251, 'w': 0.11807223984506432}","{'x': -0.2214555952078187, 'y': -1.2170528752570404, 'z': -0.553999234336111}","{'x': 0.21698379876268042, 'y': -1.2562813901083976, 'z': -0.6016843159425349}",0,1
robot_lsshirt_resize,lsshirt_bluedot_1,314,1722266259758127970,1722266257362559854,"{'x': -0.22254199417106416, 'y': -1.218163889968733, 'z': -0.5529006428264782}","{'x': 0.35084102811112683, 'y': 0.4894968765030305, 'z': -0.35914414961602525, 'w': 0.7129648383225407}","{'x': 0.05900232089682836, 'y': -1.228765513654186, 'z': -0.6835400113991477}","{'x': 0.45866260726013935, 'y': 0.4416552500603772, 'z': -0.7527381741026498, 'w': 0.1671959749636513}","{'x': -0.22254199417106416, 'y': -1.218163889968733, 'z': -0.5529006428264782}","{'x': 0.05900232089682836, 'y': -1.228765513654186, 'z': -0.6835400113991477}",0,1
robot_lsshirt_resize,lsshirt_bluedot_1,364,1722266273567251243,1722266270771723765,"{'x': -0.27704264842615145, 'y': -1.2492114800415053, 'z': -0.8056443771346389}","{'x': 0.6544032372321413, 'y': 0.2559137981976052, 'z': -0.021754663758532355, 'w': 0.7111900347986624}","{'x': 0.2345604493784136, 'y': -1.024191986207577, 'z': -0.739791202070838}","{'x': 0.2070349108318266, 'y': 0.5920300225789175, 'z': -0.6003899753963067, 'w': 0.4961540844391851}","{'x': -0.27704264842615145, 'y': -1.2492114800415053, 'z': -0.8056443771346389}","{'x': 0.2345604493784136, 'y': -1.024191986207577, 'z': -0.739791202070838}",1,0
robot_lsshirt_resize,lsshirt_bluedot_1,389,1722266279166189339,1722266277165265495,"{'x': -0.2331493224932431, 'y': -1.1913545784917634, 'z': -0.707891346679803}","{'x': 0.5221892857560766, 'y': 0.23723515715470578, 'z': -0.11512959400686235, 'w': 0.8110382276040726}","{'x': 0.04847050515309781, 'y': -1.2376385667944587, 'z': -0.8634373617796561}","{'x': 0.3966488491089968, 'y': 0.6994766760937163, 'z': -0.4983333885064091, 'w': 0.3241387110499374}","{'x': -0.2331493224932431, 'y': -1.1913545784917634, 'z': -0.707891346679803}","{'x': 0.04847050515309781, 'y': -1.2376385667944587, 'z': -0.8634373617796561}",0,1
robot_lsshirt_resize,lsshirt_bluedot_1,427,1722266288776719353,1722266286365923707,"{'x': -0.2933532039467651, 'y': -1.1891236158151999, 'z': -0.7115830473982574}","{'x': 0.5168336533542573, 'y': 0.28887707564240606, 'z': -0.13397734338380451, 'w': 0.7946590975938053}","{'x': 0.22868806551397577, 'y': -1.2532579114939233, 'z': -0.48079904742701446}","{'x': 0.7050190225902107, 'y': 0.22015474760325668, 'z': -0.6561587575174779, 'w': 0.15471182833516667}","{'x': -0.2933532039467651, 'y': -1.1891236158151999, 'z': -0.7115830473982574}","{'x': 0.22868806551397577, 'y': -1.2532579114939233, 'z': -0.48079904742701446}",0,1
robot_lsshirt_resize,lsshirt_bluedot_1,446,1722266293777687724,1722266291168538881,"{'x': 0.17266140605930339, 'y': -1.2657817503346271, 'z': -0.7739046931420595}","{'x': 0.6095937667071983, 'y': 0.34942121805810833, 'z': -0.20382718398157132, 'w': 0.6817292211961141}","{'x': 0.11091171635995006, 'y': -1.2443759572607997, 'z': -0.44689924183436636}","{'x': 0.6585955574107544, 'y': 0.24491075741069415, 'z': -0.6998556494354562, 'w': 0.12834594896845786}","{'x': 0.17266140605930339, 'y': -1.2657817503346271, 'z': -0.7739046931420595}","{'x': 0.11091171635995006, 'y': -1.2443759572607997, 'z': -0.44689924183436636}",1,0
robot_lsshirt_resize,lsshirt_bluedot_1,475,1722266300760050812,1722266298577416109,"{'x': -0.0682135202699441, 'y': -1.0882957763589434, 'z': -0.6974330789037616}","{'x': 0.4440033519689493, 'y': 0.33909305184950433, 'z': -0.1815028273663442, 'w': 0.80927971016562}","{'x': 0.48736645629960085, 'y': -1.2154398127522195, 'z': -0.6690650454765207}","{'x': 0.30305908335147214, 'y': 0.6495522433442302, 'z': -0.6913278612125746, 'w': 0.09112004980184346}","{'x': -0.0682135202699441, 'y': -1.0882957763589434, 'z': -0.6974330789037616}","{'x': 0.48736645629960085, 'y': -1.2154398127522195, 'z': -0.6690650454765207}",0,1
robot_lsshirt_resize,lsshirt_bluedot_1,503,1722266307367234414,1722266305175609865,"{'x': -0.14516769768624424, 'y': -1.229804820328237, 'z': -0.8267890025534407}","{'x': 0.6741452052669535, 'y': 0.0833461397052242, 'z': -0.023192338377949206, 'w': 0.7335146751445242}","{'x': 0.5533050640490622, 'y': -1.105613943350582, 'z': -0.43360895696134344}","{'x': 0.5154874614964853, 'y': 0.22544533225965463, 'z': -0.5181559812861223, 'w': 0.6441750214496517}","{'x': -0.14516769768624424, 'y': -1.229804820328237, 'z': -0.8267890025534407}","{'x': 0.5533050640490622, 'y': -1.105613943350582, 'z': -0.43360895696134344}",1,0
robot_lsshirt_resize,lsshirt_bluedot_1,534,1722266314971819730,1722266312776952697,"{'x': -0.0003285794739158465, 'y': -1.2585704409695297, 'z': -0.559547073510838}","{'x': 0.19376123456360764, 'y': 0.6793798213536222, 'z': -0.13574888077737468, 'w': 0.6946019606116853}","{'x': 0.5463399329553247, 'y': -1.1042465454806403, 'z': -0.4360305073396072}","{'x': 0.5162119144097577, 'y': 0.22264119231198642, 'z': -0.5225211427240951, 'w': 0.6410365155852011}","{'x': -0.0003285794739158465, 'y': -1.2585704409695297, 'z': -0.559547073510838}","{'x': 0.5463399329553247, 'y': -1.1042465454806403, 'z': -0.4360305073396072}",1,0
robot_lsshirt_resize,lsshirt_bluedot_1,552,1722266319181551454,1722266316977500113,"{'x': -0.01211818381851365, 'y': -1.2537056728460525, 'z': -0.5662524251950963}","{'x': 0.19701219382443205, 'y': 0.6820392307793097, 'z': -0.13313757453751618, 'w': 0.6915801250822056}","{'x': 0.07801965994822282, 'y': -1.2516508252858949, 'z': -0.5584532615544867}","{'x': -0.6934864509719191, 'y': -0.21496809995436725, 'z': 0.6797621297122161, 'w': -0.10386869273026439}","{'x': -0.01211818381851365, 'y': -1.2537056728460525, 'z': -0.5662524251950963}","{'x': 0.07801965994822282, 'y': -1.2516508252858949, 'z': -0.5584532615544867}",0,1
robot_lsshirt_resize,lsshirt_bluedot_10,28,1723397484325430340,1723397481517533791,"{'x': 0.03881770480232974, 'y': -1.0479346231029345, 'z': -0.7252465521668519}","{'x': -0.5295306367604551, 'y': -0.26742241551627144, 'z': -0.44256837896997675, 'w': -0.6724699148269735}","{'x': 0.038006831754079845, 'y': -0.859848755281573, 'z': -0.6448239977049747}","{'x': -0.15094295388882512, 'y': 0.629877278626527, 'z': -0.7415039126396583, 'w': -0.17505080999936729}","{'x': 0.03881770480232974, 'y': -1.0479346231029345, 'z': -0.7252465521668519}","{'x': 0.038006831754079845, 'y': -0.859848755281573, 'z': -0.6448239977049747}",1,0
robot_lsshirt_resize,lsshirt_bluedot_10,88,1723397500919591674,1723397497924933285,"{'x': -0.27679056804799085, 'y': -1.1584873935867728, 'z': -0.8541570021394445}","{'x': 0.5896599550392772, 'y': 0.3626026995362777, 'z': -0.3275870365186393, 'w': 0.6430452186409733}","{'x': 0.03285367628795993, 'y': -1.201790810058705, 'z': -0.9640356138411353}","{'x': 0.3037358610915738, 'y': 0.7739769088353259, 'z': -0.5503528474754386, 'w': 0.07626279926904223}","{'x': -0.27679056804799085, 'y': -1.1584873935867728, 'z': -0.8541570021394445}","{'x': 0.03285367628795993, 'y': -1.201790810058705, 'z': -0.9640356138411353}",0,1
robot_lsshirt_resize,lsshirt_bluedot_10,254,1723397548141305316,1723397544936376750,"{'x': -0.272011895444072, 'y': -1.2609105437729484, 'z': -0.8707718746748011}","{'x': 0.6428536068292912, 'y': 0.3373345394139303, 'z': -0.20843548243200943, 'w': 0.6553619598117504}","{'x': 0.4959603867806824, 'y': -1.162156672746251, 'z': -0.559106952571026}","{'x': 0.3953777846599494, 'y': 0.3291645705505257, 'z': -0.5074008644677834, 'w': 0.6912824716633748}","{'x': -0.272011895444072, 'y': -1.2609105437729484, 'z': -0.8707718746748011}","{'x': 0.4959603867806824, 'y': -1.162156672746251, 'z': -0.559106952571026}",1,0
robot_lsshirt_resize,lsshirt_bluedot_10,270,1723397552759048819,1723397549945194779,"{'x': -0.0026058588322670773, 'y': -1.226413510944769, 'z': -0.9342680757469232}","{'x': 0.5592215501607193, 'y': 0.5484770990185461, 'z': -0.21890009692741005, 'w': 0.5818306259154915}","{'x': 0.49343840873530487, 'y': -1.1618888963685838, 'z': -0.561131944695994}","{'x': 0.394416094009213, 'y': 0.3307881785809643, 'z': -0.5092234687411409, 'w': 0.6897148574453387}","{'x': -0.0026058588322670773, 'y': -1.226413510944769, 'z': -0.9342680757469232}","{'x': 0.49343840873530487, 'y': -1.1618888963685838, 'z': -0.561131944695994}",1,0
robot_lsshirt_resize,lsshirt_bluedot_10,336,1723397570764908269,1723397567951247912,"{'x': -0.016284197669584416, 'y': -0.9834786118037313, 'z': -0.5388822284991177}","{'x': 0.30785728762202413, 'y': 0.345810644360853, 'z': 0.07435215691903546, 'w': 0.8832387250716702}","{'x': 0.4080515686441497, 'y': -1.2649538965115656, 'z': -0.7353536071629647}","{'x': 0.2988509995994353, 'y': 0.7044903545788472, 'z': -0.6242697663947488, 'w': 0.15706265981841197}","{'x': -0.016284197669584416, 'y': -0.9834786118037313, 'z': -0.5388822284991177}","{'x': 0.4080515686441497, 'y': -1.2649538965115656, 'z': -0.7353536071629647}",0,1
robot_lsshirt_resize,lsshirt_bluedot_10,355,1723397576164653137,1723397573354408677,"{'x': -0.3250758392897547, 'y': -1.1715442151456303, 'z': -0.4775737876957707}","{'x': 0.32668454633143124, 'y': 0.4445907668224791, 'z': -0.3997831756258473, 'w': 0.7319765499870468}","{'x': -0.10022962848785455, 'y': -1.221445744349628, 'z': -0.8563123514759615}","{'x': 0.23859667059079098, 'y': 0.7671190150450143, 'z': -0.5946359045096007, 'w': 0.0317519543871812}","{'x': -0.3250758392897547, 'y': -1.1715442151456303, 'z': -0.4775737876957707}","{'x': -0.10022962848785455, 'y': -1.221445744349628, 'z': -0.8563123514759615}",0,1
robot_lsshirt_resize,lsshirt_bluedot_10,418,1723397593461633378,1723397590161474563,"{'x': -0.1992493188884531, 'y': -1.0858338869037854, 'z': -0.5133071488606091}","{'x': 0.41497028761974675, 'y': 0.2689214261030094, 'z': 0.012622947080975555, 'w': 0.8690923933521105}","{'x': 0.005935308004191342, 'y': -1.1615448925234824, 'z': -0.48771233925384005}","{'x': 0.1305193487695991, 'y': 0.5338621319407116, 'z': -0.8191341517299369, 'w': 0.16424117981235575}","{'x': -0.1992493188884531, 'y': -1.0858338869037854, 'z': -0.5133071488606091}","{'x': 0.005935308004191342, 'y': -1.1615448925234824, 'z': -0.48771233925384005}",0,1
robot_lsshirt_resize,lsshirt_bluedot_10,436,1723397598565427590,1723397595169422990,"{'x': -0.598092466832834, 'y': -1.1708622066165346, 'z': -0.4819400345796892}","{'x': 0.3648600653501384, 'y': 0.5132102676830561, 'z': -0.5307167317347452, 'w': 0.5673024806169716}","{'x': 0.012192683754363776, 'y': -1.1633084574482326, 'z': -0.45236135923881576}","{'x': 0.12429513085733318, 'y': 0.5912479477707119, 'z': -0.7662412476331906, 'w': 0.21874856600126863}","{'x': -0.598092466832834, 'y': -1.1708622066165346, 'z': -0.4819400345796892}","{'x': 0.012192683754363776, 'y': -1.1633084574482326, 'z': -0.45236135923881576}",0,1
robot_lsshirt_resize,lsshirt_bluedot_2,40,1722266364775803463,1722266361773246231,"{'x': 0.06043130761503593, 'y': -1.1147925471748052, 'z': -0.7222642875936516}","{'x': 0.46790686397792763, 'y': 0.5644835172360315, 'z': -0.09294963346076845, 'w': 0.6736333506075013}","{'x': 0.060533413947651105, 'y': -0.9324826478992856, 'z': -0.8081774367981551}","{'x': 0.4008775174934931, 'y': 0.6257790538597523, 'z': -0.5000503431293029, 'w': 0.4445755796879918}","{'x': 0.06043130761503593, 'y': -1.1147925471748052, 'z': -0.7222642875936516}","{'x': 0.060533413947651105, 'y': -0.9324826478992856, 'z': -0.8081774367981551}",1,0
robot_lsshirt_resize,lsshirt_bluedot_2,110,1722266384780077180,1722266381585414522,"{'x': 0.1513541083453587, 'y': -1.055073414603003, 'z': -0.8760676659338767}","{'x': 0.48433873387542303, 'y': 0.6473900634657893, 'z': -0.043569926619211996, 'w': 0.5868592319186177}","{'x': 0.1893470917966733, 'y': -0.7806470089817604, 'z': -0.8693130368611853}","{'x': 0.345875945769032, 'y': 0.7312808149490189, 'z': -0.5178877957471985, 'w': 0.27819135651918536}","{'x': 0.1513541083453587, 'y': -1.055073414603003, 'z': -0.8760676659338767}","{'x': 0.1893470917966733, 'y': -0.7806470089817604, 'z': -0.8693130368611853}",1,0
