name,subname,index,time,pc_time,original_pos_left,original_ori_left,original_pos_right,original_ori_right,grasp_pos_left,grasp_pos_right,left_gripper,right_gripper,garment_type
robot_selected_item2_resize,ssshirt_pink_41,45,1724966812178795552,1724966809768000971,"{'x': -0.05174404483354833, 'y': -0.7247975216635416, 'z': -0.5731375208430519}","{'x': -0.5001315876097762, 'y': 0.35509347440035527, 'z': -0.7891137086766276, 'w': -0.03281119156366402}","{'x': 0.05700233946496969, 'y': -0.9644607457234654, 'z': -0.6067280781575677}","{'x': 0.516982649652889, 'y': 0.12971559567545912, 'z': -0.5083053489217788, 'w': 0.6764085129963607}","{'x': -0.05174404483354833, 'y': -0.7247975216635416, 'z': -0.5731375208430519}","{'x': 0.05700233946496969, 'y': -0.9644607457234654, 'z': -0.6067280781575677}",0,1,ssshirt
robot_ssshirt_resize,ssshirt_pink_10,282,1723321700878118145,1723321698274993766,"{'x': -0.04102937949368071, 'y': -1.0782544723272587, 'z': -0.5168706891786836}","{'x': 0.3959726887704976, 'y': 0.23435735623773218, 'z': -0.06002593384763594, 'w': 0.8858211707736741}","{'x': 0.2838170084186558, 'y': -1.2603247833960292, 'z': -0.8643870777061965}","{'x': 0.6471044256440961, 'y': 0.5566007447071105, 'z': -0.4243112019892641, 'w': 0.3023433101124287}","{'x': -0.04102937949368071, 'y': -1.0782544723272587, 'z': -0.5168706891786836}","{'x': 0.2838170084186558, 'y': -1.2603247833960292, 'z': -0.8643870777061965}",0,1,ssshirt
robot_ssshirt_resize,ssshirt_white_3,200,1722191789920705739,1722191787719939710,"{'x': -0.5242859408927538, 'y': -1.0933465540956553, 'z': -0.5784699850507603}","{'x': 0.48086845484841806, 'y': 0.43479140475707523, 'z': -0.6713626770490165, 'w': 0.3591575132816269}","{'x': 0.3975707508296282, 'y': -1.238269694255698, 'z': -0.8209437340371215}","{'x': 0.3615456808612177, 'y': 0.6592721096472217, 'z': -0.6003920303099846, 'w': 0.2723498045384921}","{'x': -0.5242859408927538, 'y': -1.0933465540956553, 'z': -0.5784699850507603}","{'x': 0.3975707508296282, 'y': -1.238269694255698, 'z': -0.8209437340371215}",0,1,ssshirt
robot_selected_item2_resize,ssshirt_pink_34,85,1724965547596802458,1724965545388141053,"{'x': -0.14355454987272198, 'y': -1.070521502660942, 'z': -0.6317230327126471}","{'x': 0.5252760118905677, 'y': 0.2805204864739862, 'z': -0.05174119414578754, 'w': 0.8016958381013999}","{'x': 0.274303519178983, 'y': -1.2522777718780929, 'z': -0.6570481593556753}","{'x': -0.3704878832397682, 'y': 0.6317894373062389, 'z': -0.45446128268959707, 'w': -0.5069968222946845}","{'x': -0.14355454987272198, 'y': -1.070521502660942, 'z': -0.6317230327126471}","{'x': 0.274303519178983, 'y': -1.2522777718780929, 'z': -0.6570481593556753}",0,1,ssshirt
robot_selected_item3_resize,ssshirt_pink_42,305,1725032153103313508,1725032151093342412,"{'x': -0.09037700857994843, 'y': -1.0247368611326766, 'z': -0.4853338110247496}","{'x': 0.28948167261037705, 'y': 0.2828673354372796, 'z': -0.1304652808182814, 'w': 0.9050774785985556}","{'x': 0.3050511614437122, 'y': -1.259229751828844, 'z': -0.8467868070344609}","{'x': -0.5970164569516635, 'y': 0.582133446772886, 'z': -0.25647767820028566, 'w': -0.4887854343801509}","{'x': -0.09037700857994843, 'y': -1.0247368611326766, 'z': -0.4853338110247496}","{'x': 0.3050511614437122, 'y': -1.259229751828844, 'z': -0.8467868070344609}",0,1,ssshirt
robot_selected_item2_resize,ssshirt_pink_30,49,1724892156176699465,1724892154373384820,"{'x': 0.08920932260623685, 'y': -1.1682206949700669, 'z': -0.6596891300454532}","{'x': 0.46670291677489756, 'y': 0.25491613688103365, 'z': 0.24442570894561322, 'w': 0.810840442650641}","{'x': 0.14490597522648194, 'y': -0.8492274972625876, 'z': -0.6167770359724467}","{'x': 0.556754180085095, 'y': 0.09886120375603838, 'z': -0.14606972946393942, 'w': 0.8117357202218047}","{'x': 0.08920932260623685, 'y': -1.1682206949700669, 'z': -0.6596891300454532}","{'x': 0.14490597522648194, 'y': -0.8492274972625876, 'z': -0.6167770359724467}",1,0,ssshirt
robot_ssshirt_resize,ssshirt_yellow_7,242,1723376933830009134,1723376931432605503,"{'x': 0.04291237430957753, 'y': -1.0433135835398557, 'z': -0.524329273292253}","{'x': 0.3587357504002943, 'y': 0.26524902087542757, 'z': 0.07817580437363003, 'w': 0.8915380877561545}","{'x': 0.360867953620921, 'y': -1.2567741301739328, 'z': -0.8702210338470787}","{'x': 0.568850845197134, 'y': 0.5949484913094943, 'z': -0.4697826844032355, 'w': 0.3189815637963307}","{'x': 0.04291237430957753, 'y': -1.0433135835398557, 'z': -0.524329273292253}","{'x': 0.360867953620921, 'y': -1.2567741301739328, 'z': -0.8702210338470787}",0,1,ssshirt
robot_selected_item3_resize,ssshirt_pink_55,158,1725034909790394131,1725034907789832559,"{'x': -0.173862958894639, 'y': -1.2583141730726906, 'z': -0.8566576995457963}","{'x': 0.4996531108531778, 'y': 0.5122459632356977, 'z': -0.2837576811572958, 'w': 0.6383043320765643}","{'x': 0.6041337686289074, 'y': -1.1540068270971584, 'z': -0.6545199707354457}","{'x': -0.41739646944966075, 'y': 0.5749719108725116, 'z': -0.5467263358416109, 'w': -0.44303250749327316}","{'x': -0.173862958894639, 'y': -1.2583141730726906, 'z': -0.8566576995457963}","{'x': 0.6041337686289074, 'y': -1.1540068270971584, 'z': -0.6545199707354457}",1,0,ssshirt
robot_selected_item2_resize,ssshirt_pink_24,200,1724890958558164256,1724890956449650736,"{'x': -0.03559658477266539, 'y': -1.2116612629697092, 'z': -0.8675452896068547}","{'x': 0.398816643654181, 'y': 0.5967074833749337, 'z': -0.2535547655566595, 'w': 0.6485333028397805}","{'x': 0.5048398207681046, 'y': -1.1482092039200906, 'z': -0.6458638300050118}","{'x': -0.3849203385036151, 'y': 0.6153818390134282, 'z': -0.44042922052974226, 'w': -0.5283593728914792}","{'x': -0.03559658477266539, 'y': -1.2116612629697092, 'z': -0.8675452896068547}","{'x': 0.5048398207681046, 'y': -1.1482092039200906, 'z': -0.6458638300050118}",1,0,ssshirt
robot_selected_item2_resize,ssshirt_pink_26,46,1724891385230928777,1724891383026582976,"{'x': -0.01628790950576181, 'y': -0.7093096148247858, 'z': -0.7882259313788461}","{'x': 0.7045609908882723, 'y': 0.36220588681396265, 'z': -0.02599301008944338, 'w': 0.6096926021384357}","{'x': 0.1446694133608831, 'y': -0.9770102357514875, 'z': -0.7510353931210015}","{'x': -0.5848715021986697, 'y': 0.391927364706084, 'z': -0.2288279839388061, 'w': -0.6722767439655467}","{'x': -0.01628790950576181, 'y': -0.7093096148247858, 'z': -0.7882259313788461}","{'x': 0.1446694133608831, 'y': -0.9770102357514875, 'z': -0.7510353931210015}",0,1,ssshirt
robot_ssshirt_resize,ssshirt_white_6,263,1723324197277484317,1723324194889322328,"{'x': -0.0023325610382574635, 'y': -1.0730777011561938, 'z': -0.49912072001728297}","{'x': 0.3692887332518015, 'y': 0.23782309068976126, 'z': -0.04406189019107981, 'w': 0.8972873335007234}","{'x': 0.33411067346244516, 'y': -1.2654799005268607, 'z': -0.7854469362344513}","{'x': -0.5583650481771867, 'y': 0.5966206841209833, 'z': -0.36451547278596297, 'w': -0.44654305766938523}","{'x': -0.0023325610382574635, 'y': -1.0730777011561938, 'z': -0.49912072001728297}","{'x': 0.33411067346244516, 'y': -1.2654799005268607, 'z': -0.7854469362344513}",0,1,ssshirt
robot_ssshirt_resize,ssshirt_blue_5,333,1722190510229270968,1722190507438431002,"{'x': -0.4304512021481842, 'y': -1.163939595775633, 'z': -0.5907871099768802}","{'x': 0.3490113623290088, 'y': 0.6268630012962872, 'z': -0.3869112240575508, 'w': 0.5792525798555826}","{'x': 0.04026300240482317, 'y': -1.1805837620415525, 'z': -0.9291262755561415}","{'x': 0.8059848826973486, 'y': 0.03229568119139714, 'z': -0.09861089603456427, 'w': 0.5827703227026797}","{'x': -0.4304512021481842, 'y': -1.163939595775633, 'z': -0.5907871099768802}","{'x': 0.04026300240482317, 'y': -1.1805837620415525, 'z': -0.9291262755561415}",0,1,ssshirt
robot_ssshirt_resize,ssshirt_blue_6,55,1723322122834235503,1723322120435232377,"{'x': -0.07013715163741602, 'y': -1.0207077561300633, 'z': -0.7172597484199846}","{'x': 0.25818739036512006, 'y': 0.5873565779614972, 'z': -0.06110579778911629, 'w': 0.7646029056041862}","{'x': 0.03969817203664969, 'y': -0.7412797972410627, 'z': -0.7777155973030514}","{'x': -0.7143448840473077, 'y': 0.19179290549505473, 'z': -0.24391773857654825, 'w': -0.6272407869749117}","{'x': -0.07013715163741602, 'y': -1.0207077561300633, 'z': -0.7172597484199846}","{'x': 0.03969817203664969, 'y': -0.7412797972410627, 'z': -0.7777155973030514}",1,0,ssshirt
robot_selected_item3_resize,ssshirt_pink_55,39,1725034876569352462,1725034873979301047,"{'x': -0.18957286157756023, 'y': -0.9384334311084679, 'z': -0.7573687191075339}","{'x': 0.5546048379109939, 'y': 0.6116962293948869, 'z': 0.04990394205766341, 'w': 0.5619170697504243}","{'x': -0.10315816353209356, 'y': -0.6619199378957339, 'z': -0.7705426383211667}","{'x': -0.6538476124270725, 'y': 0.27121837528442166, 'z': 0.15774119953209081, 'w': -0.6885067948841699}","{'x': -0.18957286157756023, 'y': -0.9384334311084679, 'z': -0.7573687191075339}","{'x': -0.10315816353209356, 'y': -0.6619199378957339, 'z': -0.7705426383211667}",1,0,ssshirt
robot_ssshirt_resize,ssshirt_white_7,71,1723324377915736322,1723324374923863474,"{'x': -0.058484133046938114, 'y': -1.1393844407175362, 'z': -0.7221206364839179}","{'x': -0.601307464667106, 'y': -0.11286986180600031, 'z': -0.3424195624730588, 'w': -0.7130487854749283}","{'x': 0.07856264182872122, 'y': -0.7993080938846799, 'z': -0.6439657625026176}","{'x': 0.5572236996288742, 'y': 0.023471970479858828, 'z': -0.20907380662002456, 'w': 0.8032676755348216}","{'x': -0.058484133046938114, 'y': -1.1393844407175362, 'z': -0.7221206364839179}","{'x': 0.07856264182872122, 'y': -0.7993080938846799, 'z': -0.6439657625026176}",1,0,ssshirt
robot_selected_item2_resize,ssshirt_pink_26,137,1724891408842681507,1724891406535197879,"{'x': -0.0862604941629059, 'y': -1.2554170769751005, 'z': -0.8570771798109506}","{'x': 0.5631581756789226, 'y': 0.4381538802204349, 'z': -0.18179170282256663, 'w': 0.6766282754944817}","{'x': 0.48909174218812995, 'y': -1.1554267681201476, 'z': -0.6014923895257333}","{'x': -0.38453836103689504, 'y': 0.5086636708128025, 'z': -0.5990023278029641, 'w': -0.48434257522226315}","{'x': -0.0862604941629059, 'y': -1.2554170769751005, 'z': -0.8570771798109506}","{'x': 0.48909174218812995, 'y': -1.1554267681201476, 'z': -0.6014923895257333}",1,0,ssshirt
robot_selected_item2_resize,ssshirt_pink_39,30,1724966114688774232,1724966112888973795,"{'x': -0.1585927439652247, 'y': -0.9534152294847689, 'z': -0.7309010260176846}","{'x': 0.5982452377688626, 'y': 0.35601560388513787, 'z': 0.20074323112960632, 'w': 0.6892442821183382}","{'x': -0.060303267581626796, 'y': -0.8437181246657495, 'z': -0.711046179712985}","{'x': 0.6055294713643862, 'y': -0.08497789864584171, 'z': -0.15629523576347398, 'w': 0.7756833215485196}","{'x': -0.1585927439652247, 'y': -0.9534152294847689, 'z': -0.7309010260176846}","{'x': -0.060303267581626796, 'y': -0.8437181246657495, 'z': -0.711046179712985}",1,0,ssshirt
robot_ssshirt_resize,ssshirt_pink_3,141,1722182608329892289,1722182605930698094,"{'x': 0.0983783842706685, 'y': -0.9387300952663431, 'z': -0.6615451293808873}","{'x': 0.3479289131357799, 'y': 0.4152035947357684, 'z': 0.02217845395604351, 'w': 0.8402735045821512}","{'x': 0.04240643857398865, 'y': -0.7765197678792766, 'z': -0.5954661431650371}","{'x': 0.5018432141334742, 'y': 0.17190672485949535, 'z': -0.4141441562920415, 'w': 0.739652678076284}","{'x': 0.0983783842706685, 'y': -0.9387300952663431, 'z': -0.6615451293808873}","{'x': 0.04240643857398865, 'y': -0.7765197678792766, 'z': -0.5954661431650371}",1,0,ssshirt
robot_selected_item3_resize,ssshirt_pink_42,151,1725032112290967649,1725032109692969784,"{'x': -0.1852825693145896, 'y': -1.080602048295763, 'z': -0.9003879920223558}","{'x': 0.6288909626216955, 'y': 0.3677149324219872, 'z': -0.1747753996685965, 'w': 0.6623710782313288}","{'x': 0.25055064503749885, 'y': -1.209256255090483, 'z': -0.9085836407118401}","{'x': -0.6706773945464531, 'y': 0.384368067826395, 'z': -0.31001599596060003, 'w': -0.5534827035493903}","{'x': -0.1852825693145896, 'y': -1.080602048295763, 'z': -0.9003879920223558}","{'x': 0.25055064503749885, 'y': -1.209256255090483, 'z': -0.9085836407118401}",0,1,ssshirt
robot_selected_item_resize,ssshirt_pink_17,253,1724699743866655724,1724699741471692801,"{'x': -0.07344435376884345, 'y': -1.0517674592509747, 'z': -0.5176885289585423}","{'x': 0.42143245881470875, 'y': 0.28118971008470073, 'z': -0.07106167136786484, 'w': 0.8592306258870643}","{'x': 0.26630892040667736, 'y': -1.2636119554658123, 'z': -0.9105909945019783}","{'x': -0.6523186610003695, 'y': 0.5647257487796536, 'z': -0.2559767155877106, 'w': -0.4359370530855034}","{'x': -0.07344435376884345, 'y': -1.0517674592509747, 'z': -0.5176885289585423}","{'x': 0.26630892040667736, 'y': -1.2636119554658123, 'z': -0.9105909945019783}",0,1,ssshirt
robot_selected_item3_resize,ssshirt_pink_47,27,1725033228326985074,1725033226126522517,"{'x': -0.17328428981004754, 'y': -0.8664316133174577, 'z': -0.6884643395680604}","{'x': 0.5461896795038229, 'y': 0.5670085696827605, 'z': 0.1954409263527117, 'w': 0.5847913817903058}","{'x': -0.07224189091051852, 'y': -0.8222627323265468, 'z': -0.7597954988291932}","{'x': -0.5873909109886505, 'y': 0.3317084936959779, 'z': 0.0002656686468147651, 'w': -0.7382014104010087}","{'x': -0.17328428981004754, 'y': -0.8664316133174577, 'z': -0.6884643395680604}","{'x': -0.07224189091051852, 'y': -0.8222627323265468, 'z': -0.7597954988291932}",1,0,ssshirt
robot_ssshirt_resize,ssshirt_bluebl_10,220,1723376278795082783,1723376275773113807,"{'x': -0.23303725676213835, 'y': -1.244878935731737, 'z': -0.8735436404761535}","{'x': 0.13394460143054654, 'y': 0.8144992808756926, 'z': -0.2756072690675895, 'w': 0.4926361724819819}","{'x': 0.5763535721731083, 'y': -1.1087474940449975, 'z': -0.5028211204193641}","{'x': 0.26728263116016376, 'y': 0.33503311777782974, 'z': -0.49886802949190334, 'w': 0.7532884535309379}","{'x': -0.23303725676213835, 'y': -1.244878935731737, 'z': -0.8735436404761535}","{'x': 0.5763535721731083, 'y': -1.1087474940449975, 'z': -0.5028211204193641}",1,0,ssshirt
robot_ssshirt_resize,ssshirt_pink_4,387,1722182943812340610,1722182941311653743,"{'x': -0.0508224780438247, 'y': -1.11023310359126, 'z': -0.85113026372588}","{'x': 0.5882992241062535, 'y': 0.3772597299629518, 'z': -0.28567879678472846, 'w': 0.6557184945781921}","{'x': 0.2810850563426559, 'y': -1.2596715661740978, 'z': -0.8516946104602147}","{'x': -0.5801648916721612, 'y': 0.49714890692578845, 'z': -0.1985235322893298, 'w': -0.613873007991792}","{'x': -0.0508224780438247, 'y': -1.11023310359126, 'z': -0.85113026372588}","{'x': 0.2810850563426559, 'y': -1.2596715661740978, 'z': -0.8516946104602147}",0,1,ssshirt
robot_selected_item2_resize,ssshirt_pink_27,151,1724891680749427466,1724891678955332388,"{'x': -0.16976495391441634, 'y': -1.2307747539058551, 'z': -0.8284273509062537}","{'x': 0.4930328719418476, 'y': 0.5111059845260235, 'z': -0.1679885076138647, 'w': 0.6837171352804641}","{'x': 0.4118734988263202, 'y': -1.1457341133780803, 'z': -0.6480066608823055}","{'x': -0.44934860540793536, 'y': 0.4805970674252013, 'z': -0.5215713942963834, 'w': -0.5432085881610919}","{'x': -0.16976495391441634, 'y': -1.2307747539058551, 'z': -0.8284273509062537}","{'x': 0.4118734988263202, 'y': -1.1457341133780803, 'z': -0.6480066608823055}",1,0,ssshirt
robot_selected_item3_resize,ssshirt_pink_44,140,1725032698311510898,1725032696305254390,"{'x': -0.19914866216057378, 'y': -1.154460893030615, 'z': -0.9097059159968303}","{'x': 0.659002836463144, 'y': 0.35225874674047486, 'z': -0.05411893246775856, 'w': 0.662344455722935}","{'x': 0.017626400531128517, 'y': -1.214527620763719, 'z': -1.0115911265971476}","{'x': -0.8399709829954367, 'y': 0.1319257393630487, 'z': 0.015491587352023495, 'w': -0.5261219989132815}","{'x': -0.19914866216057378, 'y': -1.154460893030615, 'z': -0.9097059159968303}","{'x': 0.017626400531128517, 'y': -1.214527620763719, 'z': -1.0115911265971476}",0,1,ssshirt
robot_selected_item2_resize,ssshirt_pink_28,85,1724891945056329903,1724891943053008621,"{'x': -0.2097365962692093, 'y': -1.1267826866522814, 'z': -0.8940147218080664}","{'x': 0.6549951222060582, 'y': 0.3159062739784031, 'z': -0.13936961349999305, 'w': 0.672131480277643}","{'x': 0.39432453345334895, 'y': -1.243884326838665, 'z': -0.9331886213401804}","{'x': -0.6047976706684949, 'y': 0.52924634975439, 'z': -0.3584376496028379, 'w': -0.4750163472690282}","{'x': -0.2097365962692093, 'y': -1.1267826866522814, 'z': -0.8940147218080664}","{'x': 0.39432453345334895, 'y': -1.243884326838665, 'z': -0.9331886213401804}",0,1,ssshirt
robot_ssshirt_resize,ssshirt_yellow_9,239,1723377221356719913,1723377218556329708,"{'x': -0.17477689732807314, 'y': -1.2477282032043933, 'z': -0.8620639280525604}","{'x': 0.2012459771964653, 'y': 0.7338025453246348, 'z': -0.3534113076974511, 'w': 0.5441822569037919}","{'x': 0.5393043298740454, 'y': -1.1215248273027125, 'z': -0.6622656711424046}","{'x': 0.3845382333581622, 'y': 0.41110575498085306, 'z': -0.54472437816213, 'w': 0.6216090066458876}","{'x': -0.17477689732807314, 'y': -1.2477282032043933, 'z': -0.8620639280525604}","{'x': 0.5393043298740454, 'y': -1.1215248273027125, 'z': -0.6622656711424046}",1,0,ssshirt
robot_selected_item_resize,ssshirt_pink_19,67,1724699933160699705,1724699930958599725,"{'x': -0.0752769930764364, 'y': -0.6442255763056832, 'z': -0.7982592944979845}","{'x': -0.7160338662618098, 'y': -0.24909272955667716, 'z': -0.26311935209814324, 'w': -0.5966712000755711}","{'x': 0.06530734935543553, 'y': -0.900447173371205, 'z': -0.8120294803182276}","{'x': -0.7233629909967654, 'y': 0.17301158629641133, 'z': 0.15248116894993816, 'w': -0.6508167694359706}","{'x': -0.0752769930764364, 'y': -0.6442255763056832, 'z': -0.7982592944979845}","{'x': 0.06530734935543553, 'y': -0.900447173371205, 'z': -0.8120294803182276}",0,1,ssshirt
robot_ssshirt_resize,ssshirt_white_3,227,1722191796925039649,1722191794723170922,"{'x': -0.12251736732503848, 'y': -1.256253410569225, 'z': -0.581299766881182}","{'x': 0.2729092216516825, 'y': 0.5756296291141487, 'z': -0.3349470579701095, 'w': 0.6942489144251858}","{'x': 0.16329198924936572, 'y': -1.154768706814991, 'z': -0.5987473355987658}","{'x': 0.4085698519301266, 'y': 0.4205498312266544, 'z': -0.770488011087093, 'w': 0.2501134548961382}","{'x': -0.12251736732503848, 'y': -1.256253410569225, 'z': -0.581299766881182}","{'x': 0.16329198924936572, 'y': -1.154768706814991, 'z': -0.5987473355987658}",1,0,ssshirt
robot_ssshirt_resize,ssshirt_bluebl_1,101,1722197304863634086,1722197302848431404,"{'x': -0.04387521136416356, 'y': -0.8107497256696568, 'z': -0.7082761682016313}","{'x': 0.5926876868981015, 'y': 0.37181327438304856, 'z': 0.167024474038381, 'w': 0.6946790768866842}","{'x': -0.016542713857829877, 'y': -0.6987977215003365, 'z': -0.735507554863544}","{'x': 0.16569982491335367, 'y': 0.6874149707305187, 'z': -0.7063557154321815, 'w': 0.03264704145148828}","{'x': -0.04387521136416356, 'y': -0.8107497256696568, 'z': -0.7082761682016313}","{'x': -0.016542713857829877, 'y': -0.6987977215003365, 'z': -0.735507554863544}",1,0,ssshirt
robot_ssshirt_resize,ssshirt_yellow_4,331,1722192844200356827,1722192842401139767,"{'x': -0.00837400128548449, 'y': -1.1023520281488342, 'z': -0.6187830275604643}","{'x': 0.4426670619787623, 'y': 0.2978718784287673, 'z': -0.12648926334251398, 'w': 0.8362527623508793}","{'x': 0.379882924186229, 'y': -1.2670050486155966, 'z': -0.7890812177470934}","{'x': 0.4349507476079619, 'y': 0.629159012343163, 'z': -0.5296475316468037, 'w': 0.36667461946949476}","{'x': -0.00837400128548449, 'y': -1.1023520281488342, 'z': -0.6187830275604643}","{'x': 0.379882924186229, 'y': -1.2670050486155966, 'z': -0.7890812177470934}",0,1,ssshirt
