name,subname,index,time,pc_time,original_pos_left,original_ori_left,original_pos_right,original_ori_right,grasp_pos_left,grasp_pos_right,left_gripper,right_gripper,garment_type
robot_sstshirt_resize,sstshirt_whitenf_13,406,1723387575621019965,1723387573428679650,"{'x': 0.08265934215057638, 'y': -1.2546417280006077, 'z': -0.4783980941197842}","{'x': 0.14743160465043603, 'y': 0.5618991082159497, 'z': -0.2895012926039769, 'w': 0.7607380072777649}","{'x': 0.24677954870491003, 'y': -1.2506205196826639, 'z': -0.48769323877055526}","{'x': 0.6690322269834242, 'y': 0.21304676703168515, 'z': -0.6729228508675698, 'w': 0.23276982427971502}","{'x': 0.08265934215057638, 'y': -1.2546417280006077, 'z': -0.4783980941197842}","{'x': 0.24677954870491003, 'y': -1.2506205196826639, 'z': -0.48769323877055526}",1,0,sstshirt
robot_sstshirt_resize,sstshirt_grey_1,218,1722292870614562225,1722292868209214210,"{'x': 0.013395084132880819, 'y': -1.173700245774913, 'z': -0.8059248442400849}","{'x': 0.5048970737407139, 'y': 0.4651528399613183, 'z': -0.25051922170509877, 'w': 0.6826066949278008}","{'x': 0.19570517715284919, 'y': -1.2522137069825288, 'z': -0.5005351718459866}","{'x': 0.4589473615911636, 'y': 0.39139837836951474, 'z': -0.7719709598189121, 'w': 0.20058780096130352}","{'x': 0.013395084132880819, 'y': -1.173700245774913, 'z': -0.8059248442400849}","{'x': 0.19570517715284919, 'y': -1.2522137069825288, 'z': -0.5005351718459866}",0,1,sstshirt
robot_selected_item_resize,sstshirt_green_15,71,1724686834742530330,1724686832939801325,"{'x': -0.042700704671274764, 'y': -0.7118288216728137, 'z': -0.6614595109846848}","{'x': -0.5666499330482788, 'y': 0.3120338547387185, 'z': -0.7214945288730508, 'w': -0.24695823873588915}","{'x': -0.018038938923031073, 'y': -0.9581466336159579, 'z': -0.5793518266978485}","{'x': 0.4106217103187043, 'y': -0.31207127262459783, 'z': -0.38642097033639095, 'w': 0.7646438161011231}","{'x': -0.042700704671274764, 'y': -0.7118288216728137, 'z': -0.6614595109846848}","{'x': -0.018038938923031073, 'y': -0.9581466336159579, 'z': -0.5793518266978485}",0,1,sstshirt
robot_sstshirt_resize,sstshirt_grey_8,254,1723380541467153608,1723380538867702369,"{'x': -0.13299212108171563, 'y': -1.2185174350255015, 'z': -0.8515174514685188}","{'x': 0.17474821604930452, 'y': 0.7312676576214683, 'z': -0.27503740941204546, 'w': 0.5992204079704794}","{'x': 0.3832594550219317, 'y': -1.1554318455979165, 'z': -0.6674125800569958}","{'x': 0.41595756332262174, 'y': 0.5853261186770149, 'z': -0.47612114904203257, 'w': 0.5076231788877481}","{'x': -0.13299212108171563, 'y': -1.2185174350255015, 'z': -0.8515174514685188}","{'x': 0.3832594550219317, 'y': -1.1554318455979165, 'z': -0.6674125800569958}",1,0,sstshirt
robot_sstshirt_resize,sstshirt_whitenf_7,347,1722966561678141650,1722966558860450049,"{'x': -0.10281360372618334, 'y': -1.2487092567384137, 'z': -0.907505217737499}","{'x': 0.5710747395263894, 'y': 0.5227828270378041, 'z': -0.13340410302429612, 'w': 0.6186882114001453}","{'x': 0.5130392493806463, 'y': -1.1303233647536475, 'z': -0.658367139381442}","{'x': -0.510354583264524, 'y': 0.31435944472090177, 'z': -0.6418624515880831, 'w': -0.4782561364969571}","{'x': -0.10281360372618334, 'y': -1.2487092567384137, 'z': -0.907505217737499}","{'x': 0.5130392493806463, 'y': -1.1303233647536475, 'z': -0.658367139381442}",1,0,sstshirt
robot_selected_item_resize,sstshirt_green_13,89,1724685649223685811,1724685646633153052,"{'x': -0.143582555063295, 'y': -1.2327816235794993, 'z': -0.7923265590231441}","{'x': 0.5984042279412085, 'y': 0.5456320807385442, 'z': -0.1414056816714206, 'w': 0.5693877814302426}","{'x': 0.0388861309759192, 'y': -1.0282642614999842, 'z': -0.8688568091231109}","{'x': -0.632609573669411, 'y': 0.43047935814938376, 'z': -0.2700079517446671, 'w': -0.5844556061017381}","{'x': -0.143582555063295, 'y': -1.2327816235794993, 'z': -0.7923265590231441}","{'x': 0.0388861309759192, 'y': -1.0282642614999842, 'z': -0.8688568091231109}",1,0,sstshirt
robot_sstshirt_resize,sstshirt_green_8,255,1723378689033347709,1723378686838293306,"{'x': -0.015200354508760283, 'y': -1.2391262068404865, 'z': -0.5709076700679379}","{'x': 0.35019464402697814, 'y': 0.35281474392014944, 'z': -0.3400421068521089, 'w': 0.79828367973732}","{'x': 0.2591849333006337, 'y': -1.2294342302716, 'z': -0.8246379147331521}","{'x': 0.06205207073397773, 'y': 0.7199719236411568, 'z': -0.6488444982996693, 'w': 0.23830817592421838}","{'x': -0.015200354508760283, 'y': -1.2391262068404865, 'z': -0.5709076700679379}","{'x': 0.2591849333006337, 'y': -1.2294342302716, 'z': -0.8246379147331521}",0,1,sstshirt
robot_sstshirt_resize,sstshirt_greyad_8,24,1723386628252811419,1723386625642613309,"{'x': -0.1755784371287291, 'y': -1.0273037952835335, 'z': -0.704450764515528}","{'x': 0.5138141723043853, 'y': 0.5280069222512584, 'z': 0.20703071496486586, 'w': 0.64369400296651}","{'x': -0.1465648723531492, 'y': -0.8160836004097946, 'z': -0.7672645597413807}","{'x': -0.043360388785795734, 'y': 0.7503704056063688, 'z': -0.6505817293292365, 'w': -0.10866252591145753}","{'x': -0.1755784371287291, 'y': -1.0273037952835335, 'z': -0.704450764515528}","{'x': -0.1465648723531492, 'y': -0.8160836004097946, 'z': -0.7672645597413807}",1,0,sstshirt
robot_sstshirt_resize,sstshirt_grey_2,258,1722292995142292793,1722292992349393894,"{'x': 0.024551207258389718, 'y': -1.1971089128082788, 'z': -0.7002400224954186}","{'x': 0.4525659064949411, 'y': 0.45972513590153724, 'z': -0.38319374061772693, 'w': 0.6610593444238722}","{'x': 0.16665123754152467, 'y': -1.2515503080333161, 'z': -0.49944676616345757}","{'x': 0.30884661507018335, 'y': 0.4331803701690352, 'z': -0.838093057085122, 'w': 0.12070030209416194}","{'x': 0.024551207258389718, 'y': -1.1971089128082788, 'z': -0.7002400224954186}","{'x': 0.16665123754152467, 'y': -1.2515503080333161, 'z': -0.49944676616345757}",0,1,sstshirt
robot_selected_item2_resize,sstshirt_green_23,225,1724886049287996071,1724886046879289667,"{'x': -0.0958923527370282, 'y': -1.0205980215122006, 'z': -0.5437041217961763}","{'x': 0.42833289141253256, 'y': 0.305595482124865, 'z': 0.0684077853101005, 'w': 0.8476217967631661}","{'x': 0.2379527717356471, 'y': -1.2465861685319028, 'z': -0.9337906035817647}","{'x': -0.6410470357134868, 'y': 0.5733295834797197, 'z': -0.26962527272869735, 'w': -0.43319060356371797}","{'x': -0.0958923527370282, 'y': -1.0205980215122006, 'z': -0.5437041217961763}","{'x': 0.2379527717356471, 'y': -1.2465861685319028, 'z': -0.9337906035817647}",0,1,sstshirt
robot_sstshirt_resize,sstshirt_whitenf_3,35,1722958530025399156,1722958527225613413,"{'x': -0.0861288870176807, 'y': -1.0031774833018061, 'z': -0.6405879047370374}","{'x': 0.14209315712384046, 'y': 0.7229495201116105, 'z': 0.26110434756844814, 'w': 0.6236810448857867}","{'x': -0.04210421227258848, 'y': -0.7498654463509944, 'z': -0.7100681287744013}","{'x': 0.7223004709332105, 'y': -0.03752288494550049, 'z': -0.08141052772117463, 'w': 0.6857451339755822}","{'x': -0.0861288870176807, 'y': -1.0031774833018061, 'z': -0.6405879047370374}","{'x': -0.04210421227258848, 'y': -0.7498654463509944, 'z': -0.7100681287744013}",1,0,sstshirt
robot_selected_item2_resize,sstshirt_green_27,30,1724886929436115864,1724886927623291680,"{'x': -0.08795770845244269, 'y': -1.0021614448718703, 'z': -0.6780842435410384}","{'x': 0.30371030445455466, 'y': 0.5657541873241244, 'z': 0.23669347683586509, 'w': 0.7291491263909536}","{'x': -0.020819287686117266, 'y': -0.8056806896621198, 'z': -0.6578267222783036}","{'x': 0.5829015506510684, 'y': 0.08990364227200962, 'z': -0.2010244863515439, 'w': 0.7821331556978672}","{'x': -0.08795770845244269, 'y': -1.0021614448718703, 'z': -0.6780842435410384}","{'x': -0.020819287686117266, 'y': -0.8056806896621198, 'z': -0.6578267222783036}",1,0,sstshirt
robot_selected_item2_resize,sstshirt_green_22,148,1724885844413570650,1724885842006262729,"{'x': -0.138355114316402, 'y': -1.1826298802133004, 'z': -0.5352743895887636}","{'x': 0.21829446205222855, 'y': 0.6044575710131719, 'z': -0.12122685996595706, 'w': 0.7564936358654836}","{'x': 0.18908831244737445, 'y': -1.2650199970931384, 'z': -0.5191734872394915}","{'x': -0.3276460825611438, 'y': 0.5675658918808122, 'z': -0.43075771391233225, 'w': -0.6204553125414398}","{'x': -0.138355114316402, 'y': -1.1826298802133004, 'z': -0.5352743895887636}","{'x': 0.18908831244737445, 'y': -1.2650199970931384, 'z': -0.5191734872394915}",0,1,sstshirt
robot_sstshirt_resize,sstshirt_black_4,237,1722292512560067384,1722292510151063859,"{'x': -0.14446989976826816, 'y': -1.2455605935809657, 'z': -0.8335398825735503}","{'x': 0.38237145803421013, 'y': 0.6480089574949743, 'z': -0.3184689615669515, 'w': 0.5765882236098275}","{'x': 0.4716649642229234, 'y': -1.0136260720017987, 'z': -0.7301316460964916}","{'x': 0.34421215428661095, 'y': 0.5015278151272426, 'z': -0.49694479906875966, 'w': 0.6188971725364197}","{'x': -0.14446989976826816, 'y': -1.2455605935809657, 'z': -0.8335398825735503}","{'x': 0.4716649642229234, 'y': -1.0136260720017987, 'z': -0.7301316460964916}",1,0,sstshirt
robot_sstshirt_resize,sstshirt_grey_7,200,1723379663716686051,1723379660917260851,"{'x': -0.13888137307624956, 'y': -1.1824631646947596, 'z': -0.8931764397734768}","{'x': 0.6320764224080674, 'y': 0.3663661414970874, 'z': -0.21296692435723258, 'w': 0.6487683220766681}","{'x': 0.2692194205903064, 'y': -1.2202678570645558, 'z': -0.8699594621259505}","{'x': 0.438945688586573, 'y': 0.6290680180377027, 'z': -0.5920330845931054, 'w': 0.24717794784435942}","{'x': -0.13888137307624956, 'y': -1.1824631646947596, 'z': -0.8931764397734768}","{'x': 0.2692194205903064, 'y': -1.2202678570645558, 'z': -0.8699594621259505}",0,1,sstshirt
robot_sstshirt_resize,sstshirt_grey_10,84,1723385093546108103,1723385090949044023,"{'x': 0.10210937786334065, 'y': -1.0341288878137216, 'z': -0.6242707252627473}","{'x': -0.4426497324821856, 'y': -0.23277894211458816, 'z': -0.4055089720515037, 'w': -0.7651389756293919}","{'x': 0.11559018142408398, 'y': -0.7748692536120854, 'z': -0.5961627951857554}","{'x': -0.11467182924565483, 'y': 0.6744539567883641, 'z': -0.7137125345900657, 'w': -0.15025528183394732}","{'x': 0.10210937786334065, 'y': -1.0341288878137216, 'z': -0.6242707252627473}","{'x': 0.11559018142408398, 'y': -0.7748692536120854, 'z': -0.5961627951857554}",1,0,sstshirt
robot_selected_item2_resize,sstshirt_green_25,156,1724886250981170277,1724886248569390811,"{'x': -0.08974995572427605, 'y': -1.2608876664989472, 'z': -0.84237770453505}","{'x': 0.5287254114734221, 'y': 0.4598033934341242, 'z': -0.2865098166503503, 'w': 0.6534082977830226}","{'x': 0.5201527692834791, 'y': -1.1781328889448295, 'z': -0.5862330887146165}","{'x': -0.386304895254775, 'y': 0.5750241415936617, 'z': -0.5112153528127272, 'w': -0.508698955704873}","{'x': -0.08974995572427605, 'y': -1.2608876664989472, 'z': -0.84237770453505}","{'x': 0.5201527692834791, 'y': -1.1781328889448295, 'z': -0.5862330887146165}",1,0,sstshirt
robot_sstshirt_resize,sstshirt_green_6,165,1723378196131794216,1723378193733061279,"{'x': -0.10048933480443831, 'y': -1.2535821832455742, 'z': -0.513688864606473}","{'x': 0.11073550021877276, 'y': 0.5548426913627286, 'z': -0.25142983514675604, 'w': 0.7852835633264823}","{'x': 0.10228908998527347, 'y': -1.1480597248661133, 'z': -0.7467753351303691}","{'x': 0.3756900072417001, 'y': 0.5689119047288711, 'z': -0.6499006726934136, 'w': 0.33589489241301024}","{'x': -0.10048933480443831, 'y': -1.2535821832455742, 'z': -0.513688864606473}","{'x': 0.10228908998527347, 'y': -1.1480597248661133, 'z': -0.7467753351303691}",1,0,sstshirt
robot_sstshirt_resize,sstshirt_grey_10,33,1723385079733178442,1723385077548235398,"{'x': -0.17050088244090525, 'y': -1.0600271968232047, 'z': -0.7891860769907819}","{'x': 0.4900509398263322, 'y': 0.6439560268371122, 'z': -0.29380955257199476, 'w': 0.508769750174805}","{'x': -0.15111856225936288, 'y': -0.747174868462777, 'z': -0.8176066428657802}","{'x': 0.22791069638658107, 'y': 0.7645564891657397, 'z': -0.5990912124999656, 'w': 0.0678218877093737}","{'x': -0.17050088244090525, 'y': -1.0600271968232047, 'z': -0.7891860769907819}","{'x': -0.15111856225936288, 'y': -0.747174868462777, 'z': -0.8176066428657802}",1,0,sstshirt
robot_sstshirt_resize,sstshirt_whitenf_8,108,1722966862975150627,1722966860372181698,"{'x': 0.020117756082923016, 'y': -0.9041507959854996, 'z': -0.7849298552662859}","{'x': 0.5207344112075294, 'y': 0.38663180281314447, 'z': 0.34735228419828734, 'w': 0.6772724065692016}","{'x': 0.021605801711198025, 'y': -0.5278153686328557, 'z': -0.7033703708412106}","{'x': 0.2732279234888212, 'y': 0.638846439511118, 'z': -0.564787179876428, 'w': -0.44523832943400715}","{'x': 0.020117756082923016, 'y': -0.9041507959854996, 'z': -0.7849298552662859}","{'x': 0.021605801711198025, 'y': -0.5278153686328557, 'z': -0.7033703708412106}",1,0,sstshirt
robot_selected_item_resize,sstshirt_green_15,152,1724686855550454835,1724686853548586186,"{'x': -0.14204394155493735, 'y': -1.2559844115603123, 'z': -0.9051598180454495}","{'x': 0.5082793245289992, 'y': 0.5633694477424073, 'z': -0.2638595494354138, 'w': 0.5955208911352311}","{'x': 0.593078941352668, 'y': -1.1493435535210643, 'z': -0.6486915342101689}","{'x': -0.3626598976149247, 'y': 0.5929044331878013, 'z': -0.5317587667954516, 'w': -0.48391605233177076}","{'x': -0.14204394155493735, 'y': -1.2559844115603123, 'z': -0.9051598180454495}","{'x': 0.593078941352668, 'y': -1.1493435535210643, 'z': -0.6486915342101689}",1,0,sstshirt
robot_sstshirt_resize,sstshirt_black_7,117,1723385413776951374,1723385411372281499,"{'x': 0.1334132371933651, 'y': -1.0275715202370226, 'z': -0.7937187111458306}","{'x': 0.434413632908536, 'y': 0.5019293484045846, 'z': -0.23300366209090914, 'w': 0.7106764511404484}","{'x': 0.14341272148958956, 'y': -0.7543606977563115, 'z': -0.8146624022648009}","{'x': 0.4213405206420784, 'y': 0.6306671619378187, 'z': -0.5802588586697309, 'w': 0.2966997698914864}","{'x': 0.1334132371933651, 'y': -1.0275715202370226, 'z': -0.7937187111458306}","{'x': 0.14341272148958956, 'y': -0.7543606977563115, 'z': -0.8146624022648009}",1,0,sstshirt
robot_selected_item_resize,sstshirt_green_17,186,1724688892713763777,1724688890322907197,"{'x': -0.05453181785634201, 'y': -1.2503950103036252, 'z': -0.9128100777246975}","{'x': 0.37569481098091206, 'y': 0.6667833846059421, 'z': -0.32679932825143665, 'w': 0.5544867230780832}","{'x': 0.5975682903554407, 'y': -1.1920781254912627, 'z': -0.6654166834757372}","{'x': -0.33880884227006847, 'y': 0.7013947996646958, 'z': -0.4145039523690978, 'w': -0.470574517875048}","{'x': -0.05453181785634201, 'y': -1.2503950103036252, 'z': -0.9128100777246975}","{'x': 0.5975682903554407, 'y': -1.1920781254912627, 'z': -0.6654166834757372}",1,0,sstshirt
robot_sstshirt_resize,sstshirt_whitenf_7,110,1722966496032254146,1722966493428964310,"{'x': 0.028648514486098148, 'y': -0.5904112303440993, 'z': -0.6289799893712215}","{'x': -0.6587241390543314, 'y': 0.042894065389599945, 'z': -0.6519442714749515, 'w': -0.3731102714647207}","{'x': 0.07851806369114006, 'y': -1.0703595483087638, 'z': -0.6963311346763417}","{'x': 0.5533788271317372, 'y': -0.17037485913101108, 'z': -0.4589459984875701, 'w': 0.6738789591096003}","{'x': 0.028648514486098148, 'y': -0.5904112303440993, 'z': -0.6289799893712215}","{'x': 0.07851806369114006, 'y': -1.0703595483087638, 'z': -0.6963311346763417}",0,1,sstshirt
robot_sstshirt_resize,sstshirt_grey_2,33,1722292937928151332,1722292935925751940,"{'x': -0.006373906510247995, 'y': -1.0775381295583617, 'z': -0.7125117751179492}","{'x': 0.5307515174874897, 'y': 0.4083996679544997, 'z': 0.17369812789802858, 'w': 0.7220398176444989}","{'x': -0.004073308415702415, 'y': -0.7646215305655812, 'z': -0.6900914523793601}","{'x': -0.025976492224692838, 'y': 0.7169542485474429, 'z': -0.6915981092291523, 'w': -0.08362943651689408}","{'x': -0.006373906510247995, 'y': -1.0775381295583617, 'z': -0.7125117751179492}","{'x': -0.004073308415702415, 'y': -0.7646215305655812, 'z': -0.6900914523793601}",1,0,sstshirt
robot_selected_item2_resize,sstshirt_green_28,367,1724887128027158593,1724887126010482235,"{'x': -0.15138855395239736, 'y': -1.018357777159664, 'z': -0.5422633430916004}","{'x': 0.49984213069386413, 'y': 0.32779336695960976, 'z': 0.005957784949543243, 'w': 0.801669419249104}","{'x': 0.25640688344777873, 'y': -1.2656305432785837, 'z': -0.8978778163955552}","{'x': -0.6446423516083765, 'y': 0.545661135793013, 'z': -0.2854129691306657, 'w': -0.45302273723282266}","{'x': -0.15138855395239736, 'y': -1.018357777159664, 'z': -0.5422633430916004}","{'x': 0.25640688344777873, 'y': -1.2656305432785837, 'z': -0.8978778163955552}",0,1,sstshirt
robot_sstshirt_resize,sstshirt_green_10,60,1723379191124428700,1723379188926873127,"{'x': 0.05080291782332305, 'y': -0.7331666576613738, 'z': -0.7471260091343843}","{'x': 0.5603700639596352, 'y': 0.3676211751666248, 'z': 0.2743147501659399, 'w': 0.68963140939808}","{'x': 0.11304718821495383, 'y': -1.0223327254304078, 'z': -0.7254357069229644}","{'x': 0.38210569906629377, 'y': 0.6944507533083659, 'z': -0.5731027822787818, 'w': 0.20805428838363643}","{'x': 0.05080291782332305, 'y': -0.7331666576613738, 'z': -0.7471260091343843}","{'x': 0.11304718821495383, 'y': -1.0223327254304078, 'z': -0.7254357069229644}",0,1,sstshirt
robot_sstshirt_resize,sstshirt_green_7,292,1723378461032847277,1723378458834469699,"{'x': 0.02295903476834399, 'y': -1.1890121456802232, 'z': -0.8175060938266541}","{'x': 0.4666367098271033, 'y': 0.4857003129441954, 'z': -0.27707409424038576, 'w': 0.68525567005937}","{'x': 0.2109311126389895, 'y': -1.2555108682068354, 'z': -0.46572589582391577}","{'x': 0.6265085076082866, 'y': 0.2953342908957888, 'z': -0.7064314113233918, 'w': 0.14566882855010505}","{'x': 0.02295903476834399, 'y': -1.1890121456802232, 'z': -0.8175060938266541}","{'x': 0.2109311126389895, 'y': -1.2555108682068354, 'z': -0.46572589582391577}",0,1,sstshirt
robot_sstshirt_resize,sstshirt_grey_2,122,1722292959324803722,1722292957337467046,"{'x': 0.15898734475642226, 'y': -0.8208580330020454, 'z': -0.6722850561534763}","{'x': -0.578017056272143, 'y': -0.13302630508698174, 'z': -0.3956281585659605, 'w': -0.701198006958875}","{'x': 0.20565528437325659, 'y': -0.6114361345693884, 'z': -0.7170198780262677}","{'x': 0.279745032301576, 'y': 0.7568211551600268, 'z': -0.5610448288881303, 'w': 0.18491391505974134}","{'x': 0.15898734475642226, 'y': -0.8208580330020454, 'z': -0.6722850561534763}","{'x': 0.20565528437325659, 'y': -0.6114361345693884, 'z': -0.7170198780262677}",1,0,sstshirt
robot_selected_item2_resize,sstshirt_green_30,192,1724887515882267754,1724887513686154220,"{'x': -0.11837077614873256, 'y': -1.2575191580229885, 'z': -0.9368696056128812}","{'x': 0.5430834608941577, 'y': 0.5634102937115412, 'z': -0.32477576508340467, 'w': 0.5311778401416872}","{'x': 0.5769910662703341, 'y': -1.1930985595288395, 'z': -0.6600253218742544}","{'x': -0.4035410550366769, 'y': 0.5637845074283284, 'z': -0.5278876334140885, 'w': -0.4905469320790372}","{'x': -0.11837077614873256, 'y': -1.2575191580229885, 'z': -0.9368696056128812}","{'x': 0.5769910662703341, 'y': -1.1930985595288395, 'z': -0.6600253218742544}",1,0,sstshirt
robot_selected_item2_resize,sstshirt_green_21,62,1724885615114072462,1724885612714744188,"{'x': 0.012142765973883363, 'y': -0.6972281028547846, 'z': -0.7962800566077362}","{'x': 0.5927774286197484, 'y': 0.42830987916599983, 'z': 0.010396611747591211, 'w': 0.6819512284554781}","{'x': 0.06969862031086776, 'y': -0.9194238313655695, 'z': -0.828066522858073}","{'x': -0.6316423003754017, 'y': 0.44662350764071135, 'z': -0.0014634146115927726, 'w': -0.6336823377819938}","{'x': 0.012142765973883363, 'y': -0.6972281028547846, 'z': -0.7962800566077362}","{'x': 0.06969862031086776, 'y': -0.9194238313655695, 'z': -0.828066522858073}",0,1,sstshirt
