name,subname,index,time,pc_time,original_pos_left,original_ori_left,original_pos_right,original_ori_right,grasp_pos_left,grasp_pos_right,left_gripper,right_gripper,garment_type
robot_lsshirt_resize,lsshirt_bluedot_1,214,1722266234553821317,1722266232143058042,"{'x': -0.5000107330491488, 'y': -1.1852557769545256, 'z': -0.5077884068100149}","{'x': 0.3124354161958509, 'y': 0.5210216906968758, 'z': -0.4193327804166148, 'w': 0.6745965666959518}","{'x': 0.37447349834008636, 'y': -1.2317704953223756, 'z': -0.6200098134853836}","{'x': 0.6092118657305059, 'y': 0.3708812841395055, 'z': -0.32702416804835466, 'w': 0.619970297063068}","{'x': -0.5000107330491488, 'y': -1.1852557769545256, 'z': -0.5077884068100149}","{'x': 0.37447349834008636, 'y': -1.2317704953223756, 'z': -0.6200098134853836}",0,1,lsshirt
robot_lsshirt_resize,lsshirt_white_4,66,1722263460633110100,1722263458438339790,"{'x': 0.08775435302495252, 'y': -0.8964958076503102, 'z': -0.6037762943031791}","{'x': -0.4474908592220418, 'y': -0.19270669858782966, 'z': -0.5635130103268193, 'w': -0.6671350286295153}","{'x': 0.10241026497559352, 'y': -0.8409213168078262, 'z': -0.5951688635798826}","{'x': -0.10505452959838624, 'y': 0.7850100162601367, 'z': -0.5973860092508079, 'w': 0.1259078080720801}","{'x': 0.08775435302495252, 'y': -0.8964958076503102, 'z': -0.6037762943031791}","{'x': 0.10241026497559352, 'y': -0.8409213168078262, 'z': -0.5951688635798826}",1,0,lsshirt
robot_lsshirt_resize,lsshirt_white_2,287,1722261989061517032,1722261986439871198,"{'x': -0.17227728440824225, 'y': -1.113870117772369, 'z': -0.6948954174663718}","{'x': 0.40051325062013116, 'y': 0.4599871234706009, 'z': -0.029650522608910934, 'w': 0.7919102403858387}","{'x': 0.2901896269993339, 'y': -1.2371781736941259, 'z': -0.8606937913097015}","{'x': -0.6333828987304189, 'y': 0.3530678582455923, 'z': -0.4660053333874835, 'w': -0.5069597817619683}","{'x': -0.17227728440824225, 'y': -1.113870117772369, 'z': -0.6948954174663718}","{'x': 0.2901896269993339, 'y': -1.2371781736941259, 'z': -0.8606937913097015}",0,1,lsshirt
robot_selected_item_resize,lsshirt_darkblue_13,172,1724700739674388153,1724700736862032057,"{'x': -0.06319631440186854, 'y': -0.9867838279499914, 'z': -0.6326233701804364}","{'x': 0.5246861448992566, 'y': 0.24894703018835596, 'z': 0.14120313941087226, 'w': 0.801742788512418}","{'x': 0.4312718864930921, 'y': -1.2645287073456262, 'z': -0.7328969429131201}","{'x': -0.5486352517167831, 'y': 0.48873849363458244, 'z': -0.3306153686339349, 'w': -0.5923069503530316}","{'x': -0.06319631440186854, 'y': -0.9867838279499914, 'z': -0.6326233701804364}","{'x': 0.4312718864930921, 'y': -1.2645287073456262, 'z': -0.7328969429131201}",0,1,lsshirt
robot_selected_item_resize,lsshirt_darkblue_18,145,1724702760473651601,1724702757868437411,"{'x': -0.13371466760631276, 'y': -1.187767032647033, 'z': -0.8710753528109318}","{'x': 0.6112282112199393, 'y': 0.38843695107904586, 'z': -0.4179428571631729, 'w': 0.5484893590504485}","{'x': 0.5878934500425396, 'y': -1.1848869272391291, 'z': -0.7019555328842443}","{'x': -0.4676154562869985, 'y': 0.4123154661597424, 'z': -0.6105716301520178, 'w': -0.48839945317381767}","{'x': -0.13371466760631276, 'y': -1.187767032647033, 'z': -0.8710753528109318}","{'x': 0.5878934500425396, 'y': -1.1848869272391291, 'z': -0.7019555328842443}",1,0,lsshirt
robot_lsshirt_resize,lsshirt_bluedot_3,377,1722266726306015736,1722266723708455026,"{'x': -0.32790609523832215, 'y': -1.1538110872206497, 'z': -0.643383623827986}","{'x': 0.4877129790683268, 'y': 0.42037551685013747, 'z': -0.12995103766289018, 'w': 0.7540114075341408}","{'x': 0.1559939689854375, 'y': -1.22090969029228, 'z': -0.8687440235128099}","{'x': 0.08409053087335261, 'y': 0.8009255207600442, 'z': -0.5353913808283112, 'w': 0.2545646521955549}","{'x': -0.32790609523832215, 'y': -1.1538110872206497, 'z': -0.643383623827986}","{'x': 0.1559939689854375, 'y': -1.22090969029228, 'z': -0.8687440235128099}",0,1,lsshirt
robot_lsshirt_resize,lsshirt_white_4,223,1722263504040970138,1722263501044924898,"{'x': -0.4138055664653306, 'y': -1.1365321551398406, 'z': -0.4643645830432863}","{'x': 0.3574792226644455, 'y': 0.4747279793179854, 'z': -0.3771194163368127, 'w': 0.7103681417671177}","{'x': 0.35612853396349753, 'y': -1.2424598123915376, 'z': -0.7346850846027048}","{'x': 0.5672402550356179, 'y': 0.36218248968463296, 'z': -0.19385036346882545, 'w': 0.7137817410217022}","{'x': -0.4138055664653306, 'y': -1.1365321551398406, 'z': -0.4643645830432863}","{'x': 0.35612853396349753, 'y': -1.2424598123915376, 'z': -0.7346850846027048}",0,1,lsshirt
robot_lsshirt_resize,lsshirt_white_3,431,1722263333978181303,1722263331379422337,"{'x': -0.39425432985979725, 'y': -1.2310352027431037, 'z': -0.5110497259982684}","{'x': 0.16510570135951966, 'y': 0.5984034054838331, 'z': -0.5221597620273942, 'w': 0.5848099303221753}","{'x': 0.39094252498575865, 'y': -1.2718057950951607, 'z': -0.7101850282242546}","{'x': -0.4333211033349809, 'y': 0.5449216862215367, 'z': -0.14590355886166573, 'w': -0.7028551264674195}","{'x': -0.39425432985979725, 'y': -1.2310352027431037, 'z': -0.5110497259982684}","{'x': 0.39094252498575865, 'y': -1.2718057950951607, 'z': -0.7101850282242546}",0,1,lsshirt
robot_lsshirt_resize,lsshirt_bluedot_1,534,1722266314971819730,1722266312776952697,"{'x': -0.0003285794739158465, 'y': -1.2585704409695297, 'z': -0.559547073510838}","{'x': 0.19376123456360764, 'y': 0.6793798213536222, 'z': -0.13574888077737468, 'w': 0.6946019606116853}","{'x': 0.5463399329553247, 'y': -1.1042465454806403, 'z': -0.4360305073396072}","{'x': 0.5162119144097577, 'y': 0.22264119231198642, 'z': -0.5225211427240951, 'w': 0.6410365155852011}","{'x': -0.0003285794739158465, 'y': -1.2585704409695297, 'z': -0.559547073510838}","{'x': 0.5463399329553247, 'y': -1.1042465454806403, 'z': -0.4360305073396072}",1,0,lsshirt
robot_lsshirt_resize,lsshirt_darkblue_5,43,1722259368644018651,1722259365842805244,"{'x': -0.012555776537384405, 'y': -0.9205444403355705, 'z': -0.8451367123131432}","{'x': 0.48786420549403076, 'y': 0.6194123335400105, 'z': -0.16345387059682082, 'w': 0.592958438883464}","{'x': -0.019456834740743223, 'y': -0.7678955151049842, 'z': -0.9030512090187841}","{'x': -0.6116650800262518, 'y': 0.5394394201412082, 'z': -0.3150425899653447, 'w': -0.48540612726058974}","{'x': -0.012555776537384405, 'y': -0.9205444403355705, 'z': -0.8451367123131432}","{'x': -0.019456834740743223, 'y': -0.7678955151049842, 'z': -0.9030512090187841}",1,0,lsshirt
robot_lsshirt_resize,lsshirt_lightblue_5,692,1722264736935842735,1722264734532449499,"{'x': 0.17309883948961804, 'y': -1.1191314175326734, 'z': -0.7222639052953785}","{'x': 0.5976509930792561, 'y': 0.23833340207424367, 'z': -0.163904660701649, 'w': 0.7477604844650279}","{'x': 0.5019484966204544, 'y': -1.254694855949102, 'z': -0.7269684134819083}","{'x': 0.7297449107689921, 'y': 0.44169833324773083, 'z': -0.4007098798460729, 'w': 0.33437484924359673}","{'x': 0.17309883948961804, 'y': -1.1191314175326734, 'z': -0.7222639052953785}","{'x': 0.5019484966204544, 'y': -1.254694855949102, 'z': -0.7269684134819083}",0,1,lsshirt
robot_selected_item2_resize,lsshirt_darkblue_22,159,1724955965504353198,1724955963096001201,"{'x': -0.2277781412065984, 'y': -1.0012026330884023, 'z': -0.5671330650524095}","{'x': 0.47765517775751304, 'y': 0.35258092932944335, 'z': -0.046109461709861854, 'w': 0.8033717302565803}","{'x': 0.15945459448050603, 'y': -1.2347311384266153, 'z': -0.9703965853288601}","{'x': -0.8548773032029737, 'y': 0.13074732378703274, 'z': -0.10212318489760885, 'w': -0.49159006183740983}","{'x': -0.2277781412065984, 'y': -1.0012026330884023, 'z': -0.5671330650524095}","{'x': 0.15945459448050603, 'y': -1.2347311384266153, 'z': -0.9703965853288601}",0,1,lsshirt
robot_selected_item_resize,lsshirt_darkblue_15,187,1724701246686461723,1724701244086232819,"{'x': -0.09407943770265417, 'y': -1.2419301004246215, 'z': -0.5390023833297912}","{'x': 0.25605817275179404, 'y': 0.5170997279471382, 'z': -0.4165790737691934, 'w': 0.7024983692661559}","{'x': 0.6208893292811937, 'y': -1.1474882582501778, 'z': -0.5658497168714735}","{'x': -0.35743874355224725, 'y': 0.5255381643613212, 'z': -0.6596769812415256, 'w': -0.4010903424760952}","{'x': -0.09407943770265417, 'y': -1.2419301004246215, 'z': -0.5390023833297912}","{'x': 0.6208893292811937, 'y': -1.1474882582501778, 'z': -0.5658497168714735}",1,0,lsshirt
robot_lsshirt_resize,lsshirt_lightblue_7,217,1723395109497337665,1723395106295673227,"{'x': -0.1749517172317944, 'y': -1.2459562142877636, 'z': -0.7482479088505896}","{'x': 0.5888140522503733, 'y': 0.3342769490552881, 'z': -0.17224688107050068, 'w': 0.7154634478184527}","{'x': 0.4270306773966125, 'y': -1.151472358443144, 'z': -0.5072811726741239}","{'x': 0.37516330177389023, 'y': 0.2708824503013528, 'z': -0.6402430361776011, 'w': 0.6131590737703675}","{'x': -0.1749517172317944, 'y': -1.2459562142877636, 'z': -0.7482479088505896}","{'x': 0.4270306773966125, 'y': -1.151472358443144, 'z': -0.5072811726741239}",1,0,lsshirt
robot_lsshirt_resize,lsshirt_white_7,418,1723394011268456805,1723394008663059671,"{'x': -0.4705417301683472, 'y': -1.0934383034532633, 'z': -0.4565957163862769}","{'x': 0.360617858726602, 'y': 0.5541302324447518, 'z': -0.3319248265302541, 'w': 0.6728449709933385}","{'x': 0.0722280267562884, 'y': -1.1960220996615591, 'z': -0.5287452341525948}","{'x': 0.23351984329796874, 'y': 0.527044111109501, 'z': -0.7975627633401157, 'w': 0.17772626779451184}","{'x': -0.4705417301683472, 'y': -1.0934383034532633, 'z': -0.4565957163862769}","{'x': 0.0722280267562884, 'y': -1.1960220996615591, 'z': -0.5287452341525948}",0,1,lsshirt
robot_lsshirt_resize,lsshirt_lightblue_2,385,1722264123630216360,1722264121433076029,"{'x': -0.25885981306356853, 'y': -1.1171190474077832, 'z': -0.5691194715492537}","{'x': 0.4921990800056464, 'y': 0.2822765247946263, 'z': -0.21858249211339104, 'w': 0.7939028425021311}","{'x': 0.20165923339670744, 'y': -1.2545138231143553, 'z': -0.44455435765967594}","{'x': 0.6503425372313535, 'y': 0.30329642292760584, 'z': -0.6790738710116513, 'w': 0.1546756018771397}","{'x': -0.25885981306356853, 'y': -1.1171190474077832, 'z': -0.5691194715492537}","{'x': 0.20165923339670744, 'y': -1.2545138231143553, 'z': -0.44455435765967594}",0,1,lsshirt
robot_lsshirt_resize,lsshirt_lightblue_1,365,1722263963024782427,1722263960819292067,"{'x': 0.25533186109528705, 'y': -1.2648628814883454, 'z': -0.8179152711596823}","{'x': 0.6616043401194951, 'y': 0.4073835956542622, 'z': -0.17496357109536598, 'w': 0.6047363490947183}","{'x': 0.25438189189777816, 'y': -1.2482699538850843, 'z': -0.4866607791240298}","{'x': 0.6993528213457404, 'y': 0.2623333113398942, 'z': -0.6394361156283476, 'w': 0.18223149855974277}","{'x': 0.25533186109528705, 'y': -1.2648628814883454, 'z': -0.8179152711596823}","{'x': 0.25438189189777816, 'y': -1.2482699538850843, 'z': -0.4866607791240298}",1,0,lsshirt
robot_lsshirt_resize,lsshirt_lightblue_4,111,1722264369413132656,1722264366421105259,"{'x': 0.0009130444329722709, 'y': -0.6353640739317739, 'z': -0.9088923146738302}","{'x': 0.5297631958667616, 'y': 0.6453155347929389, 'z': -0.22554096082656686, 'w': 0.5020459061175258}","{'x': 0.0701443090987881, 'y': -0.8835854716397187, 'z': -0.8231550395308952}","{'x': 0.49232630205152167, 'y': 0.6787431617832779, 'z': -0.5026407830571269, 'w': 0.21041572148589846}","{'x': 0.0009130444329722709, 'y': -0.6353640739317739, 'z': -0.9088923146738302}","{'x': 0.0701443090987881, 'y': -0.8835854716397187, 'z': -0.8231550395308952}",0,1,lsshirt
robot_lsshirt_resize,lsshirt_lightblue_6,452,1723395012148488611,1723395009350064390,"{'x': -0.07593781784170975, 'y': -1.2413463913784293, 'z': -0.9941289027724827}","{'x': 0.5217336674652931, 'y': 0.6514706167799031, 'z': -0.22745429374061923, 'w': 0.5016418642463802}","{'x': 0.1303872799866348, 'y': -1.2560452920759246, 'z': -0.9921471414957559}","{'x': 0.6358872244336494, 'y': 0.56411463742187, 'z': -0.49602513294581274, 'w': 0.17714734300731222}","{'x': -0.07593781784170975, 'y': -1.2413463913784293, 'z': -0.9941289027724827}","{'x': 0.1303872799866348, 'y': -1.2560452920759246, 'z': -0.9921471414957559}",1,0,lsshirt
robot_selected_item_resize,lsshirt_darkblue_17,189,1724701754681555093,1724701752081213456,"{'x': -0.31032765699583104, 'y': -1.2562010400707022, 'z': -0.7933367737281709}","{'x': 0.5097975578056296, 'y': 0.4349907119356333, 'z': -0.2544100818875543, 'w': 0.697255362703733}","{'x': 0.5033724811912859, 'y': -1.1096264641604048, 'z': -0.6604250950278796}","{'x': -0.3458859591306913, 'y': 0.6210510403919263, 'z': -0.5577448855215539, 'w': -0.42846137653106664}","{'x': -0.31032765699583104, 'y': -1.2562010400707022, 'z': -0.7933367737281709}","{'x': 0.5033724811912859, 'y': -1.1096264641604048, 'z': -0.6604250950278796}",1,0,lsshirt
robot_lsshirt_resize,lsshirt_lightblue_2,195,1722264074014267417,1722264071611328670,"{'x': -0.20654158189212904, 'y': -1.1772096034181878, 'z': -0.8406087149244696}","{'x': 0.6200669969306898, 'y': 0.28045900925531697, 'z': -0.20452624527673757, 'w': 0.7035827445566598}","{'x': 0.07588736059871648, 'y': -1.233227065489964, 'z': -0.9405211580787076}","{'x': 0.0655052694697702, 'y': 0.8312646605067129, 'z': -0.5514505869464763, 'w': -0.024705748738685085}","{'x': -0.20654158189212904, 'y': -1.1772096034181878, 'z': -0.8406087149244696}","{'x': 0.07588736059871648, 'y': -1.233227065489964, 'z': -0.9405211580787076}",0,1,lsshirt
robot_lsshirt_resize,lsshirt_darkblue_8,143,1723393008670133583,1723393005664591038,"{'x': -0.236333486360761, 'y': -1.0753099303684432, 'z': -0.5724224171760398}","{'x': 0.5291500823312091, 'y': 0.289896691736156, 'z': -0.05837119742122482, 'w': 0.7953319444112119}","{'x': 0.1336834488460175, 'y': -1.2655440285163864, 'z': -0.6782840541964799}","{'x': 0.3922692161460378, 'y': 0.5682352525190557, 'z': -0.5523381408922559, 'w': 0.46707187666831823}","{'x': -0.236333486360761, 'y': -1.0753099303684432, 'z': -0.5724224171760398}","{'x': 0.1336834488460175, 'y': -1.2655440285163864, 'z': -0.6782840541964799}",0,1,lsshirt
robot_selected_item_resize,lsshirt_darkblue_21,123,1724703139425643188,1724703137123379243,"{'x': -0.20782006991092358, 'y': -1.0794641743867617, 'z': -0.5808993428536211}","{'x': 0.39494310568765395, 'y': 0.29277034466764434, 'z': -0.15052327805119503, 'w': 0.8576993711771637}","{'x': 0.19914372737796734, 'y': -1.256856411510865, 'z': -0.6298713313311184}","{'x': -0.2983610261320897, 'y': 0.6179618429211691, 'z': -0.3414201002612625, 'w': -0.6422897896716625}","{'x': -0.20782006991092358, 'y': -1.0794641743867617, 'z': -0.5808993428536211}","{'x': 0.19914372737796734, 'y': -1.256856411510865, 'z': -0.6298713313311184}",0,1,lsshirt
robot_lsshirt_resize,lsshirt_lightblue_4,577,1722264487675029032,1722264484653254729,"{'x': -0.10706057253035853, 'y': -1.191106540118149, 'z': -0.869159791127041}","{'x': 0.49783305594105837, 'y': 0.5311602929240622, 'z': -0.3223886209170506, 'w': 0.6050591448250441}","{'x': 0.3706939359573048, 'y': -1.0438543404493692, 'z': -0.7344473889391496}","{'x': 0.4062530909715844, 'y': 0.5064999063598604, 'z': -0.6352823526751116, 'w': 0.4181298880886909}","{'x': -0.10706057253035853, 'y': -1.191106540118149, 'z': -0.869159791127041}","{'x': 0.3706939359573048, 'y': -1.0438543404493692, 'z': -0.7344473889391496}",1,0,lsshirt
robot_lsshirt_resize,lsshirt_darkblue_4,236,1722259247970924231,1722259245171002292,"{'x': -0.22525673184554226, 'y': -1.258877849071969, 'z': -0.5475567905785136}","{'x': 0.4694136352590161, 'y': 0.41780647500703516, 'z': -0.2566509325169668, 'w': 0.7343152506337332}","{'x': 0.4043465335608912, 'y': -1.0909645208564192, 'z': -0.5723064504957999}","{'x': -0.42616996450345584, 'y': 0.2789165947787261, 'z': -0.41847941898455754, 'w': -0.7519705249532792}","{'x': -0.22525673184554226, 'y': -1.258877849071969, 'z': -0.5475567905785136}","{'x': 0.4043465335608912, 'y': -1.0909645208564192, 'z': -0.5723064504957999}",1,0,lsshirt
robot_selected_item2_resize,lsshirt_darkblue_29,81,1724957653161365788,1724957650950334470,"{'x': -0.16420939902761, 'y': -0.9339305103844252, 'z': -0.5943731079189111}","{'x': 0.5890957192637837, 'y': 0.26153791603230936, 'z': 0.18778070038472483, 'w': 0.7411494859915806}","{'x': 0.25792076840185296, 'y': -1.2686778907325282, 'z': -0.5277953126454694}","{'x': -0.5369236207020027, 'y': 0.4136535075307801, 'z': -0.48026407898655543, 'w': -0.5567317268442049}","{'x': -0.16420939902761, 'y': -0.9339305103844252, 'z': -0.5943731079189111}","{'x': 0.25792076840185296, 'y': -1.2686778907325282, 'z': -0.5277953126454694}",0,1,lsshirt
robot_lsshirt_resize,lsshirt_darkblue_3,158,1722257002290471466,1722256999885393687,"{'x': -0.05861313822090891, 'y': -0.8534335591393578, 'z': -0.6710075804710681}","{'x': -0.5892319518733691, 'y': 0.2106658933706364, 'z': -0.5013384499587075, 'w': -0.5975661861709143}","{'x': 0.0325868505272518, 'y': -1.1620107939388178, 'z': -0.7680633854095531}","{'x': 0.5876374513466548, 'y': -0.2445391684403087, 'z': -0.29684793585930414, 'w': 0.7118736712713855}","{'x': -0.05861313822090891, 'y': -0.8534335591393578, 'z': -0.6710075804710681}","{'x': 0.0325868505272518, 'y': -1.1620107939388178, 'z': -0.7680633854095531}",0,1,lsshirt
robot_lsshirt_resize,lsshirt_lightblue_4,242,1722264404027755030,1722264401832406218,"{'x': -0.4926179518847873, 'y': -1.1550804413961522, 'z': -0.47172944173665854}","{'x': 0.22932483217199212, 'y': 0.67241448979639, 'z': -0.34933062838300943, 'w': 0.6109312459963724}","{'x': 0.33410316730367184, 'y': -1.2603034171814784, 'z': -0.6057742798336533}","{'x': 0.4958474854858843, 'y': 0.5098213241575429, 'z': -0.5387450509262496, 'w': 0.45163177332208176}","{'x': -0.4926179518847873, 'y': -1.1550804413961522, 'z': -0.47172944173665854}","{'x': 0.33410316730367184, 'y': -1.2603034171814784, 'z': -0.6057742798336533}",0,1,lsshirt
robot_selected_item_resize,lsshirt_darkblue_17,355,1724701799117564122,1724701796307636546,"{'x': -0.1251031527844554, 'y': -1.153051559627285, 'z': -0.6097236593836504}","{'x': 0.361087668317215, 'y': 0.3817980033456777, 'z': 0.06166383366576128, 'w': 0.8485538003262562}","{'x': 0.09643316562759652, 'y': -1.1675002807529753, 'z': -0.6653688614932849}","{'x': -0.44519492022592944, 'y': 0.37963417964909013, 'z': -0.2302786238154973, 'w': -0.77759316358931}","{'x': -0.1251031527844554, 'y': -1.153051559627285, 'z': -0.6097236593836504}","{'x': 0.09643316562759652, 'y': -1.1675002807529753, 'z': -0.6653688614932849}",0,1,lsshirt
robot_lsshirt_resize,lsshirt_lightblue_7,240,1723395114902533118,1723395112888248167,"{'x': -0.17167266844057041, 'y': -1.2592065313636343, 'z': -0.8206052692744883}","{'x': 0.5187029590863098, 'y': 0.44726434494891093, 'z': -0.21267765667584718, 'w': 0.6969003230903242}","{'x': 0.42309863552994864, 'y': -1.1541053153286376, 'z': -0.5105821048428548}","{'x': 0.37508469755799795, 'y': 0.2725259438429206, 'z': -0.6421182242971134, 'w': 0.6105122976778374}","{'x': -0.17167266844057041, 'y': -1.2592065313636343, 'z': -0.8206052692744883}","{'x': 0.42309863552994864, 'y': -1.1541053153286376, 'z': -0.5105821048428548}",1,0,lsshirt
robot_lsshirt_resize,lsshirt_lightblue_1,412,1722263975234305490,1722263972231388729,"{'x': -0.16271896518424003, 'y': -1.215848690420336, 'z': -0.9217612109910608}","{'x': 0.5314117321788434, 'y': 0.5426576886141593, 'z': -0.46784271794439564, 'w': 0.45193737968552666}","{'x': 0.5397772006514665, 'y': -1.1313414769759338, 'z': -0.5469992911023995}","{'x': 0.3683708677971439, 'y': 0.37347056906048975, 'z': -0.5075614879185639, 'w': 0.6835232064721041}","{'x': -0.16271896518424003, 'y': -1.215848690420336, 'z': -0.9217612109910608}","{'x': 0.5397772006514665, 'y': -1.1313414769759338, 'z': -0.5469992911023995}",1,0,lsshirt
