name,subname,index,time,pc_time,original_pos_left,original_ori_left,original_pos_right,original_ori_right,grasp_pos_left,grasp_pos_right,left_gripper,right_gripper,garment_type
sandra_2_nonexpert_checked_compress,lstshirt_white_2,142,1719069241744573231,1719069241073756387,"{'x': -0.2309374399483204, 'y': -1.1171050071716309, 'z': -0.4153839647769928}","{'x': -0.6198102056044048, 'y': 0.3920151103663029, 'z': -0.6622664678779072, 'w': 0.15350110031410769}","{'x': 0.09360532090067863, 'y': -1.121961236000061, 'z': -0.9597838222980499}","{'x': 0.5170096352302384, 'y': -0.6114866429008204, 'z': 0.5623797149000571, 'w': 0.20618966730151825}",,"[0.11696535591544283, -1.218576811979561, -1.0315106599688861]",0,1,lstshirt
lipeng_checked_compress,lstshirt_purple_2,327,1719155352331206893,1719155351581765836,"{'x': -0.32322048023343086, 'y': -1.1586359739303589, 'z': -0.6271495968103409}","{'x': 0.3938246669439635, 'y': -0.5088403679575372, 'z': 0.7570313256837474, 'w': 0.11352173173812263}","{'x': -0.020131882280111313, 'y': -1.1534450054168701, 'z': -0.6187161654233932}","{'x': -0.18502180191719747, 'y': -0.6336368648426985, 'z': 0.749787134023192, 'w': 0.045722095106381304}","[-0.314196449763581, -1.2697347871592297, -0.6263618321147109]","[-0.0276585280585744, -1.2615096244560915, -0.6449913954934327]",1,1,lstshirt
leo_expert_checked_process,lstshirt_purple_2,153,1718794400479294096,1718794400012259163,"{'x': -0.23790475353598595, 'y': -1.0581334829330444, 'z': -0.6866967082023621}","{'x': -0.43604117941460846, 'y': 0.4117947774249987, 'z': -0.7616383974780523, 'w': 0.2453570920663949}","{'x': -0.002517249435186386, 'y': -1.0814387798309326, 'z': -0.6508325636386871}","{'x': 0.24659836969917615, 'y': -0.5478217002903408, 'z': 0.7329616515832988, 'w': 0.31913609332225534}","[-0.16324768491014569, -1.1367014568940321, -0.676528346885899]","[-0.010297137257534637, -1.1892891042369103, -0.6633936492206374]",1,1,lstshirt
lipeng_checked_compress,lstshirt_whitehor_2,89,1719152929326000274,1719152928593924189,"{'x': -0.1210753284394741, 'y': -0.4874725341796875, 'z': -0.6748876124620438}","{'x': -0.3694017889180882, 'y': 0.7634777788302339, 'z': -0.3772816387734724, 'w': 0.3718905277376283}","{'x': 0.34345216676592827, 'y': -0.6362776160240173, 'z': -0.6299997121095657}","{'x': -0.34488006718595304, 'y': -0.803938711713963, 'z': 0.19731607830583803, 'w': 0.442500454584524}",,"[0.28319898312762987, -0.6212735317266369, -0.7225709350454577]",0,1,lstshirt
leo_expert_checked_process,lstshirt_purple_1,120,1718794356450817723,1718794355978922781,"{'x': -0.2978007420897484, 'y': -1.1115989685058594, 'z': -0.5612784028053284}","{'x': -0.7273949537989356, 'y': 0.3914555803114677, 'z': -0.5634179126092693, 'w': 0.014810995303154986}","{'x': 0.22493038326501846, 'y': -1.0530296564102173, 'z': -0.4624345600605011}","{'x': -0.3140372849775751, 'y': -0.4654394228001527, 'z': 0.7950980251386084, 'w': 0.2292724531383105}","[-0.23255742657422107, -1.192467298149574, -0.5937379628944123]",,1,0,lstshirt
zhuo_2_nonexpert_checked_compress,lstshirt_brown_1,213,1719062387518184204,1719062386829554030,"{'x': 0.09585744515061378, 'y': -1.1525394320487976, 'z': -0.5792075991630554}","{'x': 0.012628231352670001, 'y': 0.4222551681536541, 'z': -0.8902397158949201, 'w': 0.17033598851612258}","{'x': 0.3028136305510998, 'y': -1.1399149298667908, 'z': -0.500079333782196}","{'x': 0.5117399742733538, 'y': 0.46640823258405106, 'z': -0.7135940660718632, 'w': 0.1066258325902043}","[0.08855599499440937, -1.2507103360605798, -0.5455302710159784]","[0.27537060213805975, -1.2395403790554227, -0.487969417783957]",1,1,lstshirt
sandra_2_nonexpert_checked_compress,lstshirt_purple_1,201,1719069459706577264,1719069459037371988,"{'x': -0.18554260954260826, 'y': -1.1110904812812805, 'z': -0.4781966954469681}","{'x': -0.42154648140291834, 'y': 0.26644268122392883, 'z': -0.8100419321582834, 'w': 0.30844599168136055}","{'x': 0.3365449495613575, 'y': -1.1405604481697083, 'z': -0.7170121818780899}","{'x': 0.44995795672760913, 'y': 0.47079998222810254, 'z': -0.7490528031303607, 'w': 0.12167625912265059}",,"[0.30734371125665, -1.2573176262432526, -0.693773226441704]",0,1,lstshirt
leo_expert_checked_process,lstshirt_purple_1,261,1718794366793219544,1718794366253751444,"{'x': -0.09788387268781662, 'y': -1.0255532264709473, 'z': -0.8289369195699692}","{'x': -0.14576947923141023, 'y': 0.48542433755329634, 'z': -0.7248392575879848, 'w': 0.46660746039347223}","{'x': 0.2562403455376625, 'y': -1.0231103897094727, 'z': -0.8039805740118027}","{'x': -0.2576948460968918, 'y': -0.5227356411347444, 'z': 0.7224665599025675, 'w': 0.3719985021543727}","[-0.02578102317653691, -1.1060343456915196, -0.8157472061023543]","[0.18549079884593195, -1.1058284318434624, -0.8054729373838246]",1,1,lstshirt
ge_checked_process,lstshirt_black,228,1717664330398149170,1717664329796049177,"{'x': -0.3344075158238411, 'y': -1.1248647570610046, 'z': -0.8568062484264374}","{'x': 0.3539143863483745, 'y': -0.5625264654953671, 'z': 0.7471799869690117, 'w': 0.0055362284933513535}","{'x': -0.1040412187576294, 'y': -1.1402329802513123, 'z': -0.6209355592727661}","{'x': -0.08004770049868898, 'y': -0.6639477848095151, 'z': 0.7113871730835145, 'w': 0.21608793271179155}","[-0.32512301603073107, -1.2237282136288685, -0.8597752582017366]","[-0.11954076285495167, -1.2336033958031072, -0.6511138566478716]",1,1,lstshirt
oliver_1_checked_process,lstshirt_brown,241,1717507497815662279,1717507497272993178,"{'x': 0.17858221009373665, 'y': -1.1520891189575195, 'z': -0.6086704283952713}","{'x': -0.11159306505517017, 'y': 0.4901429885247392, 'z': -0.8625575566437275, 'w': 0.057456941342476364}","{'x': 0.35652031376957893, 'y': -1.1555694341659546, 'z': -0.9706460386514664}","{'x': 0.3273273263603139, 'y': 0.4582648786084597, 'z': -0.8263023129204496, 'w': 0.008637714633952387}","[0.17643703414237222, -1.2730260204871133, -0.5888042745511309]","[0.3355969923100221, -1.2741624231982074, -0.9477786476438322]",1,1,lstshirt
lipeng_checked_compress,lstshirt_purple_6,93,1719155534785134276,1719155534116042834,"{'x': -0.06757785379886627, 'y': -0.7865731716156006, 'z': -0.6879008859395981}","{'x': -0.428769474768914, 'y': 0.45719864216992523, 'z': -0.47597977704076794, 'w': 0.6169030644700892}","{'x': 0.3053143694996834, 'y': -0.5016999840736389, 'z': -0.5602266043424606}","{'x': -0.02388081899601936, 'y': -0.7814701604575279, 'z': 0.6042732403059575, 'w': 0.1535836770255986}","[0.041009271351956936, -0.7887174417291475, -0.7129855098586367]",,1,0,lstshirt
david_checked_compress,lstshirt_purple_1,330,1718913819510332032,1718913818838899908,"{'x': -0.21125999465584755, 'y': -1.1026984453201294, 'z': -0.4286962002515793}","{'x': -0.5876802403858545, 'y': 0.36871095911351875, 'z': -0.7065276307060517, 'w': 0.13965267895212866}","{'x': 0.467011746019125, 'y': -1.1353328227996826, 'z': -0.8370914310216904}","{'x': 0.6786259001007267, 'y': 0.3492313451010446, 'z': -0.5593735114136394, 'w': 0.3234279363941352}",,"[0.4340521777025495, -1.2670158476710391, -0.8259897276787481]",0,1,lstshirt
zhuo_2_nonexpert_checked_compress,lstshirt_brown_1,157,1719062383477597393,1719062382807832370,"{'x': 0.027814079076051712, 'y': -1.0864359140396118, 'z': -1.0988003015518188}","{'x': 0.3458869574616417, 'y': -0.4813387677453004, 'z': 0.8036810682825385, 'w': 0.05264925267847521}","{'x': 0.312783170491457, 'y': -1.114408254623413, 'z': -0.27796751260757446}","{'x': 0.5473111525119644, 'y': 0.35347839285859, 'z': -0.7525297010380545, 'w': 0.09593006397219732}","[0.04063227025724398, -1.1867790860347893, -1.0744704472820408]",,1,0,lstshirt
david_checked_compress,lstshirt_purple_1,118,1718913803942095961,1718913803267499339,"{'x': -0.05709404870867729, 'y': -1.1509560346603394, 'z': -1.0048032402992249}","{'x': -0.2507970739583315, 'y': 0.5520965346671369, 'z': -0.7948609124879087, 'w': 0.022053886309836356}","{'x': 0.27991219237446785, 'y': -1.0569521188735962, 'z': -0.5084411203861237}","{'x': -0.4502517681346576, 'y': -0.4760723642166403, 'z': 0.754303531034588, 'w': 0.04067717283127529}","[-0.04129384771205849, -1.2861661728367304, -1.000493694756169]",,1,0,lstshirt
xie_checked_process,lstshirt_white,190,1717608726737609888,1717608726193973922,"{'x': -0.1577250175178051, 'y': -1.0384466648101807, 'z': -0.47941620647907257}","{'x': -0.269242384128351, 'y': 0.6098415425857091, 'z': -0.7210839914072809, 'w': 0.18878482158719392}","{'x': 0.2556295581161976, 'y': -1.1126374006271362, 'z': -0.9631008952856064}","{'x': -0.06983382152335141, 'y': -0.6604109842575406, 'z': 0.7357646799965887, 'w': 0.13278141779988872}",,"[0.25476088921787104, -1.2146004243622854, -0.9837839125976547]",0,1,lstshirt
leo_expert_checked_process,lstshirt_brown_1,176,1718794612423772450,1718794611949860985,"{'x': -0.21144763380289078, 'y': -1.0984147787094116, 'z': -0.46040603518486023}","{'x': -0.4098058566261394, 'y': 0.22395611177865543, 'z': -0.8625667860600319, 'w': 0.19463134243479302}","{'x': 0.4597064480185509, 'y': -1.0766425132751465, 'z': -0.560809463262558}","{'x': 0.5171737314679185, 'y': 0.6204348193718174, 'z': -0.5813004494892373, 'w': 0.09839590344226953}",,"[0.4493968234540008, -1.1795121485251394, -0.5948909800256282]",0,1,lstshirt
lipeng_checked_compress,lstshirt_black_8r,310,1719175111722010593,1719175111050589472,"{'x': -0.31006012111902237, 'y': -1.1490566730499268, 'z': -0.9783774167299271}","{'x': 0.2491551219350554, 'y': -0.524261829010375, 'z': 0.8111400364187387, 'w': 0.07157584211751469}","{'x': 0.27266743034124374, 'y': -0.9577260613441467, 'z': -0.5748459845781326}","{'x': 0.25788023087877127, 'y': 0.8616200339526875, 'z': -0.4240496711224114, 'w': 0.10625714109769743}","[-0.3114382731251432, -1.2603782809614423, -0.9728456621219534]",,1,0,lstshirt
lipeng_checked_compress,lstshirt_brown_2,515,1719153612709581481,1719153612035556826,"{'x': -0.2594572938978672, 'y': -1.1250311136245728, 'z': -1.02176234126091}","{'x': -0.34011058225052493, 'y': 0.6880501820134058, 'z': -0.6410201390715945, 'w': 0.0022181472362522675}","{'x': 0.2800413481891155, 'y': -0.9371503591537476, 'z': -0.5818160176277161}","{'x': 0.25806241493657917, 'y': 0.885982392534401, 'z': -0.3777959621523647, 'w': 0.07555925553820923}","[-0.251854517283218, -1.224900818647214, -1.0706830915253776]",,1,0,lstshirt
arif_checked_process,lstshirt_brown,273,1717780770780919947,1717780769908729214,"{'x': -0.3368247151374817, 'y': -1.1444694995880127, 'z': -0.6319446563720703}","{'x': 0.14478402329128587, 'y': 0.5963330081173535, 'z': -0.4938611420051164, 'w': 0.6160565740633721}","{'x': 0.2808261513710022, 'y': -1.072182059288025, 'z': -0.411616787314415}","{'x': -0.2395719217955127, 'y': -0.466358337944632, 'z': 0.8499148159608821, 'w': 0.05253570716098775}","[-0.2513097910802168, -1.231686784158786, -0.6422083319116112]",,1,0,lstshirt
ge_checked_process,lstshirt_brown,79,1717664399464370390,1717664398871285851,"{'x': -0.07596254721283913, 'y': -0.4667450189590454, 'z': -0.7654975056648254}","{'x': -0.176036120126088, 'y': 0.7476703253829206, 'z': -0.3984758414725766, 'w': 0.5012158943164843}","{'x': 0.366769153624773, 'y': -0.3963468074798584, 'z': -0.6192905902862549}","{'x': -0.1266002739944024, 'y': -0.968059385919374, 'z': 0.21615264299688586, 'w': 0.010556082768129131}","[-0.005962092000030519, -0.5018159803724745, -0.826644573751017]",,1,0,lstshirt
arif_checked_process,lstshirt_purple,44,1717780360569058741,1717780359695978452,"{'x': -0.13814209401607513, 'y': -0.6856058835983276, 'z': -0.7528426796197891}","{'x': 0.14411098361531532, 'y': 0.612762860778158, 'z': 0.19477781541471662, 'w': 0.7522069552155608}","{'x': 0.28865163028240204, 'y': -0.6924469470977783, 'z': -0.6986080557107925}","{'x': -0.17714497017122047, 'y': -0.7869114875514626, 'z': 0.4601655249964308, 'w': 0.37099549850010444}",,"[0.22073621028585472, -0.7638115079628671, -0.7715436106838345]",0,1,lstshirt
xie_checked_process,lstshirt_white,341,1717608737402940113,1717608736863369224,"{'x': 0.07776227220892906, 'y': -1.1526308059692383, 'z': -0.8605357259511948}","{'x': 0.0028938646462718987, 'y': 0.5304494885190745, 'z': -0.8376941939720252, 'w': 0.12993614994611943}","{'x': 0.44994766637682915, 'y': -1.121249794960022, 'z': -0.3799288719892502}","{'x': 0.5476822991100816, 'y': 0.5122829522813345, 'z': -0.6581089308942418, 'w': 0.06710373402913695}","[0.06803376153163726, -1.2556726948838968, -0.8499185130918333]",,1,0,lstshirt
leo_expert_checked_process,lstshirt_brown_2,170,1718794671285541686,1718794670819252016,"{'x': -0.2995722182095051, 'y': -1.0980682373046875, 'z': -0.4048454314470291}","{'x': -0.5728829865237067, 'y': 0.2952870514415142, 'z': -0.764546588531002, 'w': 0.008896907792133105}","{'x': 0.4108772985637188, 'y': -1.1012048721313477, 'z': -0.5573571175336838}","{'x': 0.48183522094871206, 'y': 0.6090508295666424, 'z': -0.6227197834851879, 'w': 0.09545668187010942}",,"[0.40013471338486406, -1.2063544770158543, -0.5833985740272671]",0,1,lstshirt
lipeng_checked_compress,lstshirt_purple_2,156,1719155339512556133,1719155338844029869,"{'x': -0.0929916687309742, 'y': -1.0092427134513855, 'z': -0.4893026649951935}","{'x': -0.18833080397434618, 'y': 0.7199624818815638, 'z': -0.6622788253218791, 'w': 0.08701890879336198}","{'x': 0.3694186247885227, 'y': -1.1613921523094177, 'z': -0.5931739211082458}","{'x': 0.5213245868548506, 'y': 0.4824565882684048, 'z': -0.6970674703363188, 'w': 0.09774076619279994}",,"[0.3436851297383112, -1.269370841318623, -0.6033420060977644]",0,1,lstshirt
lipeng_checked_compress,lstshirt_purple_6,58,1719155532303681579,1719155531569431788,"{'x': -0.11793272942304611, 'y': -0.652614176273346, 'z': -0.6723248362541199}","{'x': -0.3434225332437017, 'y': 0.5491287758710635, 'z': -0.5852089516929663, 'w': 0.48790268909819035}","{'x': 0.17251700907945633, 'y': -0.939022421836853, 'z': -0.6508016288280487}","{'x': -0.836896907314535, 'y': -0.3215575560179503, 'z': 0.29699702013974094, 'w': 0.32862908380611067}",,"[0.10477123811728639, -0.9437598412678894, -0.7391931859694163]",0,1,lstshirt
tai_nonexpert_checked_compress,lstshirt_whitehor,346,1718974080576740584,1718974079498781190,"{'x': -0.2888551205396652, 'y': -1.0629748106002808, 'z': -0.6566169857978821}","{'x': -0.3215383820344771, 'y': 0.611073925561908, 'z': -0.7022948662843319, 'w': 0.17315786776142356}","{'x': 0.20939986407756805, 'y': -0.9009100198745728, 'z': -0.3641640543937683}","{'x': 0.5172822646480987, 'y': 0.5520655761118262, 'z': -0.6507611980302768, 'w': 0.0644400612278629}","[-0.24166752251364615, -1.1835701969834278, -0.6862831850090101]",,1,0,lstshirt
david_nonexpert_checked_compress,lstshirt_whitehor_3,43,1718914130753151498,1718914130072370876,"{'x': -0.12664208188652992, 'y': -0.5004896521568298, 'z': -0.6738967597484589}","{'x': -0.22247192215027692, 'y': 0.6307222760630254, 'z': -0.4437928664295673, 'w': 0.5964424079815804}","{'x': 0.07521640136837959, 'y': -0.6610520482063293, 'z': -0.594641923904419}","{'x': -0.2441885023855623, 'y': -0.7919700139677646, 'z': 0.46731776140676307, 'w': 0.30784668611561605}",,"[0.010930300076619895, -0.7350406904873154, -0.6892092438099863]",0,1,lstshirt
leo_expert_checked_process,lstshirt_white_2,295,1718794288851972329,1718794288383361202,"{'x': -0.11508971825242043, 'y': -1.0565545558929443, 'z': -0.9594034999608994}","{'x': -0.38645966356961925, 'y': 0.3736395247515038, 'z': -0.6896517875328578, 'w': 0.48520392200585216}","{'x': 0.2533634267747402, 'y': -1.030960500240326, 'z': -0.933154508471489}","{'x': -0.3088533510703414, 'y': -0.5954808101744036, 'z': 0.6858811134263542, 'w': 0.28209805120149467}","[-0.017972469957591025, -1.1032873042593025, -0.9440969551591779]","[0.19298094662633986, -1.118698651827078, -0.9556483486787136]",1,1,lstshirt
lipeng_checked_compress,lstshirt_purple_2,284,1719155349374909405,1719155348622250558,"{'x': -0.25763771310448647, 'y': -0.9970539212226868, 'z': -0.6629036217927933}","{'x': 0.1841461717484733, 'y': -0.8822946886568586, 'z': 0.4278246466428837, 'w': 0.06791422180346669}","{'x': 0.2350652478635311, 'y': -0.9573702216148376, 'z': -0.5630871504545212}","{'x': -0.32211056070898275, 'y': -0.8349966967326058, 'z': 0.4369476186104243, 'w': 0.09001156434625852}","[-0.2895618352546553, -1.054910201824095, -0.7526727769626633]",,1,0,lstshirt
ge_checked_process,lstshirt_purple,251,1717664257343599018,1717664256735192300,"{'x': 0.19502120465040207, 'y': -1.163564145565033, 'z': -0.6479118168354034}","{'x': -0.17582316428725545, 'y': 0.4114137717956407, 'z': -0.8929923951363412, 'w': 0.04888256852459605}","{'x': 0.49290376156568527, 'y': -1.1634846329689026, 'z': -0.7324154675006866}","{'x': 0.269017928874244, 'y': 0.6462732453628474, 'z': -0.7008020882315108, 'w': 0.13724678285023226}","[0.19618456948592572, -1.2566557237142484, -0.6132476471504394]","[0.5187642817263871, -1.258800144742115, -0.7431479747766451]",1,1,lstshirt
tai_nonexpert_checked_compress,lstshirt_white,192,1718974142308414891,1718974141235497649,"{'x': -0.18928775563836098, 'y': -0.9782108664512634, 'z': -0.5007918328046799}","{'x': -0.3768859516833158, 'y': 0.5242899635995115, 'z': -0.6899988726895218, 'w': 0.3270757850709424}","{'x': 0.21522515639662743, 'y': -1.1308982372283936, 'z': -0.5162653774023056}","{'x': 0.32432533718218926, 'y': 0.5539361135936088, 'z': -0.7611112862220928, 'w': 0.0931529264372262}",,"[0.21794536531719877, -1.2635506313643545, -0.5094872660557627]",0,1,lstshirt
lipeng_checked_compress,lstshirt_black_2,227,1719154655447421043,1719154654774906147,"{'x': -0.17830602452158928, 'y': -1.0197206735610962, 'z': -0.4844357669353485}","{'x': 0.18424381159239792, 'y': -0.6791150063496985, 'z': 0.7005363961030899, 'w': 0.1187677724614249}","{'x': 0.18908100202679634, 'y': -1.1408053636550903, 'z': -1.0856066048145294}","{'x': -0.20047039578387366, 'y': -0.7665065779428605, 'z': 0.6092430913425456, 'w': 0.033198524605186165}",,"[0.18992219441068794, -1.2318504779042205, -1.1499111891513878]",0,1,lstshirt
zhuo_2_nonexpert_checked_compress,lstshirt_purple_1,101,1719062273700894031,1719062272975929350,"{'x': -0.25189951434731483, 'y': -1.0769603848457336, 'z': -0.3564497232437134}","{'x': -0.2733261154014573, 'y': 0.3690088632353949, 'z': -0.8850422694058103, 'w': 0.07632479844902308}","{'x': 0.27281488105654716, 'y': -1.1424798369407654, 'z': -0.6718781143426895}","{'x': 0.6701927277013279, 'y': 0.41140345366382786, 'z': -0.5580634587747799, 'w': 0.264866158710504}",,"[0.24670983059450224, -1.2431389880672739, -0.6685222784014019]",0,1,lstshirt
lipeng_checked_compress,lstshirt_purple_8r,209,1719174734818349694,1719174734146503287,"{'x': -0.24508396908640862, 'y': -1.136629581451416, 'z': -0.6135981380939484}","{'x': 0.3181710124793499, 'y': -0.5698556082349142, 'z': 0.7445405025847915, 'w': 0.1403254524021478}","{'x': 0.2623758651316166, 'y': -0.9131016731262207, 'z': -0.5204014480113983}","{'x': -0.21719725470283247, 'y': -0.9319376362090631, 'z': 0.28278512031839814, 'w': 0.0659558222837523}","[-0.2545828728361306, -1.2474901398008054, -0.6202844995869534]",,1,0,lstshirt
lipeng_checked_compress,lstshirt_brown_5,462,1719153956999807098,1719153956259714063,"{'x': -0.24110663309693336, 'y': -1.098672330379486, 'z': -1.042370542883873}","{'x': -0.3825229819918571, 'y': 0.7113073023870223, 'z': -0.560734018128776, 'w': 0.18247041056596527}","{'x': -0.21578823402523994, 'y': -0.9338682889938354, 'z': -0.36651644110679626}","{'x': 0.42669928299936605, 'y': 0.7608435493489656, 'z': -0.46512014922960077, 'w': 0.15069194431862995}","[-0.2003442871051528, -1.1759268782754626, -1.1116176798545423]",,1,0,lstshirt
lipeng_checked_compress,lstshirt_purple_2,414,1719155358443418848,1719155357779857703,"{'x': 0.18123209103941917, 'y': -1.1550205945968628, 'z': -0.6344910711050034}","{'x': -0.16349344109436367, 'y': 0.5166639351644401, 'z': -0.836355701902343, 'w': 0.08268864925101989}","{'x': 0.47593244537711143, 'y': -1.1679651737213135, 'z': -0.6791787296533585}","{'x': 0.5558843360438126, 'y': 0.463556948867082, 'z': -0.6866647322612625, 'w': 0.06781670566121623}","[0.19708871095601388, -1.265244768266193, -0.6295718085856837]","[0.4407169574380079, -1.2728575589687567, -0.6926863914166977]",1,1,lstshirt
masterlh_nonexpert_checked_process,lstshirt_brown,256,1718900384256710102,1718900383782070870,"{'x': -0.03244275599718094, 'y': -1.2153900861740112, 'z': -0.6844878941774368}","{'x': -0.306827230226747, 'y': 0.6319672022197275, 'z': -0.7042562827960601, 'w': 0.10245776813999384}","{'x': 0.44699088484048843, 'y': -1.175223469734192, 'z': -1.2307242900133133}","{'x': -0.4361975219117461, 'y': -0.3261948537441641, 'z': 0.837346057835278, 'w': 0.04669281204419196}",,"[0.39102540537128183, -1.2769435292662474, -1.191406423888905]",0,1,lstshirt
