name,subname,index,time,pc_time,original_pos_left,original_ori_left,original_pos_right,original_ori_right,grasp_pos_left,grasp_pos_right,left_gripper,right_gripper,garment_type
lipeng_checked_compress,napkin_fleek30_4,105,1719055486888853302,1719055486218618963,"{'x': -0.09672359377145767, 'y': -0.658799946308136, 'z': -0.734054297208786}","{'x': 0.17018985444484577, 'y': 0.7908452686490136, 'z': -0.5798957936320204, 'w': 0.09654036993611}","{'x': 0.20180416852235794, 'y': -0.6342644691467285, 'z': -0.7281653583049774}","{'x': 0.10684196692265042, 'y': -0.7991998502448732, 'z': 0.5743410862467005, 'w': 0.14140972428242557}","[-0.10250903816676009, -0.7385350687041018, -0.8117320861168724]",,1,0,napkin
lipeng_checked_compress,napkin_grey45_3,263,1719138021934181416,1719138021257763369,"{'x': -0.31180553510785103, 'y': -1.0630848407745361, 'z': -0.3027878552675247}","{'x': -0.5064126840180936, 'y': 0.5479142617235117, 'z': -0.6642964497954834, 'w': 0.04523695452488536}","{'x': -0.1667798049747944, 'y': -1.1482586860656738, 'z': -0.5361035764217377}","{'x': 0.24964821547628338, 'y': -0.6607611088830131, 'z': 0.6074224407647248, 'w': 0.3634673354685706}",,"[-0.20697798893884098, -1.2427272836539767, -0.5795177454877461]",0,1,napkin
david_nonexpert_checked_compress,napkin_brown45_4,305,1718815542347717365,1718815541604638832,"{'x': -0.23964066803455353, 'y': -1.1383720636367798, 'z': -0.49594374001026154}","{'x': 0.10134130011369566, 'y': 0.43432202050389196, 'z': -0.8860588306857697, 'w': 0.12646767160207079}","{'x': 0.24644219875335693, 'y': -1.15090811252594, 'z': -0.4644300192594528}","{'x': -0.01367623395914152, 'y': -0.5017636011843276, 'z': 0.8395515998320734, 'w': 0.20784455819346337}","[-0.26273495498540933, -1.268450788898248, -0.46283514377630675]","[0.2298092706970362, -1.2848461499516564, -0.4461557796084953]",1,1,napkin
xie_checked_process,napkin_brown45,203,1717606658306599138,1717606657766155840,"{'x': -0.10265607759356499, 'y': -0.8125001788139343, 'z': -0.5932842642068863}","{'x': 0.03447130324866744, 'y': 0.8112603184480227, 'z': -0.5060026709656653, 'w': 0.29091188002480023}","{'x': 0.4060809873044491, 'y': -1.1328831911087036, 'z': -0.8881097882986069}","{'x': -0.15587458811157187, 'y': -0.5486631247219075, 'z': 0.8131136273505808, 'w': 0.11626743898538955}",,"[0.3970693994561505, -1.2361343488898513, -0.8789999199513169]",0,1,napkin
david_checked_compress,napkin_grey30_1,121,1718817001204931183,1718817000468204177,"{'x': -0.30004893243312836, 'y': -1.1151429414749146, 'z': -0.35211002826690674}","{'x': -0.4923112047746703, 'y': 0.4101971197202007, 'z': -0.7567763274313456, 'w': 0.12906428966251227}","{'x': 0.22933429479599, 'y': -1.1329513788223267, 'z': -0.8203007876873016}","{'x': -0.3761371368736438, 'y': -0.5984292578814375, 'z': 0.7056480096532097, 'w': 0.04964034698139512}",,"[0.19402168871695705, -1.2620084361284336, -0.845742796479755]",0,1,napkin
david_nonexpert_checked_compress,napkin_red45_4,124,1718814473904793243,1718814473171824379,"{'x': -0.016257252544164658, 'y': -1.121964454650879, 'z': -0.9652844369411469}","{'x': -0.10748646268329651, 'y': 0.6356234051300865, 'z': -0.7581163220093668, 'w': 0.09843368068733464}","{'x': 0.4733537621796131, 'y': -1.1215678453445435, 'z': -0.9114798009395599}","{'x': 0.23586287297184932, 'y': 0.6642530784898115, 'z': -0.7052773434602917, 'w': 0.07563346925711771}","[-0.008401908362273607, -1.2561316403794431, -0.9873629296764074]","[0.489546784325872, -1.2541223612041141, -0.9382582691370797]",1,1,napkin
paul_checked_process,napkin_pink30,127,1718728895784164954,1718728895110585145,"{'x': -0.1818872056901455, 'y': -1.1148487329483032, 'z': -0.8169593214988708}","{'x': 0.3077760619172539, 'y': 0.6705911396229478, 'z': -0.05543131438133397, 'w': 0.672687734804092}","{'x': 0.23306981101632118, 'y': -1.0607402324676514, 'z': -0.528232753276825}","{'x': -0.2779952845096314, 'y': -0.574778478649043, 'z': 0.759436101966948, 'w': 0.1249204919200529}","[-0.049982787568800174, -1.11260639899458, -0.8348812750338318]",,1,0,napkin
david_nonexpert_checked_compress,napkin_brown30_3,201,1718816558367932753,1718816557628325880,"{'x': 0.0013796016573905945, 'y': -1.1621865034103394, 'z': -0.7095823884010315}","{'x': 0.418427296030469, 'y': -0.44124117439888705, 'z': 0.79278519107877, 'w': 0.04143023965558625}","{'x': 0.28683245182037354, 'y': -1.1253166198730469, 'z': -0.3911229372024536}","{'x': -0.7484226577736538, 'y': -0.3681775705303092, 'z': 0.544640382916327, 'w': 0.0876108166048936}","[0.04077549584872097, -1.2904027591634952, -0.68594861423128]",,1,0,napkin
david_checked_compress,napkin_brown30_2,127,1718816525948095904,1718816525062607588,"{'x': -0.2846418023109436, 'y': -1.1012712717056274, 'z': -0.36543165147304535}","{'x': -0.44346251947417054, 'y': 0.3935234587516142, 'z': -0.773436955731133, 'w': 0.22422211475040768}","{'x': 0.24640700221061707, 'y': -1.1630926132202148, 'z': -0.789187878370285}","{'x': -0.4167438745988159, 'y': -0.5236185902873448, 'z': 0.7427563883760447, 'w': 0.021472364015969178}",,"[0.2039671344193073, -1.2924181978226064, -0.7940613565025669]",0,1,napkin
lipeng_checked_compress,napkin_grey30_5,298,1719056168249586402,1719056167513147904,"{'x': -0.2669086568057537, 'y': -1.0019217133522034, 'z': -0.46925611793994904}","{'x': -0.18541371687183933, 'y': 0.656254347576772, 'z': -0.7038735226772066, 'w': 0.1987814099867857}","{'x': 0.20715296640992165, 'y': -1.1432588696479797, 'z': -0.5226555913686752}","{'x': 0.3279001737289923, 'y': 0.5095640785242431, 'z': -0.7954163290572278, 'w': 0.011780891959418737}",,"[0.1877649849840557, -1.2530217055870165, -0.5215483322073292]",0,1,napkin
sandra_2_nonexpert_checked_compress,napkin_fleek30_2,76,1719066796200020041,1719066795529995270,"{'x': -0.20736288651823997, 'y': -1.1496410369873047, 'z': -0.4880524277687073}","{'x': -0.4273672749461884, 'y': 0.2784836674529135, 'z': -0.8588836305529153, 'w': 0.04607568160415509}","{'x': -0.043825309723615646, 'y': -1.1177170276641846, 'z': -0.8631628751754761}","{'x': 0.3258505883514975, 'y': -0.6752318798024821, 'z': 0.6424607819084832, 'w': 0.15851639119955296}",,"[-0.017484081369908193, -1.2234184589417647, -0.9193620487876283]",0,1,napkin
lipeng_checked_compress,napkin_brown30_3,75,1719056328214525090,1719056327473478150,"{'x': -0.12499818578362465, 'y': -0.39565956592559814, 'z': -0.6215983331203461}","{'x': -0.12818814152315738, 'y': 0.7366274849964486, 'z': -0.5721855856219132, 'w': 0.3369738926491994}","{'x': 0.031093519181013107, 'y': -0.6907904744148254, 'z': -0.5504483282566071}","{'x': -0.6634597791919008, 'y': -0.34560489875464045, 'z': 0.22279263385096423, 'w': 0.6250934471366495}",,"[-0.04681058441413179, -0.63707108334514, -0.6093565421672251]",0,1,napkin
lipeng_checked_compress,napkin_fleek30_3,168,1719055464351904715,1719055463681051995,"{'x': -0.14845756068825722, 'y': -1.1346393823623657, 'z': -0.5050120204687119}","{'x': -0.7619369365521709, 'y': 0.2427849706241197, 'z': -0.5995504275742595, 'w': 0.03235502359852455}","{'x': 0.3264218233525753, 'y': -0.9279312491416931, 'z': -0.49147041141986847}","{'x': -0.4436846854605191, 'y': -0.7159530990071763, 'z': 0.48068220545301, 'w': 0.24392555682144268}","[-0.06716173823249949, -1.2065974385825435, -0.530271224657594]",,1,0,napkin
david_nonexpert_checked_compress,napkin_brown30_4,145,1718816591993483044,1718816591250285797,"{'x': -0.3126269802451134, 'y': -1.131759762763977, 'z': -0.7569239884614944}","{'x': 0.35910943834225995, 'y': -0.44835260066065913, 'z': 0.8082570328579051, 'w': 0.12938672887922262}","{'x': 0.20197708159685135, 'y': -1.0609772205352783, 'z': -0.48036544024944305}","{'x': -0.43430402505214105, 'y': -0.37429248107356694, 'z': 0.7823894488299703, 'w': 0.24321164198047335}","[-0.2997271707816563, -1.2627591041292083, -0.7219558961817878]",,1,0,napkin
lipeng_checked_compress,napkin_brown45_1,315,1719138241411220549,1719138240736242242,"{'x': -0.3198505900800228, 'y': -1.056059718132019, 'z': -0.31090180575847626}","{'x': -0.622599913777933, 'y': 0.459449974254228, 'z': -0.6300631863690878, 'w': 0.06553968037709529}","{'x': -0.1441296450793743, 'y': -1.1275299787521362, 'z': -0.5168799459934235}","{'x': 0.14420624224110098, 'y': -0.5498653889918746, 'z': 0.7187264311595759, 'w': 0.40035600512560643}",,"[-0.18770591623817784, -1.2298180814276332, -0.5248330990122837]",0,1,napkin
liufan_checked_compress,napkin_pink30,267,1717591979870319303,1717591979205761625,"{'x': -0.0572269931435585, 'y': -1.1519674062728882, 'z': -0.9230892956256866}","{'x': -0.0801324195089761, 'y': 0.6078223689780912, 'z': -0.7867409977613031, 'w': 0.07189830008454991}","{'x': 0.23206057399511337, 'y': -1.0624923706054688, 'z': -0.5430229306221008}","{'x': -0.20160112602306376, 'y': -0.50748325091239, 'z': 0.8025985333671806, 'w': 0.24011107901651618}","[-0.06455386291575481, -1.2628017899517194, -0.9358194320693747]",,1,0,napkin
lipeng_checked_compress,napkin_pink30_4,230,1719056720323316891,1719056719650719045,"{'x': -0.3631051704287529, 'y': -1.0145647525787354, 'z': -0.4379226565361023}","{'x': -0.2521239245146639, 'y': 0.685385249585429, 'z': -0.6825685040327585, 'w': 0.027943221727734637}","{'x': 0.17811540514230728, 'y': -1.1566725373268127, 'z': -0.7618903517723083}","{'x': -0.36965545196150373, 'y': -0.6583103352968065, 'z': 0.6557300642359385, 'w': 0.0006573687508709111}",,"[0.16594671787629464, -1.2587063117953705, -0.8050879433477824]",0,1,napkin
david_checked_compress,napkin_brown30_2,85,1718816522788959724,1718816522050477818,"{'x': -0.09863025322556496, 'y': -0.7377320528030396, 'z': -0.649565577507019}","{'x': -0.3105053334071794, 'y': 0.6177342850793726, 'z': -0.37480562606542933, 'w': 0.6176661991989479}","{'x': 0.16685392335057259, 'y': -0.42981648445129395, 'z': -0.6595225632190704}","{'x': -0.19108201805776154, 'y': -0.7869729475200183, 'z': 0.5350978499241377, 'w': 0.2404818771824457}","[0.02810098385392673, -0.7493866890337637, -0.6980770504039654]",,1,0,napkin
david_nonexpert_checked_compress,napkin_grey30_4,280,1718817037341869501,1718817036539023505,"{'x': -0.243497796356678, 'y': -1.0763658285140991, 'z': -0.4077809751033783}","{'x': -0.4008342843538464, 'y': 0.5049471380697631, 'z': -0.7355371648802891, 'w': 0.20819544500675757}","{'x': 0.08980412781238556, 'y': -1.1627860069274902, 'z': -0.7055452615022659}","{'x': -0.25273728140526225, 'y': -0.6317511859872477, 'z': 0.7261712317953806, 'w': 0.09843600816958634}",,"[0.061897490176370494, -1.293333258573867, -0.7325384951623836]",0,1,napkin
leo_expert_checked_process,napkin_red30_1,47,1718795436962723199,1718795436422128128,"{'x': -0.115676399320364, 'y': -0.7693619728088379, 'z': -0.7293601632118225}","{'x': -0.4895755398583164, 'y': 0.5480617351243882, 'z': -0.4754120785049926, 'w': 0.4836605016707957}","{'x': 0.17515554651618004, 'y': -0.6826609969139099, 'z': -0.7535350322723389}","{'x': -0.2172314180936914, 'y': -0.8000924194864829, 'z': 0.4483395306638681, 'w': 0.33414711807431785}","[-0.02011719734808766, -0.7966271792601051, -0.7738016689872964]",,1,0,napkin
rory_checked_process,napkin_red30,158,1717770078474418404,1717770078004208665,"{'x': -0.12130894139409065, 'y': -1.1476571559906006, 'z': -0.48901034891605377}","{'x': -0.02289005526201436, 'y': 0.36575072808496334, 'z': -0.37007189148897, 'w': 0.8536681119763097}","{'x': 0.2038658894598484, 'y': -1.0295119881629944, 'z': -0.7904164642095566}","{'x': -0.2875425515872025, 'y': -0.6194696048767622, 'z': 0.6381094859611729, 'w': 0.35551789488985913}",,"[0.1316675273436623, -1.1143406351722318, -0.8353218887629694]",0,1,napkin
david_nonexpert_checked_compress,napkin_fleek30_3,278,1718817350578646891,1718817349907458533,"{'x': -0.02082894742488861, 'y': -1.146323323249817, 'z': -0.7327404171228409}","{'x': -0.31245608021141297, 'y': 0.493346469495912, 'z': -0.8096606821899351, 'w': 0.05856653217125816}","{'x': 0.29759030044078827, 'y': -1.0842878818511963, 'z': -0.325337752699852}","{'x': -0.522477746853525, 'y': -0.4163966471225019, 'z': 0.7376807788349418, 'w': 0.09725176011505474}","[0.016098124045309227, -1.2764894831006277, -0.7171467574392356]",,1,0,napkin
arif_checked_process,napkin_fleek30,110,1717600228232619852,1717600227290317526,"{'x': -0.24413218721747398, 'y': -1.1514848470687866, 'z': -0.38015761971473694}","{'x': -0.5161549200405875, 'y': -0.0026223817210621137, 'z': -0.8466211274519041, 'w': 0.1296529528551918}","{'x': 0.2446366585791111, 'y': -1.1555945873260498, 'z': -0.8346725851297379}","{'x': 0.21461981460181492, 'y': 0.5400024042914873, 'z': -0.8135703171354999, 'w': 0.020954178956425734}",,"[0.24226579803680232, -1.2760831730858586, -0.8122699129255085]",0,1,napkin
florent_nonexpert_checked_process,napkin_brown30,247,1717772957587687105,1717772956782101046,"{'x': -0.30005262419581413, 'y': -0.98432856798172, 'z': -0.3945714980363846}","{'x': 0.47026078820693606, 'y': 0.6251300825407451, 'z': -0.30879816093769646, 'w': 0.5410276026036832}","{'x': -0.06188839301466942, 'y': -1.1615976095199585, 'z': -1.1351985037326813}","{'x': -0.09870824667520343, 'y': 0.18005577991396027, 'z': -0.9778523357587774, 'w': 0.040514288948294536}",,"[-0.009240842919572799, -1.2269043689815302, -1.0570111477368893]",0,1,napkin
sandra_2_nonexpert_checked_compress,napkin_brown30_2,42,1719066394779799603,1719066394047772643,"{'x': -0.22264282777905464, 'y': -0.6806613206863403, 'z': -0.7363549023866653}","{'x': -0.12239254953835602, 'y': 0.6876589580483433, 'z': -0.5566078644866318, 'w': 0.4498143021570115}","{'x': 0.2010239027440548, 'y': -0.6567913293838501, 'z': -0.6890853196382523}","{'x': -0.28318614251091984, 'y': -0.7578920096540174, 'z': 0.4587567434542881, 'w': 0.367352093675259}","[-0.14281970382780584, -0.7655924933406003, -0.7743017704291778]",,1,0,napkin
arif_checked_process,napkin_grey30,142,1717600431923170477,1717600431050165142,"{'x': -0.25087787210941315, 'y': -1.1389350891113281, 'z': -0.36078421771526337}","{'x': -0.5513905340880676, 'y': 0.02137799368077621, 'z': -0.823418920694625, 'w': 0.13226012757577113}","{'x': 0.2114104926586151, 'y': -1.1555297374725342, 'z': -0.8753446638584137}","{'x': 0.052811248696756595, 'y': 0.5354215910854562, 'z': -0.8417272915149183, 'w': 0.0450539513202529}",,"[0.24041746832469554, -1.2718319715474968, -0.8497051296996182]",0,1,napkin
david_checked_compress,napkin_grey45_1,96,1718814886566086780,1718814885817662303,"{'x': -0.1415817141532898, 'y': -1.08600914478302, 'z': -0.8351640105247498}","{'x': -0.31406250083031345, 'y': 0.6627427745499511, 'z': -0.6667581806788612, 'w': 0.13255296621297158}","{'x': 0.29006512463092804, 'y': -1.047237515449524, 'z': -0.37265336513519287}","{'x': -0.31207175416001026, 'y': -0.6238178681693077, 'z': 0.7160007787956133, 'w': 0.02837908335851654}","[-0.10107488506033672, -1.2077535184223214, -0.8808532246130713]",,1,0,napkin
arif_checked_process,napkin_fleek45,182,1717600650992890581,1717600650044601434,"{'x': -0.21954472362995148, 'y': -1.139043927192688, 'z': -0.38794122636318207}","{'x': -0.566084026892286, 'y': 0.0634287727629229, 'z': -0.808844789981634, 'w': 0.14593070616826834}","{'x': 0.3391028940677643, 'y': -1.1286375522613525, 'z': -0.9802591949701309}","{'x': -0.411297420884512, 'y': -0.5735203021214351, 'z': 0.7072238435879971, 'w': 0.041753199744530595}",,"[0.29881997430658375, -1.244062274319761, -0.9891709800468401]",0,1,napkin
zhuo_checked_process,napkin_brown45,130,1717519174800269860,1717519174257333492,"{'x': -0.2033148743212223, 'y': -1.1076215505599976, 'z': -0.4489731192588806}","{'x': -0.22818766804409188, 'y': 0.5790733279056302, 'z': -0.7799925650722165, 'w': 0.06493125205139574}","{'x': 0.320791881531477, 'y': -1.1072843074798584, 'z': -0.9364448487758636}","{'x': 0.07851358572366039, 'y': -0.7664537493834029, 'z': 0.6321757050129039, 'w': 0.08208620410504482}",,"[0.3407701631569876, -1.1944217712005574, -0.9896701311106304]",0,1,napkin
david_nonexpert_checked_compress,napkin_brown30_3,231,1718816560577085075,1718816559767650613,"{'x': 0.22100421786308289, 'y': -1.1507093906402588, 'z': -0.7793489247560501}","{'x': -0.10263522044502833, 'y': 0.5074078635027821, 'z': -0.8439323969892034, 'w': 0.14064629711371687}","{'x': 0.29927247762680054, 'y': -1.1317510604858398, 'z': -0.3954693526029587}","{'x': -0.7897174260651151, 'y': -0.3344397647027458, 'z': 0.491480614898371, 'w': 0.1514702476850839}","[0.23831432059379476, -1.2844495205366222, -0.7602717656710066]",,1,0,napkin
rory_checked_process,napkin_fleek45,59,1717768073209301448,1717768072671088073,"{'x': -0.10292137786746025, 'y': -0.3545207977294922, 'z': -0.7706043422222137}","{'x': -0.052933388049277955, 'y': 0.7752837028098662, 'z': -0.42312934948616987, 'w': 0.46593431961002646}","{'x': 0.25505266711115837, 'y': -0.7846117615699768, 'z': -0.6920787394046783}","{'x': -0.47414387825965315, 'y': -0.4678563032637057, 'z': 0.5091052775048783, 'w': 0.5450778647330998}",,"[0.14392472205172932, -0.8087177987156434, -0.730737228769891]",0,1,napkin
tai_nonexpert_checked_compress,napkin_grey30,377,1718972069714348706,1718972068506436388,"{'x': -0.1980685405433178, 'y': -0.9495795965194702, 'z': -0.45986494421958923}","{'x': -0.3002656071300574, 'y': 0.6120268603604015, 'z': -0.6874383904204822, 'w': 0.25038399858677945}","{'x': 0.11102942004799843, 'y': -1.1394344568252563, 'z': -0.6230944395065308}","{'x': 0.06601978492044813, 'y': -0.5700271558880686, 'z': 0.796526407215052, 'w': 0.19041037828411164}",,"[0.11272077229880689, -1.2718969965018772, -0.6331351023324286]",0,1,napkin
leo_expert_checked_process,napkin_pink45_2,55,1718799439584837326,1718799439112109085,"{'x': -0.06314918771386147, 'y': -0.7475337982177734, 'z': -0.6390923857688904}","{'x': -0.12452429913563098, 'y': 0.7436442308991521, 'z': -0.5390771746365706, 'w': 0.37534351807516386}","{'x': 0.2627660967409611, 'y': -0.6381016373634338, 'z': -0.7246247231960297}","{'x': -0.284529604909667, 'y': -0.7050816094690169, 'z': 0.5077606504819778, 'w': 0.40507030222005697}",,"[0.18914368108263707, -0.6956825038797742, -0.7804295950609517]",0,1,napkin
liufan_checked_compress,napkin_fleek30,41,1717592181884883789,1717592181217814095,"{'x': -0.006158377975225449, 'y': -0.4840066432952881, 'z': -0.7095816880464554}","{'x': 0.18801505653633355, 'y': 0.6979312084175234, 'z': -0.5915647671586053, 'w': 0.3572023139469842}","{'x': 0.21820427849888802, 'y': -0.7063000798225403, 'z': -0.6238964647054672}","{'x': -0.22156225782846578, 'y': -0.8800845153143141, 'z': 0.23981454652813253, 'w': 0.34474685652435966}",,"[0.17580527634266985, -0.7184231126967676, -0.7266357302765594]",0,1,napkin
lipeng_checked_compress,napkin_pink30_2,126,1719056644701463873,1719056643963265088,"{'x': -0.07615115866065025, 'y': -0.7270914912223816, 'z': -0.5484763234853745}","{'x': -0.30279203911696245, 'y': 0.7325646299478162, 'z': -0.294303314841313, 'w': 0.5339022409301406}","{'x': 0.19469286128878593, 'y': -0.43059486150741577, 'z': -0.6167408972978592}","{'x': -0.08861035132572366, 'y': -0.6240632905606461, 'z': 0.555415119527659, 'w': 0.5424087573155753}","[0.009142647397066786, -0.724082990267019, -0.6201765017988915]",,1,0,napkin
tai_nonexpert_checked_compress,napkin_pink30,53,1718971930970194335,1718971929746578082,"{'x': -0.07477957010269165, 'y': -0.8924574255943298, 'z': -0.6271822899580002}","{'x': -0.5881779877713609, 'y': 0.37934537394825185, 'z': -0.48669261372349776, 'w': 0.5227561972012231}","{'x': 0.12385956197977066, 'y': -0.635068416595459, 'z': -0.6850608140230179}","{'x': 0.02675230846738576, 'y': -0.7460133861280844, 'z': 0.6437498167301584, 'w': 0.16832859284525278}","[0.052679341854782985, -0.9038558090138915, -0.6628796654642947]",,1,0,napkin
lipeng_checked_compress,napkin_brown30_5,266,1719056417819000052,1719056417147628107,"{'x': -0.11406921595335007, 'y': -1.131874144077301, 'z': -0.8387249261140823}","{'x': -0.21399218246628748, 'y': -0.39539184754036977, 'z': 0.8923451977402277, 'w': 0.03990840527861291}","{'x': 0.34630056470632553, 'y': -0.9197471141815186, 'z': -0.4082450419664383}","{'x': 0.14775697411215763, 'y': 0.8222900531973004, 'z': -0.5340728652957152, 'w': 0.1295110789424008}","[-0.16911079129663292, -1.2267089510245246, -0.8186803663780208]",,1,0,napkin
zhuo_2_nonexpert_checked_compress,napkin_red45_2,82,1719059396716278297,1719059396046106566,"{'x': -0.11484455689787865, 'y': -1.1884205341339111, 'z': -0.34377577900886536}","{'x': 0.3953370844317008, 'y': -0.4454172747310179, 'z': 0.8033129331183492, 'w': 0.0006103515625}","{'x': 0.1591663993895054, 'y': -0.989210844039917, 'z': -0.6771114617586136}","{'x': -0.06059158889119503, 'y': -0.5827061433367945, 'z': 0.7508159956895544, 'w': 0.30505335679172996}",,"[0.12932133115081115, -1.088729436763198, -0.6826179673842698]",0,1,napkin
florent_nonexpert_checked_process,napkin_pink30,165,1717773405336870979,1717773404466905742,"{'x': -0.2952682785689831, 'y': -1.0785188674926758, 'z': -0.4894125461578369}","{'x': 0.42332790010316973, 'y': 0.5269807820312024, 'z': -0.29231692280766464, 'w': 0.6764876650791801}","{'x': 0.3131419010460377, 'y': -1.1396859884262085, 'z': -0.9506431519985199}","{'x': 0.31923921385985055, 'y': 0.2506747379083615, 'z': -0.9138010988024523, 'w': 0.014698705254191513}",,"[0.28306842477233946, -1.223357271241111, -0.8782228340143801]",0,1,napkin
