name,subname,index,time,pc_time,original_pos_left,original_ori_left,original_pos_right,original_ori_right,grasp_pos_left,grasp_pos_right,left_gripper,right_gripper,garment_type
paul_checked_process,sweater_whitesnow,246,1718731301448096176,1718731300848232119,"{'x': 0.15920619294047356, 'y': -1.152440071105957, 'z': -0.6115832179784775}","{'x': 0.0665446690061413, 'y': 0.2571019582684221, 'z': -0.07133701749524493, 'w': 0.9614475648813557}","{'x': 0.44335518404841423, 'y': -1.147119164466858, 'z': -0.49213819205760956}","{'x': 0.5954875305765607, 'y': 0.5981203969640804, 'z': -0.5353507572517338, 'w': 0.03234437158696804}","[0.25098011699814776, -1.115604435172496, -0.5224446584857766]","[0.4279615086687415, -1.2624722454151054, -0.5568042687443264]",1,1,sweater
lipeng_nonexpert_checked_compress,sweater_black_7,663,1719225063397365099,1719225062728840103,"{'x': -0.12093616276979446, 'y': -1.1928045749664307, 'z': -0.9699806123971939}","{'x': -0.5151629183646852, 'y': 0.291424572754673, 'z': -0.7910773971362287, 'w': 0.1545167876863436}","{'x': 0.19481009989976883, 'y': -1.1938204765319824, 'z': -0.9627963453531265}","{'x': -0.49615018628720575, 'y': -0.40594015776929276, 'z': 0.748812410749897, 'w': 0.16830791563185676}","[-0.041363361650210595, -1.269094489734141, -0.953457349198944]","[0.12264498624060212, -1.2786310681091766, -0.967731923017991]",1,1,sweater
lipeng_checked_compress,sweater_whiteyel_4,214,1719157306644200593,1719157305906346631,"{'x': -0.15424683317542076, 'y': -1.1551003456115723, 'z': -0.48576565086841583}","{'x': 0.7270379138983821, 'y': -0.2450275523217241, 'z': 0.6315262240302776, 'w': 0.11203570287891722}","{'x': 0.3347371555864811, 'y': -0.8463284373283386, 'z': -0.43378405272960663}","{'x': 0.3904786789552577, 'y': 0.8761240517111376, 'z': -0.28187544473752546, 'w': 0.021892486122843974}","[-0.08866385564790155, -1.2451019397656466, -0.49062220400311707]",,1,0,sweater
tai_nonexpert_checked_compress,sweater_ricewhite,241,1718975523487202192,1718975522412899408,"{'x': -0.14689427241683006, 'y': -0.36034345626831055, 'z': -0.7718992084264755}","{'x': -0.1672382215406616, 'y': 0.7055214045867868, 'z': -0.402209352064145, 'w': 0.559015708221106}","{'x': 0.2327144779264927, 'y': -0.7253010272979736, 'z': -0.742028221487999}","{'x': -0.41774408650653727, 'y': -0.5521647880833387, 'z': 0.5804038758722271, 'w': 0.4286435183951773}",,"[0.12601213552631946, -0.7938262821362174, -0.781637558463893]",0,1,sweater
liufan_checked_compress,sweater_blue,252,1717596600704341715,1717596600036343925,"{'x': 0.15717658400535583, 'y': -1.0841091871261597, 'z': -0.626033827662468}","{'x': 0.15229512930437342, 'y': 0.39605998359929406, 'z': -0.8615417561543397, 'w': 0.2787265423026437}","{'x': 0.44590215384960175, 'y': -1.093435287475586, 'z': -0.6435042470693588}","{'x': -0.5700498100056519, 'y': -0.4955839368530697, 'z': 0.6318109410100962, 'w': 0.17393881241882053}","[0.15310248972921453, -1.1928682020690364, -0.6004432351627969]","[0.3791253531493345, -1.1777031872929706, -0.6741600776502451]",1,1,sweater
arif_checked_process,sweater_black,532,1717783016589270239,1717783015717753012,"{'x': -0.24312343075871468, 'y': -1.14585280418396, 'z': -0.24045776575803757}","{'x': -0.3693961969335131, 'y': 0.5030979319511841, 'z': -0.37645560623096674, 'w': 0.6846313585388667}","{'x': 0.3008781634271145, 'y': -1.1452072858810425, 'z': -0.898694634437561}","{'x': 0.024824431963949622, 'y': 0.4512837919331776, 'z': -0.8813852740684296, 'w': 0.1374288374810721}",,"[0.3468799133718731, -1.2475274584552978, -0.8493041365012726]",0,1,sweater
lipeng_nonexpert_checked_compress,sweater_black_8,548,1719225128374331488,1719225127700035152,"{'x': -0.37721599638462067, 'y': -1.1598827242851257, 'z': -0.5921075940132141}","{'x': 0.4512550929553508, 'y': -0.5262626692805368, 'z': 0.7088979374131452, 'w': 0.12992366349118423}","{'x': 0.01784764602780342, 'y': -1.0646528601646423, 'z': -0.49946969747543335}","{'x': -0.7858364423239956, 'y': -0.3377190523644819, 'z': 0.4385595943957568, 'w': 0.2758122726584716}","[-0.36775389696953265, -1.2705918851322004, -0.6009929966037282]",,1,0,sweater
lipeng_checked_compress,sweater_whiteyel_4,361,1719157317373942533,1719157316641190157,"{'x': 0.2330341562628746, 'y': -1.152442216873169, 'z': -0.5951959639787674}","{'x': 0.03894425615506102, 'y': 0.5189361893064056, 'z': -0.8484419596012156, 'w': 0.09661685944349811}","{'x': 0.43411578983068466, 'y': -1.1566673517227173, 'z': -0.5017899125814438}","{'x': 0.576013394559316, 'y': 0.5466933221128665, 'z': -0.5697879076897057, 'w': 0.2113686852304258}","[0.22608392826822368, -1.2636461044882439, -0.5919726566530277]","[0.4357071598693377, -1.265176605685553, -0.5272498683125313]",1,1,sweater
zhuo_checked_process,sweater_blue,249,1717533073156490912,1717533072692487727,"{'x': -0.13739316165447235, 'y': -1.0943912863731384, 'z': -1.004783570766449}","{'x': -0.3686541929893344, 'y': 0.5381368692597688, 'z': -0.7122899019690498, 'w': 0.25912524286066463}","{'x': 0.21070252358913422, 'y': -1.0968734622001648, 'z': -0.9789970517158508}","{'x': -0.43896267543507544, 'y': -0.5363811932041548, 'z': 0.6617244597484784, 'w': 0.2858806123582924}","[-0.07965253436431685, -1.1806431295124535, -1.0119696347245783]","[0.14268966267136934, -1.173779713705601, -0.9958694916450188]",1,1,sweater
leo2_nonexpert_checked_compress,sweater_blue_1,41,1719076232916773059,1719076232173153990,"{'x': -0.10137602686882019, 'y': -0.6969680190086365, 'z': -0.6552454680204391}","{'x': -0.3660465634520909, 'y': 0.6597599499076117, 'z': -0.44980981337707127, 'w': 0.4779098802834112}","{'x': 0.2779777720570564, 'y': -0.5490878224372864, 'z': -0.7385937422513962}","{'x': -0.3461396053497046, 'y': -0.6394265321388074, 'z': 0.4007919486701812, 'w': 0.5573929471086339}",,"[0.18227969157614182, -0.5686238181816753, -0.7866585137846471]",0,1,sweater
zhuo_2_nonexpert_checked_compress,sweater_ricewhite_2,273,1719063489854652220,1719063489185157331,"{'x': -0.0758899673819542, 'y': -1.119006633758545, 'z': -0.5832941085100174}","{'x': -0.3645363425444003, 'y': 0.3687167787134656, 'z': -0.8464865062635742, 'w': 0.12092058043693309}","{'x': 0.21092036366462708, 'y': -1.1112138032913208, 'z': -0.5550981014966965}","{'x': -0.45623968321749936, 'y': -0.44351445649291954, 'z': 0.7703829278533357, 'w': 0.04062539613970772}","[-0.031862134088053114, -1.2051047291346337, -0.5449057265689354]","[0.16839069583870578, -1.2047280329987557, -0.538626422868157]",1,1,sweater
lipeng_checked_compress,sweater_ricewhite_1,216,1719156864264641048,1719156863593301468,"{'x': 0.16454414650797844, 'y': -1.1284098029136658, 'z': -0.605209693312645}","{'x': -0.1886819698563252, 'y': 0.504261320531748, 'z': -0.8252405007534155, 'w': 0.17058062839304647}","{'x': 0.5736442618072033, 'y': -1.0893717408180237, 'z': -0.5506903678178787}","{'x': 0.7147890601578052, 'y': 0.4489189474379419, 'z': -0.5360665341181323, 'w': 0.013455449026518922}","[0.19958338736507567, -1.2341327298339022, -0.6007471465535971]","[0.5273018493645757, -1.1788183263424659, -0.5984050316751883]",1,1,sweater
leo_expert_checked_process,sweater_ricewhite_1,72,1718791346510674693,1718791346039426052,"{'x': -0.11228291690349579, 'y': -0.4927396774291992, 'z': -0.7257982939481735}","{'x': -0.252165859811311, 'y': 0.7560752146483416, 'z': -0.3805210469236, 'w': 0.4690057374790353}","{'x': 0.3646283820271492, 'y': -0.4318042993545532, 'z': -0.7661397904157639}","{'x': -0.16529339036298402, 'y': -0.8160174415900506, 'z': 0.3735890468044502, 'w': 0.40893135638011513}","[-0.033846896813611776, -0.5246697545673866, -0.7941961077027718]",,1,0,sweater
lipeng_checked_compress,sweater_black_3,367,1719156296822192461,1719156296154679827,"{'x': -0.1584480255842209, 'y': -1.0251819491386414, 'z': -0.5950328856706619}","{'x': -0.27695491558835833, 'y': 0.7532721704119012, 'z': -0.5750126184239934, 'w': 0.15886315075426402}","{'x': 0.22374789416790009, 'y': -1.0793771147727966, 'z': -0.8710037022829056}","{'x': -0.775184498252799, 'y': -0.28270532990623987, 'z': 0.4568025554775485, 'w': 0.33241256808421293}",,"[0.1317324854859645, -1.0963709945294213, -0.9315790488845863]",0,1,sweater
lipeng_checked_compress,sweater_whiteyel_4,77,1719157296846179477,1719157296108431879,"{'x': -0.15286874026060104, 'y': -0.441287636756897, 'z': -0.5924190282821655}","{'x': -0.09203826333542427, 'y': 0.9456777891462568, 'z': -0.20608693815112972, 'w': 0.23398857049253394}","{'x': 0.18378815799951553, 'y': -0.7463957667350769, 'z': -0.6232923269271851}","{'x': -0.5024333263670634, 'y': -0.6812604797830244, 'z': 0.23033412541320786, 'w': 0.47999073106849055}",,"[0.11678536785195485, -0.730154829844487, -0.7108814705544511]",0,1,sweater
lipeng_checked_compress,sweater_blue_6,39,1719158809418284472,1719158808478710736,"{'x': -0.07722248882055283, 'y': -0.8205986022949219, 'z': -0.5430814921855927}","{'x': -0.3528752718311956, 'y': 0.7599144522617272, 'z': -0.3125832446803394, 'w': 0.4475497546853646}","{'x': 0.1558675765991211, 'y': -0.4731642007827759, 'z': -0.6183281540870667}","{'x': -0.15246200862178885, 'y': -0.9301868908636713, 'z': 0.29759147419810894, 'w': 0.1514826672493659}","[-0.005692396178526085, -0.8278427538045607, -0.628263462786938]",,1,0,sweater
david_nonexpert_checked_compress,sweater_black_3,107,1718886496679683374,1718886495867583572,"{'x': -0.30105116218328476, 'y': -1.1096001267433167, 'z': -0.42084845900535583}","{'x': -0.6806690319870486, 'y': 0.20087603695405368, 'z': -0.6860441920001037, 'w': 0.160255587404535}","{'x': 0.32869965583086014, 'y': -1.1278440356254578, 'z': -0.4519232213497162}","{'x': 0.7454328205946549, 'y': 0.41235795140068565, 'z': -0.5049649066699706, 'w': 0.13892902118965192}",,"[0.2783976908181864, -1.2479843927325591, -0.49174792360901665]",0,1,sweater
zhuo_2_nonexpert_checked_compress,sweater_whitesnow_1,186,1719062815596512827,1719062814925333379,"{'x': -0.0074410997331142426, 'y': -0.9978259205818176, 'z': -0.9485923945903778}","{'x': -0.48554010010563176, 'y': 0.5144716317418713, 'z': -0.6714277636379489, 'w': 0.22080423351560108}","{'x': 0.26722172275185585, 'y': -1.1020203828811646, 'z': -0.3298480212688446}","{'x': -0.23130283718649125, 'y': -0.45287673824933805, 'z': 0.8606506806256384, 'w': 0.026116343556198518}","[0.05706106867357201, -1.0781648616618347, -0.9630880772916869]",,1,0,sweater
lipeng_checked_compress,sweater_whitesnow_3,70,1719156607580901546,1719156606904027444,"{'x': -0.23199977725744247, 'y': -0.7022383809089661, 'z': -0.7091514021158218}","{'x': -0.16597849486768765, 'y': 0.6641829746018942, 'z': -0.5830584077590271, 'w': 0.43744143451660433}","{'x': 0.2978326752781868, 'y': -0.7745833992958069, 'z': -0.3260459452867508}","{'x': -0.2223436939188497, 'y': -0.8026715924662623, 'z': 0.5530196084086618, 'w': 0.021234621205141146}","[-0.1527471170285607, -0.7678559972116702, -0.7520273193351248]",,1,0,sweater
lipeng_checked_compress,sweater_whiteyel_6,374,1719158319012982923,1719158318346621285,"{'x': 0.22272690385580063, 'y': -1.1609305143356323, 'z': -0.511467233300209}","{'x': 0.13409772476851933, 'y': 0.45567300904635855, 'z': -0.8701155691420792, 'w': 0.13144886981293974}","{'x': 0.6271665468811989, 'y': -1.0220796465873718, 'z': -0.5560977905988693}","{'x': 0.6367362918075561, 'y': 0.6061365551718375, 'z': -0.4345750508425128, 'w': 0.1957291403056992}","[0.20857401882245774, -1.2706418862178968, -0.49775188697047856]","[0.640193335828828, -1.120209158708561, -0.6073413425890596]",1,1,sweater
david_nonexpert_checked_compress,sweater_blue_3,71,1718885341553153262,1718885340679386713,"{'x': -0.22991368547081947, 'y': -1.0259206891059875, 'z': -0.5301276296377182}","{'x': -0.45801933778361476, 'y': 0.4153803689840993, 'z': -0.6951951292178868, 'w': 0.36658036989263093}","{'x': 0.27065714821219444, 'y': -1.115468442440033, 'z': -0.5687200278043747}","{'x': 0.48300696425743295, 'y': 0.5210258990184433, 'z': -0.6827015394885141, 'w': 0.17074803955200984}",,"[0.25785436701563025, -1.2510621534003445, -0.5693790738152094]",0,1,sweater
david_nonexpert_checked_compress,sweater_blue_4,257,1718885385764020332,1718885384829576664,"{'x': -0.2377202920615673, 'y': -1.1120073199272156, 'z': -0.5195136666297913}","{'x': -0.4829712801089206, 'y': 0.2853803407333899, 'z': -0.8013686654032859, 'w': 0.20761759516621253}","{'x': 0.41205402091145515, 'y': -1.1385552287101746, 'z': -0.47995665669441223}","{'x': 0.8193519963542362, 'y': 0.2323916119018684, 'z': -0.3741769898752741, 'w': 0.36694417155182907}",,"[0.3678620324427418, -1.2666658952079017, -0.493548024715669]",0,1,sweater
lipeng_checked_compress,sweater_black_6,47,1719156433541120703,1719156432861844058,"{'x': -0.15271632745862007, 'y': -0.8002834916114807, 'z': -0.6651474982500076}","{'x': -0.39844023011712093, 'y': 0.5238032344334999, 'z': -0.4533259176542978, 'w': 0.6011415532169677}","{'x': 0.2155340574681759, 'y': -0.6176728010177612, 'z': -0.5627836734056473}","{'x': -0.2773850907153083, 'y': -0.9027830185901099, 'z': 0.24536858543177292, 'w': 0.21871120245062942}","[-0.04706787267533333, -0.8069024157501055, -0.7000701820694243]",,1,0,sweater
leo_expert_checked_process,sweater_ricewhite_1,270,1718791360937433888,1718791360471934345,"{'x': -0.256790466606617, 'y': -1.137627363204956, 'z': -0.7267264723777771}","{'x': 0.2536189434490257, 'y': -0.43199492710554566, 'z': 0.8502752522824106, 'w': 0.1615234033660668}","{'x': 0.2531491443514824, 'y': -1.0556422472000122, 'z': -0.41537001729011536}","{'x': -0.37927911050920216, 'y': -0.3305140105832806, 'z': 0.8552970931742576, 'w': 0.12399486903565297}","[-0.2653792251061191, -1.2380048386521032, -0.685488193433396]",,1,0,sweater
arif_checked_process,sweater_black,37,1717782981296705075,1717782980423646894,"{'x': -0.11057772114872932, 'y': -0.3721047639846802, 'z': -0.8367526829242706}","{'x': 0.5004553249022197, 'y': 0.45486217908960364, 'z': -0.048139484442770004, 'w': 0.7350696945517856}","{'x': 0.2671770118176937, 'y': -0.5604833960533142, 'z': -0.7638635337352753}","{'x': -0.2597024453564332, 'y': -0.7738109563610769, 'z': 0.45912668984286775, 'w': 0.35067638409989277}",,"[0.19831268022482645, -0.6296632079533339, -0.8380043285768841]",0,1,sweater
lipeng_checked_compress,sweater_whitesnow_6,78,1719156785864386415,1719156785193265402,"{'x': -0.16879019513726234, 'y': -0.49828672409057617, 'z': -0.6359455287456512}","{'x': 0.12555173464510685, 'y': 0.9763154518444727, 'z': -0.1595643900375702, 'w': 0.07472687501338493}","{'x': 0.27731701359152794, 'y': -0.9176225662231445, 'z': -0.5372454524040222}","{'x': -0.5545754739303922, 'y': -0.5595840848522745, 'z': 0.49073179056197175, 'w': 0.37214782738417873}",,"[0.19488954731876018, -0.9553385979999717, -0.6021161988993502]",0,1,sweater
leo2_nonexpert_checked_compress,sweater_black_1,283,1719076345635646242,1719076344962783715,"{'x': -0.23534557968378067, 'y': -1.0645177364349365, 'z': -0.5795517265796661}","{'x': -0.8114433111302832, 'y': 0.19658733120106525, 'z': -0.5333441663054144, 'w': 0.13585718347274633}","{'x': 0.3032333180308342, 'y': -1.0632914304733276, 'z': -0.5596193373203278}","{'x': -0.833867732697563, 'y': -0.2663600931986448, 'z': 0.4320707206562054, 'w': 0.2168681568803089}","[-0.140697695838375, -1.1060410399727756, -0.6137217916497107]","[0.216492456871903, -1.0926728469245341, -0.6184645187095273]",1,1,sweater
doubi_nonexpert_checked_process,sweater_whitesnow,102,1719004735653613977,1719004735048037008,"{'x': -0.4137997664511204, 'y': -1.1327877640724182, 'z': -0.5537704974412918}","{'x': -0.7929056029709711, 'y': 0.20117452304912017, 'z': -0.4438444080800468, 'w': 0.3658300937173876}","{'x': 0.23633765801787376, 'y': -1.0086644887924194, 'z': -0.44285376369953156}","{'x': -0.5701764708770176, 'y': -0.4952342442387319, 'z': 0.6394008506749034, 'w': 0.14425112667751125}","[-0.30948345112059994, -1.1242906470881815, -0.6064098872441726]",,1,0,sweater
liufan_checked_compress,sweater_whiteyel,173,1717596433599983464,1717596432791291545,"{'x': -0.18992993980646133, 'y': -1.0957379341125488, 'z': -0.4762633740901947}","{'x': -0.6100017063711095, 'y': 0.3554506926089665, 'z': -0.6591753246021705, 'w': 0.25892202452430324}","{'x': 0.43306510895490646, 'y': -1.0696521997451782, 'z': -0.8298047482967377}","{'x': 0.43738978564424047, 'y': 0.6505884551266113, 'z': -0.6203491738189757, 'w': 0.024325706817457212}",,"[0.4244214356149927, -1.1747582175418005, -0.866926331427431]",0,1,sweater
lipeng_checked_compress,sweater_blue_2,236,1719158446410183133,1719158445737955462,"{'x': -0.1559811383485794, 'y': -0.9856832027435303, 'z': -0.5254844725131989}","{'x': -0.2311976270393837, 'y': 0.771641292789947, 'z': -0.5909600463068108, 'w': 0.04340041683981281}","{'x': 0.3011552393436432, 'y': -1.122711718082428, 'z': -0.8906334936618805}","{'x': 0.18174095356824924, 'y': 0.6945311235764585, 'z': -0.6956816521103992, 'w': 0.024975650075045184}",,"[0.3109155874634111, -1.2261382817357263, -0.9310399477930116]",0,1,sweater
lipeng_checked_compress,sweater_black_1,63,1719155743496713639,1719155742832132444,"{'x': -0.02233385667204857, 'y': -0.9260202646255493, 'z': -0.6281525045633316}","{'x': -0.5312911939778051, 'y': 0.1491111040048091, 'z': -0.6454275618053354, 'w': 0.5281276439707783}","{'x': 0.2914183847606182, 'y': -0.6132567524909973, 'z': -0.5932014137506485}","{'x': -0.3040138019381238, 'y': -0.4804722555156696, 'z': 0.5213368105254168, 'w': 0.6363410641330622}","[0.08799384906798655, -0.923850253069506, -0.6124016824899647]",,1,0,sweater
tai_nonexpert_checked_compress,sweater_whiteyel,643,1718975479415941636,1718975478402765213,"{'x': -0.09696070104837418, 'y': -1.1706106662750244, 'z': -0.6809535473585129}","{'x': -0.6257269922706297, 'y': 0.27592340971244855, 'z': -0.7170100090120981, 'w': 0.13501351818643426}","{'x': 0.20200525224208832, 'y': -1.1507238149642944, 'z': -0.7023278325796127}","{'x': 0.48405724147036117, 'y': 0.4307524013095349, 'z': -0.7612374692623115, 'w': 0.025660692455294978}","[0.006513919554195655, -1.2531861446046846, -0.6698048582076729]","[0.1552982182264327, -1.273871778294775, -0.684920015340941]",1,1,sweater
leo2_nonexpert_checked_compress,sweater_ricewhite_1,88,1719076018034031070,1719076017159816221,"{'x': -0.1720375008881092, 'y': -0.5307381749153137, 'z': -0.6260973513126373}","{'x': -0.1369386267291419, 'y': 0.6847861109017784, 'z': -0.4837630621060841, 'w': 0.5275311313726413}","{'x': 0.35203544422984123, 'y': -0.4969131350517273, 'z': -0.5858209729194641}","{'x': -0.11200282120557416, 'y': -0.7947334797376047, 'z': 0.38499548383020854, 'w': 0.4556671391010044}","[-0.08538722013261296, -0.582688351754788, -0.6666301524907083]",,1,0,sweater
lipeng_nonexpert_checked_compress,sweater_black_7,407,1719225045327318271,1719225044593449676,"{'x': -0.20872587710618973, 'y': -1.1590282320976257, 'z': -0.9639062583446503}","{'x': -0.31580952311565474, 'y': 0.5837478094754176, 'z': -0.7434659337270259, 'w': 0.08222679265005925}","{'x': -0.08982168883085251, 'y': -1.1516714692115784, 'z': -0.5650718808174133}","{'x': -0.16922021011046665, 'y': -0.6562235520346698, 'z': 0.726151847665786, 'w': 0.11592525340380191}","[-0.17899716151281755, -1.264176343224836, -0.9859307491571115]","[-0.1088771190085688, -1.25589458267856, -0.5997047149490706]",1,1,sweater
leo2_nonexpert_checked_compress,sweater_blue_1,273,1719076249486135258,1719076248821213241,"{'x': -0.21364028751850128, 'y': -1.1180011630058289, 'z': -0.49309271574020386}","{'x': -0.6550882023654371, 'y': 0.08738456843679121, 'z': -0.7468543145575279, 'w': 0.0737022194207274}","{'x': 0.27465467154979706, 'y': -1.1332942843437195, 'z': -0.4538603127002716}","{'x': -0.729239337001978, 'y': -0.10217966947971736, 'z': 0.6486772817767466, 'w': 0.19232027615585073}","[-0.11792646616929318, -1.1610972859367872, -0.46425543793782453]","[0.16916054879075496, -1.1601445255351182, -0.45409400323040355]",1,1,sweater
sandra_2_nonexpert_checked_compress,sweater_black_2,113,1719071469591223626,1719071468921946798,"{'x': -0.18048400059342384, 'y': -1.097815454006195, 'z': -0.43484066426754}","{'x': -0.3733633207123449, 'y': 0.15856726852842992, 'z': -0.8728110060933431, 'w': 0.27139859937075916}","{'x': 0.354754488915205, 'y': -1.1098085045814514, 'z': -0.48990483582019806}","{'x': 0.5451712055019057, 'y': 0.46251798269391897, 'z': -0.6697322504798267, 'w': 0.2008088271057161}",,"[0.32508527695757283, -1.2280383126804875, -0.47700327240027923]",0,1,sweater
leo_checked_process,sweater_blue,266,1717764610545813953,1717764610010560324,"{'x': -0.2883162908256054, 'y': -1.155464231967926, 'z': -0.7685670256614685}","{'x': -0.346543185802616, 'y': 0.5537109475917916, 'z': -0.7535391318894955, 'w': 0.07409982187562453}","{'x': 0.2584984786808491, 'y': -1.056293547153473, 'z': -0.34276406466960907}","{'x': -0.3518224496883039, 'y': -0.35849988161734164, 'z': 0.857657689054939, 'w': 0.11010035050177848}","[-0.25612773069238687, -1.2593170794192232, -0.7739039417005094]",,1,0,sweater
