name,subname,index,time,pc_time,original_pos_left,original_ori_left,original_pos_right,original_ori_right,grasp_pos_left,grasp_pos_right,left_gripper,right_gripper,garment_type
lipeng_nonexpert_checked_compress,sstshirt_green_7,198,1719177090862204199,1719177090184746008,"{'x': -0.16201990097761154, 'y': -1.0194514989852905, 'z': -0.7093749493360519}","{'x': -0.24556560458276422, 'y': 0.8262913123838518, 'z': -0.47817942428002, 'w': 0.16818037673908906}","{'x': -0.0743701234459877, 'y': -1.4788609743118286, 'z': 0.16482792794704437}","{'x': -0.5452423554752115, 'y': -0.5388336006639644, 'z': 0.6419728190602234, 'w': 0.015492713746151757}",,"[-0.11240063676429046, -1.5773521041948355, 0.12907632111441264]",0,1,sstshirt
lipeng_checked_compress,sstshirt_grey_1,123,1719143782628115619,1719143781955942143,"{'x': 0.029709842056035995, 'y': -0.8302810788154602, 'z': -0.6970502585172653}","{'x': -0.33913854211045924, 'y': 0.4071346940900824, 'z': -0.5719244667517985, 'w': 0.6262018799508974}","{'x': 0.4182720445096493, 'y': -0.549235463142395, 'z': -0.4978349953889847}","{'x': -0.050043989738498974, 'y': -0.8441729236233138, 'z': 0.5236537756986895, 'w': 0.10322014003491008}","[0.13958347987140313, -0.8490160377434303, -0.6957142094220596]",,1,0,sstshirt
master_checked_process,sstshirt_greyad,67,1718875860652517292,1718875859984218953,"{'x': -0.10832361876964569, 'y': -0.5089899301528931, 'z': -0.8092402666807175}","{'x': -0.2968059258663724, 'y': 0.5844340235945651, 'z': -0.40831357200968815, 'w': 0.6353134197766973}","{'x': 0.3049025237560272, 'y': -0.2757617235183716, 'z': -0.7406788915395737}","{'x': -0.05066594457843779, 'y': -0.7501685926569728, 'z': 0.6209374117071265, 'w': 0.22162304797445148}","[0.004882312719717771, -0.5208769569543559, -0.828400529451537]",,1,0,sstshirt
leo2_nonexpert_checked_compress,sstshirt_whitenf_1,130,1719084745558431570,1719084744887251786,"{'x': -0.16709309816360474, 'y': -1.0482841730117798, 'z': -0.3633561283349991}","{'x': -0.5230910165064574, 'y': 0.3193753885987189, 'z': -0.7885578354589236, 'w': 0.05051425287971373}","{'x': 0.43194064497947693, 'y': -1.1050692796707153, 'z': -0.8853568732738495}","{'x': -0.6549968021848018, 'y': -0.5296431355478634, 'z': 0.535106416456446, 'w': 0.06417523791815564}",,"[0.380267266703835, -1.1874833878301945, -0.9342217558978783]",0,1,sstshirt
liufan_checked_compress,sstshirt_grey,286,1717593269378163055,1717593268648342593,"{'x': -0.15677553415298462, 'y': -1.1151975393295288, 'z': -0.973943367600441}","{'x': -0.05252336742709092, 'y': 0.5612816132327182, 'z': -0.8216340047089535, 'w': 0.08439081008571592}","{'x': -0.017961159348487854, 'y': -1.1627192497253418, 'z': -0.6079437285661697}","{'x': -0.2689816219777275, 'y': -0.47430590750887713, 'z': 0.8304389528399779, 'w': 0.11425383471224207}","[-0.16488966771848956, -1.2267010702791799, -0.9750032837487023]","[-0.04598238050385199, -1.2696552554199871, -0.591225419709203]",1,1,sstshirt
lipeng_checked_compress,sstshirt_grey_6,313,1719151487585261311,1719151486908655987,"{'x': 0.15491437911987305, 'y': -1.169613003730774, 'z': -0.4460786283016205}","{'x': 0.09512966943576545, 'y': 0.4355555991081672, 'z': -0.8841260573139338, 'w': 0.13986701132535212}","{'x': 0.3061977028846741, 'y': -1.1662598848342896, 'z': -0.8718595206737518}","{'x': 0.2264626710564606, 'y': 0.5233703826461916, 'z': -0.8095160398248991, 'w': 0.13957751413807593}","[0.14628001423191522, -1.2787459160521981, -0.4250916039478458]","[0.32214839661652545, -1.2761325332157059, -0.8619309504279228]",1,1,sstshirt
leo_expert_checked_process,sstshirt_green_1,103,1718791845565284325,1718791844958395549,"{'x': -0.12648987397551537, 'y': -1.131108045578003, 'z': -0.5251414924860001}","{'x': -0.4821605437872119, 'y': 0.4990258935319216, 'z': -0.7147112186751117, 'w': 0.08764839701571261}","{'x': -0.13817258551716805, 'y': -1.0937035083770752, 'z': -1.0127037316560745}","{'x': 0.4346482239221545, 'y': -0.5858953301831659, 'z': 0.6412755901638449, 'w': 0.23785121603827913}","[-0.07427065975238745, -1.226180865295626, -0.5343236826854789]","[-0.1260755816351376, -1.1914281378166116, -1.0591101891591357]",1,1,sstshirt
leo2_nonexpert_checked_compress,sstshirt_grey_1,167,1719084922824311381,1719084922097049032,"{'x': -0.19709770381450653, 'y': -1.1076265573501587, 'z': -0.8955282121896744}","{'x': -0.4389295001541432, 'y': 0.498047529481944, 'z': -0.7478364319763879, 'w': 0.005497570389856005}","{'x': 0.3550753742456436, 'y': -1.1027635335922241, 'z': -0.6437471359968185}","{'x': -0.4771220447800051, 'y': -0.6816605589610697, 'z': 0.5056996664137887, 'w': 0.22795017905413387}","[-0.16128088570021756, -1.210405807952431, -0.8936358100645194]",,1,0,sstshirt
lipeng_checked_compress,sstshirt_greyad_3,246,1719152397750194263,1719152397074139951,"{'x': -0.19999182596802711, 'y': -1.1547579765319824, 'z': -0.9909878373146057}","{'x': 0.12418209650775529, 'y': -0.7097065245439708, 'z': 0.6800932988243883, 'w': 0.13553066376587236}","{'x': 0.3831055276095867, 'y': -0.9732310175895691, 'z': -0.6312929689884186}","{'x': 0.2718623706471262, 'y': 0.9066086667734286, 'z': -0.30308249362346407, 'w': 0.11087190273650885}","[-0.2372141233779718, -1.2525111050746789, -1.0295083050641114]",,1,0,sstshirt
lipeng_checked_compress,sstshirt_black_1,48,1719152008845393799,1719152008105632005,"{'x': -0.10682734847068787, 'y': -0.45988690853118896, 'z': -0.7029648721218109}","{'x': -0.23229706241915452, 'y': 0.7182119003435342, 'z': -0.40190527457826364, 'w': 0.5183453397712101}","{'x': 0.17926396429538727, 'y': -0.8623093962669373, 'z': -0.6628613173961639}","{'x': -0.7212645093972396, 'y': -0.4415187439158162, 'z': 0.2093588958069691, 'w': 0.4909252071359198}",,"[0.11467409950173374, -0.8325932678323271, -0.7487106102109292]",0,1,sstshirt
lipeng_checked_compress,sstshirt_green_2,40,1719151776305360765,1719151775565119877,"{'x': -0.05137410759925842, 'y': -0.8792078495025635, 'z': -0.6927554309368134}","{'x': -0.7851178601117496, 'y': 0.1145079068260744, 'z': -0.30505692265450524, 'w': 0.5267050018259002}","{'x': 0.3032541945576668, 'y': -0.5287665724754333, 'z': -0.6417349576950073}","{'x': -0.22318199060327812, 'y': -0.8454954848312742, 'z': 0.4204531480381681, 'w': 0.2419634982907157}","[0.030712078430226525, -0.8323644032694228, -0.7518532279188977]",,1,0,sstshirt
tai_nonexpert_checked_compress,sstshirt_greyad,499,1718972724543111087,1718972723537581514,"{'x': -0.20122475549578667, 'y': -0.9614515900611877, 'z': -0.5496508181095123}","{'x': -0.35390321549215686, 'y': 0.605185885650505, 'z': -0.7035647553567623, 'w': 0.11618602710096036}","{'x': 0.2733023352921009, 'y': -1.1389952898025513, 'z': -0.808804839849472}","{'x': 0.1551374643791268, 'y': 0.6058189548312667, 'z': -0.7779562995145747, 'w': 0.060825629127500655}",,"[0.2989542551266642, -1.269274286053085, -0.8132050835648307]",0,1,sstshirt
lipeng_nonexpert_checked_compress,sstshirt_grey_12,245,1719176832172494665,1719176831493030636,"{'x': 0.05351271852850914, 'y': -1.1732692122459412, 'z': -1.0082552433013916}","{'x': -0.44975866959418326, 'y': 0.16437532482912873, 'z': -0.8731662830731906, 'w': 0.09098644853129276}","{'x': 0.3030615411698818, 'y': -1.1678774952888489, 'z': -0.9968788623809814}","{'x': -0.4140195284443949, 'y': -0.24968980379915715, 'z': 0.8698033752719319, 'w': 0.09841199271925206}","[0.12396571733437853, -1.2417484424681569, -0.9556057419985972]","[0.24048001010078085, -1.2492411336196965, -0.9534218683913579]",1,1,sstshirt
david_nonexpert_checked_compress,sstshirt_green_4,141,1718888243463801409,1718888242538284704,"{'x': -0.023655720055103302, 'y': -1.145352840423584, 'z': -0.5598291158676147}","{'x': -0.48236397152482263, 'y': 0.22333293281941535, 'z': -0.8359149769395887, 'w': 0.13672436293932938}","{'x': 0.28318025171756744, 'y': -1.1251145601272583, 'z': -0.48071128129959106}","{'x': 0.6522961502069341, 'y': 0.32469536322947606, 'z': -0.6811812145171718, 'w': 0.07123767620720184}","[0.0704545697680509, -1.2276866082537523, -0.5058438954430406]","[0.20547510930467255, -1.2368768075106713, -0.4761166210944741]",1,1,sstshirt
tai_nonexpert_checked_compress,sstshirt_greyad,969,1718972757969799909,1718972756897809898,"{'x': -0.3450872376561165, 'y': -1.1632912158966064, 'z': -0.966574639081955}","{'x': -0.5151599101410075, 'y': 0.5173741280506212, 'z': -0.6811118766768655, 'w': 0.054962624183047745}","{'x': -0.18522734194993973, 'y': -1.1371623277664185, 'z': -0.8801471292972565}","{'x': -0.006747491043539983, 'y': -0.662140239288778, 'z': 0.7437097611180824, 'w': 0.09176364256557111}","[-0.2908807527227383, -1.2829841536807198, -0.9862026200218222]","[-0.17234682245102695, -1.265072771635457, -0.9136584791158426]",1,1,sstshirt
leo_expert_checked_process,sstshirt_greyad_2,139,1718792093093144825,1718792092554643218,"{'x': -0.20184645429253578, 'y': -1.0904312133789062, 'z': -0.5110783874988556}","{'x': -0.4813496608773651, 'y': 0.5806472215157398, 'z': -0.643529683091879, 'w': 0.13046399924485982}","{'x': -0.05120297148823738, 'y': -1.017079472541809, 'z': -1.065318614244461}","{'x': 0.04202530907546198, 'y': -0.5247533577908807, 'z': 0.7493201069893959, 'w': 0.4017302131352683}","[-0.15099484815361214, -1.1809847439063461, -0.543700040769464]","[-0.09283983124447114, -1.1174735409225791, -1.059202819643839]",1,1,sstshirt
lipeng_checked_compress,sstshirt_green_4,44,1719151844496270769,1719151843821779964,"{'x': -0.16794374957680702, 'y': -0.5667316913604736, 'z': -0.6942577362060547}","{'x': -0.30266423797306935, 'y': 0.6924966683548613, 'z': -0.4171446135261987, 'w': 0.5048099590694272}","{'x': 0.27061451599001884, 'y': -0.6851319670677185, 'z': -0.5589397251605988}","{'x': -0.21357532949206764, 'y': -0.927993320667137, 'z': 0.14643279121047328, 'w': 0.2679018721245614}",,"[0.24424898412939133, -0.6713984238387879, -0.6663699281767215]",0,1,sstshirt
lipeng_nonexpert_checked_compress,sstshirt_grey_12,110,1719176822710192057,1719176821972672086,"{'x': -0.06984807550907135, 'y': -0.8164763450622559, 'z': -0.6589626371860504}","{'x': -0.4489876308077519, 'y': 0.5661309502216385, 'z': -0.42712518888643214, 'w': 0.5435714558376996}","{'x': 0.3142635449767113, 'y': -0.5624719262123108, 'z': -0.601155012845993}","{'x': -0.14105962769470454, 'y': -0.8777324213024037, 'z': 0.4372538827993084, 'w': 0.13600374997102033}","[0.02795448158565103, -0.8250434088021353, -0.7117477226232306]",,1,0,sstshirt
lipeng_checked_compress,sstshirt_green_5,308,1719151898956444212,1719151898276447155,"{'x': -0.0848887450993061, 'y': -1.1949611902236938, 'z': -1.03044193983078}","{'x': -0.6132100786837158, 'y': 0.10365401320391598, 'z': -0.7760723969863087, 'w': 0.10459865956769601}","{'x': 0.21603485569357872, 'y': -1.1841450929641724, 'z': -1.0336247086524963}","{'x': -0.5621782482015717, 'y': -0.27268888994081697, 'z': 0.7702066052754252, 'w': 0.1279772313419947}","[0.009522751617399086, -1.247059463126332, -1.0022065144174135]","[0.13408545648117204, -1.258669627297291, -1.0211591660988235]",1,1,sstshirt
oliver_1_checked_process,sstshirt_whitenf,411,1717506409852336691,1717506409245085005,"{'x': -0.09073137119412422, 'y': -1.1664016246795654, 'z': -1.047447919845581}","{'x': -0.35890351340513155, 'y': 0.4554536931475616, 'z': -0.8141372122865566, 'w': 0.03050903200650086}","{'x': 0.2201654426753521, 'y': -1.1698200702667236, 'z': -1.050001084804535}","{'x': -0.40456844736398406, 'y': -0.4730150657814064, 'z': 0.7800118027995347, 'w': 0.06451903931962033}","[-0.05808282995096416, -1.2831140150113811, -1.0290824441444846]","[0.17664980368960617, -1.2842381816042732, -1.0436856306157718]",1,1,sstshirt
leo2_nonexpert_checked_compress,sstshirt_whitenf_2,252,1719084787897783449,1719084787223887015,"{'x': -0.12073379009962082, 'y': -1.1063097715377808, 'z': -0.5725434571504593}","{'x': 0.09570506638873878, 'y': 0.7039941760060265, 'z': -0.6536271446749198, 'w': 0.26077633359113395}","{'x': 0.26942984014749527, 'y': -1.1259392499923706, 'z': -0.559123083949089}","{'x': -0.055952213073261696, 'y': -0.67242644518193, 'z': 0.7047773615281978, 'w': 0.21909106862113137}","[-0.10102184316486817, -1.204032122755476, -0.6162673776119975]","[0.24634689908571758, -1.2278603443466407, -0.5896069872025517]",1,1,sstshirt
lipeng_checked_compress,sstshirt_black_1,134,1719152014810505899,1719152014147245564,"{'x': -0.2319447584450245, 'y': -0.5182309150695801, 'z': -0.5590492188930511}","{'x': 0.1184139918849166, 'y': 0.8877626567680644, 'z': -0.3632018710135485, 'w': 0.2567878359000763}","{'x': 0.2344229631125927, 'y': -0.49048179388046265, 'z': -0.5334064662456512}","{'x': -0.09695875946074776, 'y': -0.8094069358608044, 'z': 0.5134456484467849, 'w': 0.2680167480500374}","[-0.19389954937208975, -0.5564598458327816, -0.6565997746028934]",,1,0,sstshirt
zhuo_2_nonexpert_checked_compress,sstshirt_whitenf_1,239,1719060648457868487,1719060647783255307,"{'x': -0.15457189083099365, 'y': -1.0825205445289612, 'z': -0.7353911399841309}","{'x': -0.4185311108320277, 'y': 0.6505076787049716, 'z': -0.6190315294871243, 'w': 0.13590965643547911}","{'x': -0.00487951934337616, 'y': -1.0507859587669373, 'z': -1.0441473126411438}","{'x': 0.14520256295829653, 'y': -0.6218522938400142, 'z': 0.7107148064037767, 'w': 0.29512777625072295}","[-0.11821712416529295, -1.1731084931991898, -0.7714071710869952]","[-0.014635716203089531, -1.151639805004338, -1.0677760731240222]",1,1,sstshirt
david_checked_compress,sstshirt_green_1,111,1718888141844338562,1718888141165332580,"{'x': -0.10820166766643524, 'y': -0.5619232058525085, 'z': -0.673920527100563}","{'x': -0.12375405861239001, 'y': 0.7573156276390217, 'z': -0.33083030388311446, 'w': 0.5492806961320249}","{'x': 0.24759965389966965, 'y': -0.4721853733062744, 'z': -0.6306576877832413}","{'x': -0.35478391807249793, 'y': -0.7404111988171279, 'z': 0.5381323488023887, 'w': 0.19061270502181868}","[0.002969708867507359, -0.5903201298538798, -0.7472999502845095]",,1,0,sstshirt
doubi_nonexpert_checked_process,sstshirt_whitenf,104,1719003548929206056,1719003548326481188,"{'x': -0.09815487638115883, 'y': -1.0153400897979736, 'z': -0.6490977555513382}","{'x': -0.4121625151881475, 'y': 0.5562774678209876, 'z': -0.6653239778394935, 'w': 0.27932318983622423}","{'x': 0.3932672552764416, 'y': -1.1193876266479492, 'z': -0.7625730186700821}","{'x': -0.5721738826395948, 'y': -0.5690901341816994, 'z': 0.5850682104520931, 'w': 0.08030352620260146}",,"[0.33571712123534303, -1.2093118046517222, -0.8108081125561457]",0,1,sstshirt
zhuo_2_nonexpert_checked_compress,sstshirt_whitenf_1,135,1719060640941010111,1719060640207016787,"{'x': -0.28043296933174133, 'y': -1.0374058485031128, 'z': -0.980486586689949}","{'x': -0.2286260696608234, 'y': 0.5840149715152633, 'z': -0.761562739803854, 'w': 0.16333654416546786}","{'x': 0.20491477847099304, 'y': -1.0931090116500854, 'z': -0.3427588939666748}","{'x': 0.3214537595537654, 'y': 0.4714297941736985, 'z': -0.812055796460874, 'w': 0.12242063987902486}","[-0.2550380724309455, -1.13822543354213, -0.9844249218659225]",,1,0,sstshirt
sandra_2_nonexpert_checked_compress,sstshirt_grey_1,111,1719067779852620834,1719067779189360239,"{'x': -0.17382288351655006, 'y': -1.1170878410339355, 'z': -0.49088215827941895}","{'x': -0.6837585523042593, 'y': 0.4642557785252817, 'z': -0.5605666725304528, 'w': 0.05201749614124299}","{'x': -0.11208562925457954, 'y': -1.0724674463272095, 'z': -0.9781615138053894}","{'x': 0.2698087404100506, 'y': -0.6991758133582547, 'z': 0.5878397184490942, 'w': 0.30463238670051895}","[-0.09919417759028491, -1.2064655232873485, -0.5291860244913171]","[-0.12659369344987878, -1.180429492617939, -1.034363939322652]",1,1,sstshirt
zhuo_checked_process,sstshirt_whitenf,200,1717519801375803640,1717519800908439176,"{'x': 0.23635027185082436, 'y': -1.1524933576583862, 'z': -0.5773334354162216}","{'x': 0.1189791257054766, 'y': 0.4993681006677095, 'z': -0.777712741572005, 'w': 0.3628200094791362}","{'x': 0.43899044767022133, 'y': -1.1330134868621826, 'z': -1.0108030885457993}","{'x': -0.005229113767237279, 'y': 0.5974340087967401, 'z': -0.7952954026278694, 'w': 0.10271554926709563}","[0.2524363226316222, -1.2549895269652367, -0.5695376514467251]","[0.48551933320693297, -1.2260499066184283, -1.0087324824385808]",1,1,sstshirt
lipeng_checked_compress,sstshirt_grey_6,281,1719151485427884383,1719151484688898048,"{'x': -0.23797140643000603, 'y': -1.1599729657173157, 'z': -0.9156143963336945}","{'x': -0.3169192641000751, 'y': 0.48324702810487663, 'z': -0.8151924747653635, 'w': 0.03867452593107836}","{'x': -0.13318289443850517, 'y': -1.1453496813774109, 'z': -0.44991251826286316}","{'x': -0.24207105452119257, 'y': -0.5778710832240296, 'z': 0.778991986150404, 'w': 0.02526066606273957}","[-0.20943223499096078, -1.2675444855902307, -0.9093787082558789]","[-0.14536739776239863, -1.2554290653849438, -0.46252469869576807]",1,1,sstshirt
paul_checked_process,sstshirt_whitenf,183,1718730972332763664,1718730971730620224,"{'x': 0.19915660098195076, 'y': -1.0971009731292725, 'z': -1.0667725801467896}","{'x': 0.2174003724223108, 'y': 0.18237929735617914, 'z': 0.06522359701879661, 'w': 0.9566717056328344}","{'x': 0.29996057227253914, 'y': -1.1294686794281006, 'z': -0.5044789910316467}","{'x': 0.67769463832135, 'y': 0.4373028600534451, 'z': -0.5904545495152032, 'w': 0.029319118956238892}","[0.26756688430638964, -1.0822598348531551, -0.9535260625396721]","[0.25090801755537173, -1.2471179237335934, -0.5429172817072967]",1,1,sstshirt
leo2_nonexpert_checked_compress,sstshirt_green_2,234,1719084603211085010,1719084602533416390,"{'x': -0.2008165828883648, 'y': -1.0679997205734253, 'z': -0.5524492859840393}","{'x': -0.28042355282156645, 'y': 0.49347377154568767, 'z': -0.7820415635243445, 'w': 0.25740485764608895}","{'x': 0.2257649041712284, 'y': -1.1580334901809692, 'z': -0.6560007333755493}","{'x': -0.6180397408866527, 'y': -0.31702950987096234, 'z': 0.7193865212173287, 'w': 0.0014837946510184593}",,"[0.15629102384917531, -1.241277951690524, -0.6463188130607912]",0,1,sstshirt
tai_nonexpert_checked_compress,sstshirt_grey,119,1718972514153125091,1718972512878973684,"{'x': -0.07697742432355881, 'y': -0.41501617431640625, 'z': -0.6761605888605118}","{'x': 0.03953874663939279, 'y': 0.7489253543161629, 'z': -0.5839924875544331, 'w': 0.3106449350248301}","{'x': 0.203101247549057, 'y': -0.7298429608345032, 'z': -0.6646272093057632}","{'x': -0.22556419185179394, 'y': -0.6414699462993388, 'z': 0.6138829101505525, 'w': 0.4009798947254826}",,"[0.119188404013478, -0.8234998801081631, -0.7074876358311791]",0,1,sstshirt
lipeng_checked_compress,sstshirt_whitenf_6,243,1719152821627734979,1719152820883876872,"{'x': -0.29216504096984863, 'y': -0.5377190113067627, 'z': -0.6141746044158936}","{'x': -0.2939965213007032, 'y': 0.7052431573867151, 'z': -0.5120471235625451, 'w': 0.392435826185156}","{'x': 0.2501085698604584, 'y': -0.667726993560791, 'z': -0.7207624912261963}","{'x': -0.2723434085373262, 'y': -0.7265807221291324, 'z': 0.41082823065722046, 'w': 0.47867492826722946}",,"[0.1661504446484262, -0.6940010505784177, -0.7892147164545644]",0,1,sstshirt
ge_checked_process,sstshirt_whitenf,254,1717663384408860992,1717663383812381216,"{'x': -0.2968369536101818, 'y': -1.089739739894867, 'z': -0.5328662991523743}","{'x': -0.6394298733332949, 'y': 0.4992203296045377, 'z': -0.5759032576964136, 'w': 0.10121233804809232}","{'x': 0.2604874558746815, 'y': -1.1013312935829163, 'z': -1.0262743532657623}","{'x': -0.0791326155756593, 'y': -0.759159383166154, 'z': 0.6430421012160834, 'w': 0.06254531290627588}",,"[0.27395419876493404, -1.186779548285882, -1.0751235354917208]",0,1,sstshirt
