name,subname,index,time,pc_time,original_pos_left,original_ori_left,original_pos_right,original_ori_right,grasp_pos_left,grasp_pos_right,left_gripper,right_gripper,garment_type
lipeng_nonexpert_checked_compress,lsshirt_darkblue_8,79,1719178304866605637,1719178304151636931,"{'x': -0.04764902964234352, 'y': -0.5721461772918701, 'z': -0.6764074862003326}","{'x': 0.18622838395726607, 'y': 0.6280220847724506, 'z': -0.6342574476920106, 'w': 0.4106394283236164}","{'x': 0.1501232422888279, 'y': -0.78069669008255, 'z': -0.5651603639125824}","{'x': -0.3345707213604729, 'y': -0.9168898146484963, 'z': 0.11002084241993558, 'w': 0.18780552290970215}",,"[0.14818273510379645, -0.7675661163339791, -0.6758347623292812]",0,1,lsshirt
masterlh_nonexpert_checked_process,lsshirt_lightblue,325,1718902896853455181,1718902896377248056,"{'x': 0.36734259128570557, 'y': -1.1224703788757324, 'z': -1.0610507875680923}","{'x': 0.48448098469061385, 'y': 0.33056561738994916, 'z': -0.7905380031533847, 'w': 0.17622205776540584}","{'x': 0.35309603810310364, 'y': -1.1671339273452759, 'z': -0.5235329419374466}","{'x': 0.6215948146994867, 'y': 0.4827107248163342, 'z': -0.6160129464816325, 'w': 0.033738587003865846}","[0.30879633371504805, -1.2298645240658514, -1.0690403622347366]","[0.30806259922504864, -1.2778487507835201, -0.550721491988063]",1,1,lsshirt
leo_expert_checked_process,lsshirt_bluedot_1,296,1718796908755318190,1718796908088017430,"{'x': -0.3511870615184307, 'y': -1.1063231229782104, 'z': -0.8005975931882858}","{'x': 0.5562315140154492, 'y': -0.49775145688950206, 'z': 0.6637969425698748, 'w': 0.04715515894730473}","{'x': 0.28112097457051277, 'y': -1.099849820137024, 'z': -0.38145899772644043}","{'x': -0.5138756670482392, 'y': -0.2753315043736951, 'z': 0.8047756683786477, 'w': 0.11162654299379765}","[-0.3130272151250756, -1.2074297103948841, -0.8136851485058405]",,1,0,lsshirt
tai_nonexpert_checked_compress,lsshirt_lightblue,377,1718974305458487239,1718974304452162612,"{'x': 0.03662412241101265, 'y': -0.9890236854553223, 'z': -0.8791003823280334}","{'x': -0.009999898373564261, 'y': 0.5506835776496637, 'z': -0.7002989427606687, 'w': 0.45412442139547476}","{'x': 0.29902471974492073, 'y': -1.08122980594635, 'z': -0.5227141380310059}","{'x': 0.4690138848918026, 'y': 0.5530773335597293, 'z': -0.6729531744316335, 'w': 0.14582682847660897}",,"[0.2929231487996658, -1.2138156375154119, -0.5285251705675186]",0,1,lsshirt
david_checked_compress,lsshirt_lightblue_1,237,1718884414618591419,1718884413948062622,"{'x': 0.45687589421868324, 'y': -1.1412796378135681, 'z': -0.8378741145133972}","{'x': 0.3288146672992233, 'y': 0.31973053237044374, 'z': -0.789371458318985, 'w': 0.40810048031137214}","{'x': 0.2920939661562443, 'y': -1.0889460444450378, 'z': -0.4148734509944916}","{'x': -0.7708742747302638, 'y': -0.4245924320718497, 'z': 0.4739876745035906, 'w': 0.028457048425296165}","[0.4495418634553309, -1.2717545544567312, -0.79950084100537]",,1,0,lsshirt
lipeng_checked_compress,lsshirt_grey_6,590,1719143183964012779,1719143183292982269,"{'x': -0.3065493293106556, 'y': -1.1492519974708557, 'z': -0.939430370926857}","{'x': 0.3883067601418398, 'y': -0.5676871466766278, 'z': 0.7231779110125012, 'w': 0.06295135065978705}","{'x': 0.28646091744303703, 'y': -0.8819450736045837, 'z': -0.5321306735277176}","{'x': 0.11042216245301562, 'y': 0.9261791002111598, 'z': -0.3207625042565962, 'w': 0.16465307842334273}","[-0.2952804494775185, -1.2588842734462844, -0.9561269697348113]",,1,0,lsshirt
david_checked_compress,lsshirt_lightblue_2,212,1718884561399445721,1718884560524233450,"{'x': 0.18266459181904793, 'y': -1.1553274393081665, 'z': -0.581174910068512}","{'x': -0.13086336044391567, 'y': 0.4451326040332433, 'z': -0.86124791747175, 'w': 0.20732527672834153}","{'x': 0.40443651750683784, 'y': -1.1407533884048462, 'z': -0.5497666299343109}","{'x': 0.6771628666284741, 'y': 0.4076809760549349, 'z': -0.5774432202444062, 'w': 0.20446515892976283}","[0.21834701272691034, -1.2818941889341173, -0.5457119332155178]","[0.36297055630328595, -1.2699796793689726, -0.5612182579897664]",1,1,lsshirt
arif_checked_process,lsshirt_white,301,1717781052964714090,1717781052030468436,"{'x': 0.2569642700254917, 'y': -1.1717535257339478, 'z': -0.6733749508857727}","{'x': 0.27421703935834063, 'y': 0.2744740050745606, 'z': -0.37260190779452995, 'w': 0.8429927960378741}","{'x': 0.42813820019364357, 'y': -1.1595772504806519, 'z': -0.9003139138221741}","{'x': 0.13654455259045947, 'y': 0.49990334917769585, 'z': -0.8533716800567006, 'w': 0.05664805659506844}","[0.32719348864450326, -1.245614753348407, -0.6052766696486657]","[0.4435359695099827, -1.2754833619801809, -0.8635214958921228]",1,1,lsshirt
sandra_2_nonexpert_checked_compress,lsshirt_bluedot_1,37,1719068940183827072,1719068939452746727,"{'x': -0.25617966800928116, 'y': -0.6275240182876587, 'z': -0.7081958651542664}","{'x': -0.20476149684757386, 'y': 0.8216895896944241, 'z': -0.400333540033718, 'w': 0.3501885268260819}","{'x': 0.2115773782134056, 'y': -0.8050884008407593, 'z': -0.8257736563682556}","{'x': -0.25592985893145254, 'y': -0.6018757028008652, 'z': 0.6503653227836077, 'w': 0.38635539676037267}",,"[0.13109035058673008, -0.8960041333628097, -0.842541720174246]",0,1,lsshirt
leo_expert_checked_process,lsshirt_darkblue_2,50,1718797185709639594,1718797185233064538,"{'x': -0.09813760966062546, 'y': -0.5079803466796875, 'z': -0.7689235061407089}","{'x': -0.17209449753980785, 'y': 0.6585583704476564, 'z': -0.6031740604716097, 'w': 0.41577086165824484}","{'x': 0.1336902230978012, 'y': -0.8249146342277527, 'z': -0.6168653219938278}","{'x': -0.4733383502153555, 'y': -0.5693909911271793, 'z': 0.37273863845350574, 'w': 0.5592947459456781}","[-0.02786969489715857, -0.5838613424134302, -0.8029013613003548]",,1,0,lsshirt
sandra_2_nonexpert_checked_compress,lsshirt_grey_2,88,1719068385816895173,1719068385154756750,"{'x': -0.2586648315191269, 'y': -0.9637637734413147, 'z': -0.6507615298032761}","{'x': -0.6961339721661466, 'y': 0.11072206331162587, 'z': -0.5123465850660895, 'w': 0.49054978775177877}","{'x': 0.15327534079551697, 'y': -1.001660943031311, 'z': -0.47294120490550995}","{'x': -0.48439859901899146, 'y': -0.4661634648751769, 'z': 0.7400309275554791, 'w': 0.020095958434107112}","[-0.1401704822516029, -0.9327995298745648, -0.655791918655544]",,1,0,lsshirt
liufan_checked_compress,lsshirt_grey,93,1717596245808995190,1717596245132862656,"{'x': -0.13842900097370148, 'y': -0.38295841217041016, 'z': -0.7507746070623398}","{'x': -0.21470316708964596, 'y': 0.6091390360740182, 'z': -0.5220750827764032, 'w': 0.5570366170338384}","{'x': 0.3089754730463028, 'y': -0.30809056758880615, 'z': -0.6816454380750656}","{'x': -0.18631185144658988, 'y': -0.8472612928716796, 'z': 0.2986009020625016, 'w': 0.3978362689592467}",,"[0.2519803372816254, -0.3303737561984126, -0.7752136698877631]",0,1,lsshirt
lipeng_checked_compress,lsshirt_grey_3,139,1719142884460920938,1719142883795461449,"{'x': 0.002235937863588333, 'y': -0.7612163424491882, 'z': -0.749721348285675}","{'x': -0.2701224256933002, 'y': 0.32564109170328487, 'z': -0.5687009859711173, 'w': 0.7053870874118262}","{'x': 0.25840999558568, 'y': -0.10124444961547852, 'z': -0.39909376204013824}","{'x': 0.18719318241161848, 'y': -0.8087207215358556, 'z': 0.5566938809801855, 'w': 0.031959816901144404}","[0.10990902613570316, -0.7703861662287532, -0.7223823579276334]",,1,0,lsshirt
david_checked_compress,lsshirt_grey_1,77,1718884742299749444,1718884741564971820,"{'x': -0.24637828022241592, 'y': -1.0795064568519592, 'z': -0.5177134424448013}","{'x': -0.5949097493740005, 'y': 0.3807407830297464, 'z': -0.6715430975774278, 'w': 0.22393908621268566}","{'x': 0.4186246320605278, 'y': -1.1332250237464905, 'z': -0.7486279159784317}","{'x': 0.020010038777055966, 'y': 0.6867998768533978, 'z': -0.6916598566109747, 'w': 0.22251330354651647}",,"[0.49546354703813694, -1.2427779254442801, -0.7740039455074618]",0,1,lsshirt
sandra_2_nonexpert_checked_compress,lsshirt_darkblue_1,190,1719068445888714262,1719068444950088702,"{'x': 0.2985560968518257, 'y': -0.959835410118103, 'z': -0.9015761911869049}","{'x': -0.07992129261796554, 'y': 0.3383238989912223, 'z': -0.6997203309870886, 'w': 0.6241321853269305}","{'x': 0.2762875631451607, 'y': -1.1296852231025696, 'z': -0.4792439639568329}","{'x': 0.581949218627298, 'y': 0.4989482613989107, 'z': -0.6406826685326129, 'w': 0.04372021989894039}","[0.37832124165858505, -1.0303962548528331, -0.8408827906867019]","[0.22421833273860653, -1.2397500832315484, -0.49336918288106607]",1,1,lsshirt
doubi_nonexpert_checked_process,lsshirt_grey,33,1719003685605652460,1719003685004778365,"{'x': -0.11855006590485573, 'y': -0.7335421442985535, 'z': -0.6973476856946945}","{'x': -0.22008191937231675, 'y': 0.38175186099892866, 'z': -0.6521636334477052, 'w': 0.6168565964610729}","{'x': 0.23928506299853325, 'y': -0.7279520630836487, 'z': -0.6192383021116257}","{'x': -0.4059578161206801, 'y': -0.545657893090057, 'z': 0.5620640234052208, 'w': 0.47068009181670667}","[-0.0157294813138108, -0.7760624644265975, -0.6606741290010164]",,1,0,lsshirt
lipeng_nonexpert_checked_compress,lsshirt_grey_7,269,1719178502337445006,1719178501339964911,"{'x': -0.20290495827794075, 'y': -1.1381423473358154, 'z': -1.0423281639814377}","{'x': -0.3167167011791294, 'y': 0.5032243402513236, 'z': -0.797211169411489, 'w': 0.10445164401959624}","{'x': -0.05612938851118088, 'y': -1.121962308883667, 'z': -0.47646327316761017}","{'x': -0.37118703773856426, 'y': -0.4657719265101604, 'z': 0.7717398208519007, 'w': 0.22292228332169836}","[-0.16429549162930177, -1.2426941876446578, -1.0441230938246258]","[-0.1216099619608146, -1.2121037404227424, -0.4799008334642893]",1,1,lsshirt
lipeng_checked_compress,lsshirt_lightblue_5,618,1719142113510132893,1719142112778632240,"{'x': -0.023538965731859207, 'y': -1.1617937088012695, 'z': -1.0724374055862427}","{'x': -0.4751508355639731, 'y': 0.43500576276497166, 'z': -0.7498217485120919, 'w': 0.15089405317106602}","{'x': 0.23230594024062157, 'y': -1.1597368717193604, 'z': -1.0272194147109985}","{'x': -0.46488433147849295, 'y': -0.5590099438165017, 'z': 0.6616507210379562, 'w': 0.18332693312772927}","[0.04236669634833938, -1.2514031452167171, -1.0796202052546529]","[0.17277425664391655, -1.2457634295560651, -1.0656955111204565]",1,1,lsshirt
sandra_2_nonexpert_checked_compress,lsshirt_grey_1,158,1719068277360127481,1719068276623797348,"{'x': -0.2247498817741871, 'y': -1.0659151077270508, 'z': -0.38604968786239624}","{'x': -0.519933258207168, 'y': 0.21303375052637705, 'z': -0.8089254961087666, 'w': 0.17299008610879882}","{'x': -0.08342308923602104, 'y': -1.1279667615890503, 'z': -0.7628193348646164}","{'x': 0.17819697051268069, 'y': -0.6934050289758598, 'z': 0.6744025311449471, 'w': 0.18060047474018012}",,"[-0.07316907788690404, -1.2420130319032825, -0.8065606594749348]",0,1,lsshirt
david_nonexpert_checked_compress,lsshirt_grey_4,160,1718884880648194803,1718884879980172692,"{'x': -0.34057607129216194, 'y': -1.1095219850540161, 'z': -0.7189470082521439}","{'x': -0.3061474521373944, 'y': 0.5831929333071617, 'z': -0.7523518681707135, 'w': 0.01124306677056619}","{'x': 0.18256911262869835, 'y': -1.048125982284546, 'z': -0.44696129858493805}","{'x': 0.17485978946972427, 'y': 0.5333033876158042, 'z': -0.8256468852143624, 'w': 0.057608781621663864}","[-0.3210306259432771, -1.2439515192265473, -0.7287793990229585]",,1,0,lsshirt
lipeng_checked_compress,lsshirt_grey_3,609,1719142918674838772,1719142917873213875,"{'x': -0.10245134681463242, 'y': -1.1666693687438965, 'z': -1.0963589698076248}","{'x': -0.5452703742504125, 'y': 0.3397842168731957, 'z': -0.7533951964184779, 'w': 0.1400806301465245}","{'x': 0.35182445496320724, 'y': -0.77401202917099, 'z': -0.8722921758890152}","{'x': -0.6086316067547978, 'y': -0.45430901413605, 'z': 0.6447622665462018, 'w': 0.08632790146880748}","[-0.025269836062098636, -1.2470669474915124, -1.0942989383813106]","[0.29025673644013283, -0.8611281983539957, -0.9046215603981799]",1,1,lsshirt
david_nonexpert_checked_compress,lsshirt_white_3,167,1718819413959801408,1718819413281647251,"{'x': -0.30989448726177216, 'y': -1.1202293634414673, 'z': -0.4269876629114151}","{'x': -0.503439036094079, 'y': 0.29351756507733945, 'z': -0.7768471871443516, 'w': 0.23854773894053793}","{'x': 0.4622103124856949, 'y': -1.0825339555740356, 'z': -0.5988154262304306}","{'x': 0.7127387237708855, 'y': 0.3829168985050995, 'z': -0.5712688572888858, 'w': 0.13794945874680056}",,"[0.4036584894578883, -1.203539382552157, -0.6207099612098026]",0,1,lsshirt
lipeng_nonexpert_checked_compress,lsshirt_white_7,209,1719178393210794023,1719178392538258165,"{'x': -0.3059745579957962, 'y': -1.156058430671692, 'z': -0.8004458695650101}","{'x': -0.2830077319411643, 'y': 0.5238304442511525, 'z': -0.8034196281670992, 'w': 0.0050190051801327585}","{'x': 0.2170293778181076, 'y': -0.9660847187042236, 'z': -0.5149549692869186}","{'x': 0.22489194924653702, 'y': 0.8279363849258314, 'z': -0.4718564415118005, 'w': 0.20321528555662158}","[-0.289748613310808, -1.2663385794683708, -0.8003592643569182]",,1,0,lsshirt
lipeng_checked_compress,lsshirt_grey_5,515,1719143029140450755,1719143028263876225,"{'x': -0.4090344123542309, 'y': -1.1974369287490845, 'z': -0.9646509140729904}","{'x': -0.7938925243438227, 'y': 0.30300391718563907, 'z': -0.5056220274744728, 'w': 0.14923019565005796}","{'x': 0.2314065583050251, 'y': -0.5013457536697388, 'z': -0.43460454046726227}","{'x': 0.08312020266464133, 'y': 0.9435741661807524, 'z': -0.30968964018789513, 'w': 0.08277168347677193}","[-0.3284664987295429, -1.2517564448808163, -1.019269605574887]",,1,0,lsshirt
lipeng_nonexpert_checked_compress,lsshirt_bluedot_7,263,1719178060447843906,1719178059586477230,"{'x': -0.09370680898427963, 'y': -1.149494469165802, 'z': -0.5768163800239563}","{'x': 0.2722022903751037, 'y': -0.4961436989937424, 'z': 0.8239096654093758, 'w': 0.03033490247824885}","{'x': 0.11208035796880722, 'y': -1.230848491191864, 'z': -0.27106545120477676}","{'x': 0.32628115804828234, 'y': 0.8679549026414742, 'z': -0.37221504260053484, 'w': 0.040630714308055184}","[-0.08326633215554977, -1.2600666723614073, -0.5673409209818555]",,1,0,lsshirt
liufan_checked_compress,lsshirt_white,239,1717595856831513158,1717595856156803466,"{'x': 0.2020721323788166, 'y': -1.166194200515747, 'z': -0.6033837199211121}","{'x': -0.08446754043170324, 'y': 0.3436547927790861, 'z': -0.904196962311934, 'w': 0.23915365637859884}","{'x': 0.4571780450642109, 'y': -1.1053121089935303, 'z': -0.6719361543655396}","{'x': -0.6065935515779322, 'y': -0.4386838749970707, 'z': 0.6425588135295844, 'w': 0.16345914522313454}","[0.22262135208463402, -1.2649931142776678, -0.555253643991953]","[0.3840874381476136, -1.18659259505532, -0.6954147779649472]",1,1,lsshirt
leo_expert_checked_process,lsshirt_white_1,126,1718797040337031204,1718797039807616071,"{'x': -0.32765303924679756, 'y': -1.0554732084274292, 'z': -0.6038665622472763}","{'x': -0.6684400251188374, 'y': 0.42540473651861954, 'z': -0.5928022921230798, 'w': 0.14423656062273094}","{'x': -0.12449570372700691, 'y': -1.1025093793869019, 'z': -0.6311958283185959}","{'x': 0.42753159929072615, 'y': -0.343389961954742, 'z': 0.7687368261945278, 'w': 0.32915612965430124}","[-0.25166965282701126, -1.1259956205203088, -0.6370797280220639]","[-0.09891509511491561, -1.2079225998771033, -0.6220478553781471]",1,1,lsshirt
liufan_checked_compress,lsshirt_lightblue,336,1717596044826723845,1717596044159731877,"{'x': -0.15109899267554283, 'y': -1.1116292476654053, 'z': -0.4655400812625885}","{'x': -0.53399163585155, 'y': 0.32479117887830206, 'z': -0.7207776395532406, 'w': 0.2997385815731557}","{'x': 0.4234454967081547, 'y': -1.1552302837371826, 'z': -0.8517206013202667}","{'x': 0.412034966996692, 'y': 0.5795387841722547, 'z': -0.667226588921038, 'w': 0.2217445887704497}",,"[0.44196619922395763, -1.265487638115724, -0.8522677610463366]",0,1,lsshirt
david_checked_compress,lsshirt_lightblue_1,68,1718884403283728876,1718884402610678238,"{'x': -0.0556616336107254, 'y': -1.1211344599723816, 'z': -0.7257313430309296}","{'x': -0.0029131102450638976, 'y': 0.5567337025238487, 'z': -0.8197200224994757, 'w': 0.13452948738565043}","{'x': 0.2468598484992981, 'y': -1.0193451642990112, 'z': -0.48780104517936707}","{'x': -0.45523063412633863, 'y': -0.4906684314128454, 'z': 0.7357983821130799, 'w': 0.10300631557124812}","[-0.055475052958192474, -1.2573172725547144, -0.723680307968979]",,1,0,lsshirt
lipeng_checked_compress,lsshirt_lightblue_2,139,1719141749471717446,1719141748737747430,"{'x': -0.024868030101060867, 'y': -0.7696608304977417, 'z': -0.6558023691177368}","{'x': -0.37181576334160366, 'y': 0.631227757013645, 'z': -0.346729209210511, 'w': 0.5857332262954501}","{'x': 0.31679148599505424, 'y': -0.3919903039932251, 'z': -0.5194905400276184}","{'x': -0.21845668473810947, 'y': -0.9399642664123518, 'z': 0.24039274128604382, 'w': 0.10466701819630125}","[0.07127041104090366, -0.7656506608941795, -0.7120724204287469]",,1,0,lsshirt
lipeng_checked_compress,lsshirt_white_5,414,1719143553356571740,1719143552620495096,"{'x': 0.2590998262166977, 'y': -1.159004807472229, 'z': -0.6549759954214096}","{'x': -0.0007475249459177179, 'y': 0.5385813915781457, 'z': -0.828379875223732, 'w': 0.15400100056985827}","{'x': 0.5374464839696884, 'y': -1.2406984567642212, 'z': -0.5602594166994095}","{'x': 0.804053862636889, 'y': 0.2909784485285588, 'z': -0.5079304191421559, 'w': 0.10409427352494192}","[0.26820594785302354, -1.270089977933681, -0.6564468632926311]","[0.48134525905927994, -1.330645519494009, -0.5947148730138365]",1,1,lsshirt
lipeng_checked_compress,lsshirt_darkblue_4,378,1719141122573675309,1719141121899452010,"{'x': -0.0694325752556324, 'y': -1.137813925743103, 'z': -1.0465714633464813}","{'x': -0.454844951241472, 'y': 0.469348104686716, 'z': -0.7357703658971955, 'w': 0.17739897300897095}","{'x': 0.25546446070075035, 'y': -1.1435692310333252, 'z': -1.0189746916294098}","{'x': -0.5856961675197359, 'y': -0.5280159551296433, 'z': 0.5657664039273752, 'w': 0.2409720454084045}","[-0.0037797544185224075, -1.2268446030541882, -1.060291726232438]","[0.18326237280240298, -1.2075941665251793, -1.0747659645883885]",1,1,lsshirt
sandra_2_nonexpert_checked_compress,lsshirt_lightblue_1,278,1719068782318435654,1719068781578632369,"{'x': -0.3113386519253254, 'y': -1.1045507192611694, 'z': -0.4419780522584915}","{'x': -0.7040229494226183, 'y': 0.4154287640445204, 'z': -0.5373254341438151, 'w': 0.20748977447787717}","{'x': -0.010816279798746109, 'y': -1.1252715587615967, 'z': -0.9188499599695206}","{'x': 0.13661549620105823, 'y': 0.6060800850083286, 'z': -0.7827403634921017, 'w': 0.03634088763759535}",,"[0.005130313411393472, -1.2466682592268323, -0.9130579584895325]",0,1,lsshirt
masterlh_nonexpert_checked_process,lsshirt_bluedot,47,1718902949937756396,1718902949401235501,"{'x': -0.11406191810965538, 'y': -0.6682989001274109, 'z': -0.6039464622735977}","{'x': -0.30616341651471257, 'y': 0.6685765384599172, 'z': -0.24025264143310435, 'w': 0.6336781855906117}","{'x': 0.10990216955542564, 'y': -0.37300658226013184, 'z': -0.6752612143754959}","{'x': 0.11970399329584235, 'y': -0.8406140543001717, 'z': 0.38326687996973896, 'w': 0.36351817618974513}","[-0.009677280800747312, -0.6510022597149437, -0.6658308199444141]",,1,0,lsshirt
tai_nonexpert_checked_compress,lsshirt_lightblue,324,1718974301832081744,1718974300490648723,"{'x': -0.03885797783732414, 'y': -0.9754534363746643, 'z': -0.7269511371850967}","{'x': -0.10901831471002481, 'y': 0.5164785491061994, 'z': -0.7214946006190706, 'w': 0.4481187974728007}","{'x': 0.390140775591135, 'y': -1.1135560274124146, 'z': -0.5207794457674026}","{'x': 0.4635816809754976, 'y': 0.5223299245476701, 'z': -0.6666785818235978, 'w': 0.2603903675707561}",,"[0.40123546000596183, -1.2452425988673201, -0.5071575928762777]",0,1,lsshirt
rory_checked_process,lsshirt_lightblue,308,1717769099903561328,1717769099439365070,"{'x': 0.07616403326392174, 'y': -1.0930191278457642, 'z': -0.5016679912805557}","{'x': -0.48816638358376996, 'y': 0.33238867426930907, 'z': -0.7583835161201579, 'w': 0.2758002785231752}","{'x': 0.5092523358762264, 'y': -0.8344002962112427, 'z': -0.7236021012067795}","{'x': -0.6660177200737496, 'y': -0.5537241067110823, 'z': 0.25286685593998426, 'w': 0.4311245334724129}","[0.16671345450553457, -1.1713124771863943, -0.49187239217508977]",,1,0,lsshirt
david_nonexpert_checked_compress,lsshirt_lightblue_4,26,1718884654600936886,1718884653575945132,"{'x': -0.17878494784235954, 'y': -0.37726688385009766, 'z': -0.7322254329919815}","{'x': -0.05977919181475243, 'y': 0.8231455518811472, 'z': -0.43785981300429294, 'w': 0.3565622425329163}","{'x': 0.23006369546055794, 'y': -0.49977779388427734, 'z': -0.6683917194604874}","{'x': -0.21062817675857767, 'y': -0.8504554569621924, 'z': 0.44113243522550216, 'w': 0.19432823127534493}",,"[0.1989969134016959, -0.5757337622931828, -0.7770910566966109]",0,1,lsshirt
