name,subname,index,time,pc_time,original_pos_left,original_ori_left,original_pos_right,original_ori_right,grasp_pos_left,grasp_pos_right,left_gripper,right_gripper,garment_type
arif_checked_process,towel_red,408,1717599892996961229,1717599892060250255,"{'x': -0.30921414121985435, 'y': -1.1424003839492798, 'z': -0.5630739480257034}","{'x': 0.5088560495924171, 'y': -0.4288841844660426, 'z': 0.7429485961113996, 'w': 0.07177228325891175}","{'x': 0.4087423123419285, 'y': -1.1546087265014648, 'z': -0.5248888283967972}","{'x': 0.6462292037962094, 'y': 0.34507236481087156, 'z': -0.6455088599538457, 'w': 0.21594256395124276}",,"[0.3538259314829215, -1.2630105407011427, -0.5088190495692269]",0,1,towel
lipeng_checked_compress,towel_blue_6,198,1719054935712828611,1719054934426201877,"{'x': -0.31555281952023506, 'y': -1.0515124797821045, 'z': -0.481373131275177}","{'x': -0.18905917235669575, 'y': 0.5695286288940229, 'z': -0.790643062686779, 'w': 0.12156199094768722}","{'x': 0.4279695563018322, 'y': -1.162087321281433, 'z': -0.5936824381351471}","{'x': 0.5824687772577193, 'y': 0.2158974902216955, 'z': -0.7814233396873821, 'w': 0.05912665581350427}",,"[0.36125712730626736, -1.246389007069901, -0.5642260705597972]",0,1,towel
oliver_1_checked_process,towel_pink,235,1717505818300224500,1717505817766502648,"{'x': -0.3008565455675125, 'y': -1.1620136499404907, 'z': -0.7172051668167114}","{'x': 0.4569323995256237, 'y': -0.36657007536414293, 'z': 0.8012361583466325, 'w': 0.12190070003577642}","{'x': 0.15615345537662506, 'y': -0.9771741628646851, 'z': -0.5595721304416656}","{'x': -0.16639316489482137, 'y': -0.34778082683673567, 'z': 0.8481848865806363, 'w': 0.3632412550044867}","[-0.27058930045199037, -1.2746423408291552, -0.6794735903611409]",,1,0,towel
masterlh_nonexpert_checked_process,towel_red,64,1718899189757424902,1718899189288805579,"{'x': -0.12480302155017853, 'y': -0.37184685468673706, 'z': -0.7485040575265884}","{'x': 0.03740728161440175, 'y': 0.6319954241912538, 'z': -0.764642213623129, 'w': 0.12043572654764541}","{'x': 0.12743934988975525, 'y': -0.9688550233840942, 'z': -0.6190576106309891}","{'x': -0.32607151246297345, 'y': -0.7937059029772867, 'z': 0.4860643950978816, 'w': 0.1656795465869262}",,"[0.1016592962433981, -1.048036618462469, -0.7090057280923082]",0,1,towel
david_checked_compress,towel_red_1,50,1718815664144488099,1718815663413280977,"{'x': -0.08664476871490479, 'y': -0.3970985412597656, 'z': -0.7660245150327682}","{'x': -0.18751205961863449, 'y': 0.778345349338711, 'z': -0.5406582268112713, 'w': 0.2582758727439895}","{'x': 0.25333213806152344, 'y': -0.6081596612930298, 'z': -0.7380312532186508}","{'x': -0.32674063701830464, 'y': -0.7480813957197194, 'z': 0.3863860153471824, 'w': 0.42932578380879466}",,"[0.16108155278014008, -0.6480158316287794, -0.8299622882471434]",0,1,towel
leo_expert_checked_process,towel_pink_2,185,1718795962404852120,1718795961931429479,"{'x': -0.2991051897406578, 'y': -1.0793474912643433, 'z': -0.29702310264110565}","{'x': -0.6670087837399736, 'y': 0.3256559288708581, 'z': -0.6694787147279667, 'w': 0.029081762862135953}","{'x': 0.4233177676796913, 'y': -1.1449447870254517, 'z': -0.6310603022575378}","{'x': 0.6260723005094939, 'y': 0.39801974461481543, 'z': -0.6681908773546158, 'w': 0.05598847070224236}",,"[0.369414457949297, -1.2394260834011996, -0.6352695581617644]",0,1,towel
arif_checked_process,towel_pink,265,1717600084819523425,1717600083935493316,"{'x': -0.26540475711226463, 'y': -1.150976300239563, 'z': -0.4539857506752014}","{'x': -0.3748036903896854, 'y': 0.12525520498916135, 'z': -0.9005866840585308, 'w': 0.18104406035508583}","{'x': 0.2706460691988468, 'y': -1.1675933599472046, 'z': -0.47893625497817993}","{'x': 0.544123129142351, 'y': 0.32572792586499044, 'z': -0.7526052842357394, 'w': 0.17724735480246132}",,"[0.2187265049032414, -1.2705382267225975, -0.4373223961334259]",0,1,towel
lipeng_checked_compress,towel_pink_3,169,1719055199009456829,1719055198272760841,"{'x': -0.2892977446317673, 'y': -1.1346173286437988, 'z': -0.8131348639726639}","{'x': -0.03603142613072618, 'y': -0.5032964017589346, 'z': 0.8631356491962219, 'w': 0.019781794511915075}","{'x': 0.38251568377017975, 'y': -1.1317048072814941, 'z': -0.7910270243883133}","{'x': 0.04444893373062256, 'y': 0.5575343870561461, 'z': -0.8179446104799739, 'w': 0.13470825411570744}","[-0.3173459738292229, -1.242116161449935, -0.8040630513530509]","[0.4216072594851162, -1.2360835195038316, -0.7896366492843023]",1,1,towel
gerardo_checked_process,towel_red,189,1717667049196597467,1717667048588742072,"{'x': -0.3114241808652878, 'y': -1.0380773544311523, 'z': -0.7034409046173096}","{'x': -0.20916926146952045, 'y': 0.6081819684973998, 'z': -0.7274571238210245, 'w': 0.2391004940458424}","{'x': 0.44660697877407074, 'y': -1.039061427116394, 'z': -0.6609025001525879}","{'x': -0.23259726085880686, 'y': -0.6234243588747659, 'z': 0.72263674065314, 'w': 0.1871809927871253}","[-0.2675655908026978, -1.1461245796291821, -0.7086582990559082]","[0.4090949992526175, -1.1492266773149065, -0.6699285203764307]",1,1,towel
lipeng_checked_compress,towel_red_2,41,1719054346202025320,1719054345524414052,"{'x': -0.09377479180693626, 'y': -0.4897229075431824, 'z': -0.6667645573616028}","{'x': -0.03215962017330251, 'y': 0.7818441492050165, 'z': -0.48953713078989114, 'w': 0.3847582133784719}","{'x': 0.07324988767504692, 'y': -0.9368468523025513, 'z': -0.553471565246582}","{'x': -0.6638165074414161, 'y': -0.3697473494967983, 'z': 0.44758384744878255, 'w': 0.47149044687174496}",,"[-0.024460354361657263, -0.9382963773514109, -0.6070962561851918]",0,1,towel
lipeng_checked_compress,towel_blue_6,164,1719054932686783919,1719054931551989608,"{'x': -0.2652551159262657, 'y': -1.1310220956802368, 'z': -0.8751144111156464}","{'x': -0.007587531632384172, 'y': -0.6049587008768116, 'z': 0.7918233962056419, 'w': 0.08356499756794729}","{'x': 0.35511649399995804, 'y': -1.1385750770568848, 'z': -0.8361775577068329}","{'x': 0.05751898851122405, 'y': 0.6443858213792532, 'z': -0.7346989064444654, 'w': 0.20414699614576123}","[-0.301827832155672, -1.235302788875289, -0.8897080211680878]","[0.4080097647569745, -1.234970750839882, -0.8544853698248046]",1,1,towel
leo2_nonexpert_checked_compress,towel_pink_2,55,1719074972838292263,1719074972152154852,"{'x': -0.15325160324573517, 'y': -0.36406540870666504, 'z': -0.6872495263814926}","{'x': 0.010290896588960327, 'y': 0.8515243959213681, 'z': -0.4312788020757523, 'w': 0.29799143524310995}","{'x': 0.19420365989208221, 'y': -0.3915613889694214, 'z': -0.7019117921590805}","{'x': -0.014737683860143135, 'y': -0.8319733111486439, 'z': 0.23789020406751551, 'w': 0.5010104400304608}",,"[0.11509088567566644, -0.4052172705969454, -0.7754283607185384]",0,1,towel
zhuo_2_nonexpert_checked_compress,towel_red_2,35,1719059018396852442,1719059017655175042,"{'x': -0.1440645568072796, 'y': -0.5688517689704895, 'z': -0.837080642580986}","{'x': 0.13529590271436195, 'y': 0.7985375349157025, 'z': -0.4855989328529197, 'w': 0.32897796347409775}","{'x': 0.28184250369668007, 'y': -0.9084987640380859, 'z': -0.773442730307579}","{'x': -0.3493546844851527, 'y': -0.6865176767674597, 'z': 0.5899358363299853, 'w': 0.2421166927903363}",,"[0.23608293844167264, -0.9905426200385952, -0.8181626126893611]",0,1,towel
tai_nonexpert_checked_compress,towel_blue,75,1718971633142826166,1718971631998523238,"{'x': -0.10756253451108932, 'y': -1.001711666584015, 'z': -0.662792295217514}","{'x': -0.26896239543645634, 'y': 0.6058097813369983, 'z': -0.6580958339083808, 'w': 0.3571604850342974}","{'x': 0.1727118119597435, 'y': -0.30188465118408203, 'z': -0.6174232065677643}","{'x': 0.010316205370506152, 'y': -0.8151402308049173, 'z': 0.4971651837359538, 'w': 0.2970972233307728}","[-0.027669864459379134, -1.1026878155682496, -0.695518104731141]",,1,0,towel
arif_checked_process,towel_red,450,1717599895880395250,1717599895007551835,"{'x': -0.2853510230779648, 'y': -1.1567409038543701, 'z': -0.5735155194997787}","{'x': 0.5960428957413694, 'y': -0.4196919676812033, 'z': 0.6804920154233786, 'w': 0.07431107350288474}","{'x': 0.24001780152320862, 'y': -0.9863391518592834, 'z': -0.43102695047855377}","{'x': -0.4676288707861526, 'y': -0.49488009281722445, 'z': 0.7276572726690779, 'w': 0.0832575910790266}","[-0.22563164312930367, -1.2636908869526442, -0.5690103254055895]",,1,0,towel
lipeng_checked_compress,towel_red_4,236,1719054588552601487,1719054587804805223,"{'x': -0.15448134392499924, 'y': -1.0249416828155518, 'z': -0.7189671099185944}","{'x': 0.033105594781056194, 'y': 0.741558963254395, 'z': -0.6316410689862543, 'w': 0.22366019668497455}","{'x': 0.22411096841096878, 'y': -1.020120620727539, 'z': -0.669861763715744}","{'x': -0.00707639401050599, 'y': -0.7594178293653825, 'z': 0.6471616073210552, 'w': 0.0664555422775798}","[-0.12852323084183215, -1.1157772892832736, -0.7781284905887808]","[0.22953587477549153, -1.1129531767575735, -0.7313246544048962]",1,1,towel
lipeng_checked_compress,towel_blue_3,115,1719054800759668449,1719054800086212018,"{'x': -0.00011401250958442688, 'y': -0.693801999092102, 'z': -0.5873908996582031}","{'x': -0.36469050830296545, 'y': 0.7909049156798997, 'z': -0.41871001565118027, 'w': 0.2572006421074483}","{'x': 0.2269810028374195, 'y': -0.36879974603652954, 'z': -0.6992500722408295}","{'x': -0.38142996283233466, 'y': -0.7110491633165271, 'z': 0.5889962556650579, 'w': 0.044762502310889164}","[0.04280933232065354, -0.739867906424281, -0.6793719773331661]",,1,0,towel
david_checked_compress,towel_pink_2,45,1718816129354363953,1718816128689748652,"{'x': -0.2318873070180416, 'y': -0.3435591459274292, 'z': -0.779382199048996}","{'x': -0.17832534131148872, 'y': 0.875754516424936, 'z': -0.3642418374657046, 'w': 0.2618816210562988}","{'x': 0.21099917963147163, 'y': -0.31956541538238525, 'z': -0.8127453625202179}","{'x': -0.2636412708747299, 'y': -0.7458999242215899, 'z': 0.6024274552662788, 'w': 0.10586663534456633}","[-0.18776028998880834, -0.3965266539909872, -0.8968438926245557]",,1,0,towel
masterlh_nonexpert_checked_process,towel_red,219,1718899200764627057,1718899200291365794,"{'x': -0.09403859451413155, 'y': -1.1606611013412476, 'z': -0.5910721570253372}","{'x': 0.16048502177233578, 'y': 0.5247006836242225, 'z': -0.6821902932852754, 'w': 0.4832702702819163}","{'x': 0.2641533352434635, 'y': -1.1505308151245117, 'z': -0.5949542373418808}","{'x': 0.31608203993413225, 'y': -0.696713977664452, 'z': 0.6255328496052904, 'w': 0.1529393063366649}","[-0.03953025704136548, -1.270402893691513, -0.5943248724611356]","[0.27838182208394074, -1.2487806768868934, -0.6668535754883703]",1,1,towel
david_checked_compress,towel_blue_2,260,1718816301750310186,1718816301010210678,"{'x': -0.23038089647889137, 'y': -1.151289463043213, 'z': -1.0814135074615479}","{'x': 0.3560382373627737, 'y': -0.5911306417434553, 'z': 0.7216941292625032, 'w': 0.05439597150173145}","{'x': 0.17038054391741753, 'y': -1.1595083475112915, 'z': -1.1502127647399902}","{'x': -0.204066643168989, 'y': -0.6166785048678067, 'z': 0.7408325928470514, 'w': 0.17097220872194988}","[-0.21887368540151092, -1.2863420822876677, -1.0947691852216956]","[0.1319008913455293, -1.2882929693813814, -1.1722090714237212]",1,1,towel
ge_checked_process,towel_blue,299,1717662462758892862,1717662462152792075,"{'x': -0.33690914884209633, 'y': -1.1098113059997559, 'z': -0.49541571736335754}","{'x': -0.41090883963689473, 'y': 0.5832988740898464, 'z': -0.6430346916332059, 'w': 0.27824941033174905}","{'x': 0.24317209050059319, 'y': -1.1335219144821167, 'z': -0.5900949537754059}","{'x': 0.520283000986174, 'y': 0.4907959802609753, 'z': -0.6937692451599963, 'w': 0.08431571095957326}",,"[0.22222815198893983, -1.2306226807144973, -0.5887560599391843]",0,1,towel
doubi_nonexpert_checked_process,towel_pink,39,1719002532139415087,1719002531533105728,"{'x': -0.08234143629670143, 'y': -0.9552013278007507, 'z': -0.6626786887645721}","{'x': -0.45034971713104016, 'y': 0.23293672566045925, 'z': -0.6373534067338391, 'w': 0.5802639477370152}","{'x': 0.2614575959742069, 'y': -0.49255144596099854, 'z': -0.6123213469982147}","{'x': -0.0340313553821624, 'y': -0.8483591198062346, 'z': 0.42456705747573253, 'w': 0.31443836343366544}","[0.030667799747487817, -0.9569942601968937, -0.6318452983877165]",,1,0,towel
masterlh_nonexpert_checked_process,towel_red,161,1718899196733416582,1718899196264525555,"{'x': -0.2594325505197048, 'y': -1.1878377199172974, 'z': -0.8947269022464752}","{'x': 0.10079611189991987, 'y': 0.6208818733301397, 'z': -0.6892839976050074, 'w': 0.35949049200441363}","{'x': -0.20729341730475426, 'y': -1.1681522130966187, 'z': -0.6397363841533661}","{'x': 0.1350666774666827, 'y': -0.5066307034546758, 'z': 0.8499361352559636, 'w': 0.05187377893780242}","[-0.21931606102314274, -1.2997485598744734, -0.924587095992524]","[-0.16920231617238962, -1.284623176657142, -0.6368067661224333]",1,1,towel
doubi_nonexpert_checked_process,towel_red,182,1719002495400338967,1719002494796694972,"{'x': -0.35029176622629166, 'y': -1.0373476147651672, 'z': -0.6387446373701096}","{'x': -0.4245918266790202, 'y': 0.4920149076696973, 'z': -0.6899906958854567, 'w': 0.31867844442267396}","{'x': 0.09688426554203033, 'y': -1.0331302881240845, 'z': -0.6984146684408188}","{'x': -0.2811164273862732, 'y': -0.46875281333079094, 'z': 0.7661082144205605, 'w': 0.33811619015567307}","[-0.2593028535106673, -1.110363856196257, -0.6494519362874505]","[0.01799326786421998, -1.1184733537268647, -0.6836575806888516]",1,1,towel
arif_checked_process,towel_red,156,1717599875145366914,1717599874276220031,"{'x': -0.32798102870583534, 'y': -0.5094525814056396, 'z': -0.7517562359571457}","{'x': -0.3419182153303804, 'y': 0.5609734536977266, 'z': -0.36441986529162457, 'w': 0.6599991515544293}","{'x': 0.3566058538854122, 'y': -0.7698152661323547, 'z': -0.6948165148496628}","{'x': -0.35778374931234824, 'y': -0.5628195126714572, 'z': 0.5502642071441886, 'w': 0.50242839014156}",,"[0.24895322156445496, -0.8242193283146927, -0.7166364317245982]",0,1,towel
lipeng_checked_compress,towel_blue_1,105,1719054728492288694,1719054727817510127,"{'x': -0.10665935650467873, 'y': -0.304054856300354, 'z': -0.6142790019512177}","{'x': 0.16170225381796216, 'y': 0.9115159270845821, 'z': -0.3774440711002608, 'w': 0.02295798276390122}","{'x': 0.09957707300782204, 'y': -0.9300582408905029, 'z': -0.5872299373149872}","{'x': -0.4345249655991674, 'y': -0.7119512227777164, 'z': 0.5355926904133685, 'w': 0.1321135141918734}",,"[0.06744322061027908, -1.0078553083601995, -0.6603054586830104]",0,1,towel
